outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,diff,diff.se,diff.ll,diff.ul,outcome_var,outcome_descr,diff_format,diff_CI
postest,15,0,0.9918396699666804,3.2872143672106445e-4,0.9911953877897608,0.9924839521436,3.9817793824990013e-4,16,1,ChAdOx1,Unadjusted,-0.006814922606334206,4.127445187382471e-4,-0.007623886997877488,-0.006005958214790924,positive_test_date,Positive SARS-CoV-2 test,-6.81,"(-7.62, -6.01)"
postest,16,0,0.9914739322418562,3.3606911972558284e-4,0.990815248870878,0.9921326156128344,3.6888284495508166e-4,17,1,ChAdOx1,Unadjusted,-0.00692603200435038,4.212979024640734e-4,-0.0077517607199422325,-0.006100303288758527,positive_test_date,Positive SARS-CoV-2 test,-6.93,"(-7.75, -6.10)"
postest,17,0,0.9911342366212627,3.43190384408878e-4,0.9904615958279808,0.9918068774145445,3.427342210996148e-4,18,1,ChAdOx1,Unadjusted,-0.007014406230647197,4.2949586430831557e-4,-0.007856202656200397,-0.006172609805093997,positive_test_date,Positive SARS-CoV-2 test,-7.01,"(-7.86, -6.17)"
postest,18,0,0.9908178727169665,3.5013976188185043e-4,0.9901316113941226,0.9915041340398104,3.19295718221764e-4,19,1,ChAdOx1,Unadjusted,-0.007086477469330554,4.3741373081080493e-4,-0.00794379262806303,-0.006229162310598078,positive_test_date,Positive SARS-CoV-2 test,-7.09,"(-7.94, -6.23)"
postest,19,0,0.990522501245226,3.5690475966613117e-4,0.9898229807703695,0.9912220217200826,2.9819763949753874e-4,20,1,ChAdOx1,Unadjusted,-0.007146935947200728,4.450539730586659e-4,-0.008019225705572171,-0.006274646188829283,positive_test_date,Positive SARS-CoV-2 test,-7.15,"(-8.02, -6.27)"
postest,20,0,0.9902460982165943,3.634407469037716e-4,0.9895337674421485,0.99095842899104,2.791255922437245e-4,21,1,ChAdOx1,Unadjusted,-0.007199186969669258,4.52384146683803e-4,-0.008085843604346396,-0.006312530334992119,positive_test_date,Positive SARS-CoV-2 test,-7.20,"(-8.09, -6.31)"
postest,21,0,0.989986908490407,3.696946993111028e-4,0.9892623201944819,0.9907114967863322,2.618112663554743e-4,22,1,ChAdOx1,Unadjusted,-0.007245672952119309,4.5936153062829297e-4,-0.008146005008033955,-0.006345340896204661,positive_test_date,Positive SARS-CoV-2 test,-7.25,"(-8.15, -6.35)"
postest,22,0,0.9897434069527956,3.7561969336937683e-4,0.9890072058819076,0.9904796080236836,2.4602491504451934e-4,23,1,ChAdOx1,Unadjusted,-0.007288102699255394,4.659478252367415e-4,-0.008201343655394171,-0.006374861743116618,positive_test_date,Positive SARS-CoV-2 test,-7.29,"(-8.20, -6.37)"
postest,23,0,0.9895142659217873,3.8118245710379756e-4,0.9887671620343254,0.9902613698092492,2.315692041032812e-4,24,1,ChAdOx1,Unadjusted,-0.007327616671699455,4.721168216454169e-4,-0.008252948638619993,-0.006402284704778918,positive_test_date,Positive SARS-CoV-2 test,-7.33,"(-8.25, -6.40)"
postest,24,0,0.9892983276548077,3.863661201292624e-4,0.9885410639745079,0.9900555913351076,2.1827416558098866e-4,25,1,ChAdOx1,Unadjusted,-0.007364908122845182,4.778573515375794e-4,-0.008301491321606532,-0.00642832492408383,positive_test_date,Positive SARS-CoV-2 test,-7.36,"(-8.30, -6.43)"
postest,25,0,0.9890945810493117,3.911699054977124e-4,0.9883279021227003,0.9898612599759231,2.0599304596320396e-4,26,1,ChAdOx1,Unadjusted,-0.007400314104008543,4.8317324137626093e-4,-0.008347316255399492,-0.006453311952617594,positive_test_date,Positive SARS-CoV-2 test,-7.40,"(-8.35, -6.45)"
postest,26,0,0.9889021353507587,3.9560648227888854e-4,0.9881267608934414,0.9896775098080759,1.9460540297526485e-4,27,1,ChAdOx1,Unadjusted,-0.0074339269719370105,4.8808106696192983e-4,-0.008390548284718274,-0.006477305659155746,positive_test_date,Positive SARS-CoV-2 test,-7.43,"(-8.39, -6.48)"
postest,27,0,0.9887201801897263,3.996965264522598e-4,0.9879367893931341,0.9895035709863185,1.840309975239405e-4,28,1,ChAdOx1,Unadjusted,-0.00746579706129602,4.926053744276137e-4,-0.00843128585376501,-0.006500308268827029,positive_test_date,Positive SARS-CoV-2 test,-7.47,"(-8.43, -6.50)"
postest,28,0,0.988547971618607,4.034648792161226e-4,0.9877571949863165,0.9893387482508974,1.7420355517735618e-4,29,1,ChAdOx1,Unadjusted,-0.007495977198228587,4.967748429892795e-4,-0.008469637998913116,-0.0065223163975440595,positive_test_date,Positive SARS-CoV-2 test,-7.50,"(-8.47, -6.52)"
postest,29,0,0.9883848260584127,4.0693820576036846e-4,0.9875872418311891,0.9891824102856364,1.650627932491284e-4,30,1,ChAdOx1,Unadjusted,-0.007524521876116741,5.006198197450337e-4,-0.00850571869276394,-0.006543325059469541,positive_test_date,Positive SARS-CoV-2 test,-7.52,"(-8.51, -6.54)"
postest,30,0,0.9882301148464927,4.101434396377223e-4,0.9874262484763074,0.989033981216678,1.565538325494597e-4,31,1,ChAdOx1,Unadjusted,-0.007551486568194488,5.041706814339688e-4,-0.008539642945866083,-0.006563330190522892,positive_test_date,Positive SARS-CoV-2 test,-7.55,"(-8.54, -6.56)"
postest,31,0,0.9880832593209561,4.1310677685721327e-4,0.9872735849165465,0.9888929337253657,1.4862667103330903e-4,32,1,ChAdOx1,Unadjusted,-0.007576927157079916,5.074567783973742e-4,-0.008571524166449492,-0.00658233014771034,positive_test_date,Positive SARS-CoV-2 test,-7.58,"(-8.57, -6.58)"
postest,32,0,0.9879437263849128,4.158530530274489e-4,0.9871286693781179,0.9887587833917076,1.4123571243665427e-4,33,1,ChAdOx1,Unadjusted,-0.007600899464096256,5.105057863638194e-4,-0.008601472419268641,-0.006600326508923871,positive_test_date,Positive SARS-CoV-2 test,-7.60,"(-8.60, -6.60)"
postest,33,0,0.9878110245000881,4.184053856864117e-4,0.9869909650132052,0.988631083986971,1.3433934379491683e-4,34,1,ChAdOx1,Unadjusted,-0.007623458863672883,5.133433417664761e-4,-0.008629593325238612,-0.006617324402107154,positive_test_date,Positive SARS-CoV-2 test,-7.62,"(-8.63, -6.62)"
postest,34,0,0.9876847000650287,4.207849985740786e-4,0.9868599766225888,0.9885094235074686,1.2789955645867122e-4,35,1,ChAdOx1,Unadjusted,-0.007644659970187373,5.159928721510142e-4,-0.008655987415882742,-0.006633332524492005,positive_test_date,Positive SARS-CoV-2 test,-7.64,"(-8.66, -6.63)"
postest,35,0,0.9875643341381094,4.2301116891552907e-4,0.9867352474819768,0.988393420794242,1.2188160584432086e-4,36,1,ChAdOx1,Unadjusted,-0.0076645563863945165,5.184755586163014e-4,-0.008680749808146752,-0.006648362964642281,positive_test_date,Positive SARS-CoV-2 test,-7.66,"(-8.68, -6.65)"
postest,36,0,0.9874495394699446,4.2510125612182107e-4,0.9866163563181631,0.9882827226217261,1.162537057097579e-4,37,1,ChAdOx1,Unadjusted,-0.007683200504119303,5.20810385506212e-4,-0.0087039701024859,-0.006662430905752706,positive_test_date,Positive SARS-CoV-2 test,-7.68,"(-8.70, -6.66)"
postest,37,0,0.9873399578136978,4.270707825612773e-4,0.9865029144610283,0.9881770011663672,1.1098675322480666e-4,38,1,ChAdOx1,Unadjusted,-0.007700643349212499,5.230142455714806e-4,-0.00872573243393399,-0.00667555426449101,positive_test_date,Positive SARS-CoV-2 test,-7.70,"(-8.73, -6.68)"
postest,38,0,0.9872352574852024,4.2893354582276296e-4,0.9863945631836287,0.988075951786776,1.0605408153889805e-4,39,1,ChAdOx1,Unadjusted,-0.007716934463895875,5.251020782163476e-4,-0.008746115625407051,-0.006687753302384699,positive_test_date,Positive SARS-CoV-2 test,-7.72,"(-8.75, -6.69)"
postest,39,0,0.9871351311478519,4.307017480988739e-4,0.9862909712334996,0.9879792910622042,1.0143123691082803e-4,40,1,ChAdOx1,Unadjusted,-0.007732121820608895,5.270870251348084e-4,-0.008765193406591477,-0.006699050234626313,positive_test_date,Positive SARS-CoV-2 test,-7.73,"(-8.77, -6.70)"
postest,40,0,0.9870392937998954,0.00043238613281636667,0.9861918325521608,0.98788675504763,9.709577780589733e-5,41,1,ChAdOx1,Unadjusted,-0.007746251762301926,5.289805925368407e-4,-0.008783034672194791,-0.0067094688524090606,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.78, -6.71)"
postest,41,0,0.9869474809441545,4.339961217850235e-4,0.9860968641760258,0.9877980977122832,9.30270936535139e-5,42,1,ChAdOx1,Unadjusted,-0.007759368964846858,5.307928125972592e-4,-0.008799703760790204,-0.0067190341689035114,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.80, -6.72)"
postest,42,0,0.9868594469222938,4.355399484533323e-4,0.9860058043094968,0.9877130895350907,8.920624120820918e-5,43,1,ChAdOx1,Unadjusted,-0.007771516417862223,5.325323993160249e-4,-0.008815260741122334,-0.0067277720946021125,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.82, -6.73)"
postest,43,0,0.9867749633976433,4.3702478445953254e-4,0.9859184105597512,0.9876315162355354,8.56157966955524e-5,44,1,ChAdOx1,Unadjusted,-0.007782735420780007,5.342068957444841e-4,-0.00882976169673214,-0.006735709144827875,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.83, -6.74)"
postest,44,0,0.9866938179722443,4.38456857814588e-4,0.9858344583221531,0.9875531776223355,8.223972211126755e-5,45,1,ChAdOx1,Unadjusted,-0.007793065591450987,5.358228108115365e-4,-0.008843259002736617,-0.006742872180165357,positive_test_date,Positive SARS-CoV-2 test,-7.79,"(-8.84, -6.74)"
postest,45,0,0.9866158129252625,4.398415618807171e-4,0.9857537393050724,0.9874778865454525,7.906324423341058e-5,46,1,ChAdOx1,Unadjusted,-0.007802544884974005,5.373857449048541e-4,-0.008855801590792748,-0.006749288179155263,positive_test_date,Positive SARS-CoV-2 test,-7.80,"(-8.86, -6.75)"
postest,46,0,0.9865407640612375,4.4118355484056585e-4,0.9856760601831787,0.9874054679392963,7.607274504910997e-5,47,1,ChAdOx1,Unadjusted,-0.007811209620786186,5.389005039525982e-4,-0.008867435199783762,-0.0067549840417886085,positive_test_date,Positive SARS-CoV-2 test,-7.81,"(-8.87, -6.75)"
postest,47,0,0.9864684996578095,4.4248684975863777e-4,0.9856012413686499,0.987335757946969,7.325566244950464e-5,48,1,ChAdOx1,Unadjusted,-0.007819094516338554,5.403712022135166e-4,-0.008878202610959658,-0.006759986421717451,positive_test_date,Positive SARS-CoV-2 test,-7.82,"(-8.88, -6.76)"
postest,48,0,0.9863988595036098,4.4375489556438234e-4,0.9855291158903403,0.9872686031168794,7.060040016133061e-5,49,1,ChAdOx1,Unadjusted,-0.007826232725938409,5.418013542270053e-4,-0.008888143866998367,-0.006764321584878451,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.89, -6.76)"
postest,49,0,0.9863316940179405,4.4499064946289295e-4,0.9854595283715362,0.9872038596643449,6.809624599581868e-5,50,1,ChAdOx1,Unadjusted,-0.00783265588355675,5.431939565776422e-4,-0.008897296475068742,-0.006768015292044757,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.90, -6.77)"
postest,50,0,0.9862668634446983,4.461966413708589e-4,0.9853923340975886,0.9871413927918079,6.573329759434053e-5,51,1,ChAdOx1,Unadjusted,-0.007838394148586447,5.445515602211497e-4,-0.008905695594344995,-0.0067710927028278994,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.91, -6.77)"
postest,51,0,0.9862042371137494,4.47375030991014e-4,0.9853273981654245,0.9870810760620743,6.350239493208152e-5,52,1,ChAdOx1,Unadjusted,-0.007843476253697412,5.458763341372948e-4,-0.008913374208619262,-0.006773578298775562,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.91, -6.77)"
postest,52,0,0.9861436927636269,4.4852765819386735e-4,0.9852645947074968,0.987022790819757,6.139505892169653e-5,53,1,ChAdOx1,Unadjusted,-0.007847929554074873,5.471701211289528e-4,-0.008920363284904038,-0.006775495823245707,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.92, -6.78)"
postest,53,0,0.9860851159200191,4.496560873303171e-4,0.9852038061834225,0.9869664256566157,5.940343552708359e-5,54,1,ChAdOx1,Unadjusted,-0.007851780077440917,5.48434486528641e-4,-0.008926691918916771,-0.006776868235965064,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.93, -6.78)"
postest,54,0,0.9860283993250569,4.507616460816069e-4,0.985144922733125,0.9869118759169888,5.752024485402826e-5,55,1,ChAdOx1,Unadjusted,-0.007855052574366916,5.496707605516534e-4,-0.008932387468402896,-0.0067777176803309365,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.93, -6.78)"
postest,55,0,0.9859734424128854,4.5184545944161267e-4,0.9850878415858019,0.986859043239969,5.573873474422264e-5,56,1,ChAdOx1,Unadjusted,-0.007857770568466593,5.508800750149574e-4,-0.008937475675296633,-0.006778065461636553,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.94, -6.78)"
postest,56,0,0.9859201508274378,4.5290847932906436e-4,0.98503246651966,0.9868078351352155,5.405263844432075e-5,57,1,ChAdOx1,Unadjusted,-0.007859956406136126,5.520633950234355e-4,-0.008941980777564968,-0.0067779320347072835,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.94, -6.78)"
postest,57,0,0.9858684359787159,4.539515103708093e-4,0.9849787073676616,0.9867581645897702,5.245613596561383e-5,58,1,ChAdOx1,Unadjusted,-0.00786163130556794,5.532215462718145e-4,-0.008945925611732256,-0.006777336999403624,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.95, -6.78)"
postest,58,0,0.9858182146342336,4.549752322566078e-4,0.9849264795651529,0.9867099497033143,5.0943818786028944e-5,59,1,ChAdOx1,Unadjusted,-0.007862815404825918,5.543552384435144e-4,-0.00894933170681632,-0.006776299102835516,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.95, -6.78)"
postest,59,0,0.985769408542585,4.559802191102163e-4,0.9848757037354663,0.9866631133497037,4.951065758953459e-5,60,1,ChAdOx1,Unadjusted,-0.007863527808805504,5.554650852349477e-4,-0.008952219370535473,-0.006774836247075536,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.95, -6.77)"
postest,60,0,0.9857219440863907,4.5696695621206027e-4,0.9848263053100902,0.9866175828626912,4.8151972753628516e-5,61,1,ChAdOx1,Unadjusted,-0.007863786634949466,5.56551621406603e-4,-0.008954607768443779,-0.006772965501455152,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.95, -6.77)"
postest,61,0,0.9856757519621218,4.579358544327631e-4,0.984778214180204,0.9865732897440396,4.686340733956093e-5,62,1,ChAdOx1,Unadjusted,-0.007863609057620069,5.576153172810108e-4,-0.008956514996718725,-0.006770703118521413,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.77)"
postest,62,0,0.9856307668845343,4.588872626391064e-4,0.9847313643767975,0.9865301693922711,4.5640902352943516e-5,63,1,ChAdOx1,Unadjusted,-0.007863011351053384,5.586565910000254e-4,-0.008957958149139357,-0.006768064552967411,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.77)"
postest,63,0,0.985586927313653,4.598214783612842e-4,0.984685693776747,0.9864881608505591,4.4480674069782137e-5,64,1,ChAdOx1,Unadjusted,-0.00786200893085176,5.596758188750048e-4,-0.008958953378864732,-0.006765064482838788,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.77)"
postest,64,0,0.9855441752024281,4.607387569266389e-4,0.9846411438325702,0.986447206572286,4.337919324232398e-5,65,1,ChAdOx1,Unadjusted,-0.007860616393980724,5.60673344073971e-4,-0.008959515955457341,-0.006761716832504107,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.76)"
postest,65,0,0.9855024557633587,4.616393192783173e-4,0.9845976593237257,0.9864072522029917,4.233316601638723e-5,66,1,ChAdOx1,Unadjusted,-0.007858847557262294,5.616494838940197e-4,-0.008959660317630081,-0.0067580347968945065,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.76)"
postest,66,0,0.9854617172525308,4.62523358668214e-4,0.9845551881275326,0.9863682463775291,4.133951640601896e-5,67,1,ChAdOx1,Unadjusted,-0.007856715494363176,5.62604535837693e-4,-0.008959400122143928,-0.006754030866582423,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.96, -6.75)"
postest,67,0,0.9854219107696488,4.6339104634361797e-4,0.984513681008057,0.9863301405312406,4.039537019321297e-5,68,1,ChAdOx1,Unadjusted,-0.007854232571289366,5.63538782632408e-4,-0.008958748289140431,-0.0067497168534383,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.96, -6.75)"
postest,68,0,0.9853829900727741,4.6424253641459446e-4,0.9844730914213099,0.9862928887242383,3.94980401192515e-5,69,1,ChAdOx1,Unadjusted,-0.0078514104804116025,5.644524964019138e-4,-0.008957717044343078,-0.006745103916480127,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.96, -6.75)"
postest,69,0,0.9853449114065889,4.650779699900751e-4,0.9844333753354053,0.9862564474777724,3.864501226363204e-5,70,1,ChAdOx1,Unadjusted,-0.00784826027304597,5.653459420892881e-4,-0.008956317958346841,-0.006740202587745099,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.96, -6.74)"
postest,70,0,0.9853076333431096,4.6589747869102286e-4,0.9843944910643871,0.986220775621832,3.7833933502396465e-5,71,1,ChAdOx1,Unadjusted,-0.00784479239062541,5.662193802530684e-4,-0.008954561983270014,-0.006735022797980807,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.95, -6.74)"
postest,71,0,0.985271116633868,4.667011876498583e-4,0.9843563991145322,0.9861858341532038,3.706259995350156e-5,72,1,ChAdOx1,Unadjusted,-0.00784101669450199,5.670730693580265e-4,-0.008952459487046305,-0.006729573901957674,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.95, -6.73)"
postest,72,0,0.9852353240726606,4.6748921806837534e-4,0.9843190620420857,0.9861515861032354,3.6328946326744426e-5,73,1,ChAdOx1,Unadjusted,-0.007836942494420795,5.679072676357354e-4,-0.008950020285545385,-0.006723864703296205,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.95, -6.72)"
postest,73,0,0.985200220368042,4.6826168938547203e-4,0.9842824443215066,0.9861179964145774,3.563103610091842e-5,74,1,ChAdOx1,Unadjusted,-0.007832578575708071,5.687222345751752e-4,-0.008947253672682554,-0.006717903478733588,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.95, -6.72)"
postest,74,0,0.9851657720248156,4.6901872115042505e-4,0.9842465122232857,0.9860850318263454,3.496705245413689e-5,75,1,ChAdOx1,Unadjusted,-0.007827933225225903,5.69518232142152e-4,-0.008944168448763442,-0.006711698001688363,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.94, -6.71)"
postest,75,0,0.9851319472338248,4.6976043462080636e-4,0.9842112337006061,0.9860526607670435,3.4335289892654406e-5,76,1,ChAdOx1,Unadjusted,-0.007823014256132965,5.702955257502066e-4,-0.008940772947147705,-0.006705255565118226,positive_test_date,Positive SARS-CoV-2 test,-7.82,"(-8.94, -6.71)"
postest,76,0,0.9850987157694198,4.704869541580155e-4,0.9841765782840741,0.9860208532547654,3.373414651046536e-5,77,1,ChAdOx1,Unadjusted,-0.007817829031506851,5.710543850560679e-4,-0.008937075059430411,-0.00669858300358329,positive_test_date,Positive SARS-CoV-2 test,-7.82,"(-8.94, -6.70)"
postest,77,0,0.9850660488940168,4.7119840843316336e-4,0.9841425169839152,0.9859895808041185,3.3162116834305765e-5,78,1,ChAdOx1,Unadjusted,-0.007812384486871271,5.717950845959647e-4,-0.008933082259216395,-0.006691686714526147,positive_test_date,Positive SARS-CoV-2 test,-7.81,"(-8.93, -6.69)"
postest,78,0,0.9850339192692217,4.718949315039634e-4,0.9841090221989869,0.9859588163394565,3.261778520174034e-5,79,1,ChAdOx1,Unadjusted,-0.0078066871516788705,5.725179043213173e-4,-0.008928801624653001,-0.006684572678704741,positive_test_date,Positive SARS-CoV-2 test,-7.81,"(-8.93, -6.68)"
postest,79,0,0.9850023008730271,4.725766637694093e-4,0.984076067632105,0.9859285341139492,3.209981963145077e-5,80,1,ChAdOx1,Unadjusted,-0.007800743169795843,5.732231300417848e-4,-0.008924239859783061,-0.006677246479808625,positive_test_date,Positive SARS-CoV-2 test,-7.80,"(-8.92, -6.68)"
postest,80,0,0.984971168922638,4.7324375284372083e-4,0.9840436282111558,0.9858987096341203,3.160696614411054e-5,81,1,ChAdOx1,Unadjusted,-0.007794558319036082,5.73911053815616e-4,-0.008919403314844119,-0.006669713323228047,positive_test_date,Positive SARS-CoV-2 test,-7.79,"(-8.92, -6.67)"
postest,81,0,0.9849404998025137,4.7389635435772054e-4,0.9840116800155678,0.9858693195894597,3.113804349646696e-5,82,1,ChAdOx1,Unadjusted,-0.0077881380297907254,5.745819742949736e-4,-0.008914298005574793,-0.006661978054006658,positive_test_date,Positive SARS-CoV-2 test,-7.79,"(-8.91, -6.66)"
postest,82,0,0.9849102709972465,4.7453463272581226e-4,0.983980200207687,0.985840341786806,3.069193829876032e-5,83,1,ChAdOx1,Unadjusted,-0.007781487402796716,5.752361970625469e-4,-0.008908929631643093,-0.006654045173950339,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.91, -6.65)"
postest,83,0,0.9848804610289296,4.751587618678642e-4,0.9839491669687299,0.9858117550891292,3.0267600481966278e-5,84,1,ChAdOx1,Unadjusted,-0.007774611226089467,5.758740349475673e-4,-0.00890330359421846,-0.006645918857960475,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.90, -6.65)"
postest,84,0,0.9848510493986966,4.757689259238533e-4,0.9839185594389226,0.9857835393584706,2.9864039085822643e-5,85,1,ChAdOx1,Unadjusted,-0.007767513991181807,5.76495808356487e-4,-0.008897425012798827,-0.006637602969564787,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.90, -6.64)"
postest,85,0,0.9848220165321329,4.763653199621783e-4,0.983888357661523,0.9857556754027427,2.948031834826705e-5,86,1,ChAdOx1,Unadjusted,-0.007760199908508736,5.77101845619061e-4,-0.00889129874133369,-0.006629101075683782,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.89, -6.63)"
postest,86,0,0.9847933437282901,4.7694815068820957e-4,0.9838585425304482,0.9857281449261319,2.9115554065613656e-5,87,1,ChAdOx1,Unadjusted,-0.007752672922178738,5.776924833530356e-4,-0.008884929383690192,-0.006620416460667284,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.88, -6.62)"
