outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,diff,diff.se,diff.ll,diff.ul,outcome_var,outcome_descr,diff_format,diff_CI
postest,40,0,0.9872778510763714,4.314235138670133e-4,0.9864322765271084,0.9881234256256345,1.1908245699733976e-4,41,1,ChAdOx1,Unadjusted,-0.00783694805254731,5.284169936584613e-4,-0.008872626328936824,-0.0068012697761577964,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.87, -6.80)"
postest,41,0,0.9871602976026826,4.350981156381643e-4,0.9863075209662906,0.9880130742390747,1.190824569973907e-4,42,1,ChAdOx1,Unadjusted,-0.00786406178144905,5.325711899937769e-4,-0.00890788213304049,-0.006820241429857609,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.91, -6.82)"
postest,42,0,0.9870427581258835,4.3901558557505493e-4,0.9861823033895046,0.9879032128622623,1.190824569974354e-4,43,1,ChAdOx1,Unadjusted,-0.007891168139336102,5.369996912837866e-4,-0.008943668193961451,-0.006838668084710753,positive_test_date,Positive SARS-CoV-2 test,-7.89,"(-8.94, -6.84)"
postest,43,0,0.9869662384504487,4.3922992306333396e-4,0.9861053636203123,0.9878271132805851,7.753018538394767e-5,44,1,ChAdOx1,Unadjusted,-0.007886175768759274,5.372463240695899e-4,-0.008939159214762203,-0.0068331923227563434,positive_test_date,Positive SARS-CoV-2 test,-7.89,"(-8.94, -6.83)"
postest,44,0,0.9868897247071388,4.395629723114422e-4,0.9860281971124709,0.9877512523018066,7.753018538385835e-5,45,1,ChAdOx1,Unadjusted,-0.007881184105216987,5.376172429294954e-4,-0.008934894538826519,-0.006827473671607456,positive_test_date,Positive SARS-CoV-2 test,-7.88,"(-8.93, -6.83)"
postest,45,0,0.9868132168954936,4.400144637599385e-4,0.9859508043938474,0.9876756293971398,7.753018538385246e-5,46,1,ChAdOx1,Unadjusted,-0.007876193148631083,5.381121908546345e-4,-0.008930873662348111,-0.006821512634914056,positive_test_date,Positive SARS-CoV-2 test,-7.88,"(-8.93, -6.82)"
postest,46,0,0.9867367150150533,4.405840332841481e-4,0.985873186177653,0.9876002438524537,7.753018538396612e-5,47,1,ChAdOx1,Unadjusted,-0.00787120289892318,5.387308259962233e-4,-0.008927095915237292,-0.006815309882609068,positive_test_date,Positive SARS-CoV-2 test,-7.87,"(-8.93, -6.82)"
postest,47,0,0.9866602190653583,4.4127122365802344e-4,0.9857953433595746,0.9875250947711419,7.753018538389794e-5,48,1,ChAdOx1,Unadjusted,-0.00786621335601545,5.394727228435502e-4,-0.008923560463430567,-0.006808866248600333,positive_test_date,Positive SARS-CoV-2 test,-7.87,"(-8.92, -6.81)"
postest,48,0,0.9865837290459487,4.4207548637029473e-4,0.9857172770142149,0.9874501810776826,7.753018538379651e-5,49,1,ChAdOx1,Unadjusted,-0.007861224519829624,5.403373736729082e-4,-0.008920266311729486,-0.006802182727929763,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.92, -6.80)"
postest,49,0,0.9865072449563647,4.4299618378307635e-4,0.9856389883908612,0.9873755015218681,7.753018538392308e-5,50,1,ChAdOx1,Unadjusted,-0.007856236390287319,5.413241902627958e-4,-0.008917212307162706,-0.006795260473411932,positive_test_date,Positive SARS-CoV-2 test,-7.86,"(-8.92, -6.80)"
postest,50,0,0.9864307667961466,4.440325916202268e-4,0.985560478908609,0.9873010546836842,7.753018538386361e-5,51,1,ChAdOx1,Unadjusted,-0.007851248967310598,5.4243250586822e-4,-0.00891439714285612,-0.006788100791765075,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.91, -6.79)"
postest,51,0,0.9863542945648347,4.4518390174411594e-4,0.9854817501509192,0.9872268389787502,7.753018538399187e-5,52,1,ChAdOx1,Unadjusted,-0.007846262250821079,5.436615774197631e-4,-0.008911819362342048,-0.006780705139300109,positive_test_date,Positive SARS-CoV-2 test,-7.85,"(-8.91, -6.78)"
postest,52,0,0.9862778282619695,4.4644922521913535e-4,0.9854028038596142,0.9871528526643248,7.753018538389377e-5,53,1,ChAdOx1,Unadjusted,-0.007841276240741046,5.450105879541569e-4,-0.008909477364324193,-0.0067730751171579,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.91, -6.77)"
postest,53,0,0.9862013678870915,4.4782759562518685e-4,0.985323641928383,0.9870790938458,7.753018538383052e-5,54,1,ChAdOx1,Unadjusted,-0.007836290936992119,5.464786492490781e-4,-0.008907369407840409,-0.006765212466143829,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.91, -6.77)"
postest,54,0,0.9861249134397407,4.4931797258099894e-4,0.9852442663958754,0.9870055604836061,7.753018538395086e-5,55,1,ChAdOx1,Unadjusted,-0.007831306339496025,5.480648046250493e-4,-0.008905493617755103,-0.006757119061236947,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.91, -6.76)"
postest,55,0,0.9860484649194581,4.5091924547829913e-4,0.9851646794383846,0.9869322504005316,7.75301853838406e-5,56,1,ChAdOx1,Unadjusted,-0.00782632244817505,5.497680319322485e-4,-0.008903847990613722,-0.006748796905736376,positive_test_date,Positive SARS-CoV-2 test,-7.83,"(-8.90, -6.75)"
postest,56,0,0.9859720223257838,4.526302373651509e-4,0.9850848833622343,0.9868591612893334,7.75301853838736e-5,57,1,ChAdOx1,Unadjusted,-0.0078213392629507,5.515872466630608e-4,-0.00890243040074191,-0.0067402481251594894,positive_test_date,Positive SARS-CoV-2 test,-7.82,"(-8.90, -6.74)"
postest,57,0,0.9858955856582585,4.5444970897618847e-4,0.9850048805958805,0.9867862907206365,7.753018538397344e-5,58,1,ChAdOx1,Unadjusted,-0.007816356783745038,5.535213051992398e-4,-0.00890123860661115,-0.0067314749608789245,positive_test_date,Positive SARS-CoV-2 test,-7.82,"(-8.90, -6.73)"
postest,58,0,0.9858191549164229,4.563763628596334e-4,0.9849246736818227,0.9867136361510231,7.753018538383839e-5,59,1,ChAdOx1,Unadjusted,-0.007811375010480126,5.55569008152473e-4,-0.008900270257385613,-0.006722479763574639,positive_test_date,Positive SARS-CoV-2 test,-7.81,"(-8.90, -6.72)"
postest,59,0,0.9857427300998175,4.5840884758357374e-4,0.9848442652683592,0.9866411949312758,7.75301853838424e-5,60,1,ChAdOx1,Unadjusted,-0.007806393943077694,5.577291037879315e-4,-0.008899522899631841,-0.006713264986523547,positive_test_date,Positive SARS-CoV-2 test,-7.81,"(-8.90, -6.71)"
postest,60,0,0.9856663112079829,4.6054576198667366e-4,0.9847636581012564,0.9865689643147093,7.753018538390904e-5,61,1,ChAdOx1,Unadjusted,-0.007801413581459582,5.600002915033145e-4,-0.00889899398413801,-0.006703833178781154,positive_test_date,Positive SARS-CoV-2 test,-7.80,"(-8.90, -6.70)"
postest,61,0,0.9855898982404597,4.6278565946041353e-4,0.9846828550153557,0.9864969414655638,7.753018538396177e-5,62,1,ChAdOx1,Unadjusted,-0.007796433925547852,5.623812253603146e-4,-0.008898680872835572,-0.006694186978260132,positive_test_date,Positive SARS-CoV-2 test,-7.80,"(-8.90, -6.69)"
postest,62,0,0.985513491196789,4.65127052210687e-4,0.9846018589262208,0.9864251234673572,7.753018538381142e-5,63,1,ChAdOx1,Unadjusted,-0.007791454975264678,5.648705176183159e-4,-0.008898580845725075,-0.006684329104804281,positive_test_date,Positive SARS-CoV-2 test,-7.79,"(-8.90, -6.68)"
postest,63,0,0.9854370900765111,4.6756841549702277e-4,0.9845206728218285,0.9863535073311938,7.753018538394474e-5,64,1,ChAdOx1,Unadjusted,-0.007786476730531566,5.674667422780285e-4,-0.008898691107820775,-0.0066742623532423575,positive_test_date,Positive SARS-CoV-2 test,-7.79,"(-8.90, -6.67)"
postest,64,0,0.9854021347052258,4.6766890839905484e-4,0.9844855204880745,0.986318748922377,3.5473204343981945e-5,65,1,ChAdOx1,Unadjusted,-0.0077842705820411195,5.67582398837943e-4,-0.008896711642022336,-0.006671829522059903,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.90, -6.67)"
postest,65,0,0.9853671805738754,4.6782031510141477e-4,0.9844502696050405,0.9862840915427104,3.547320434398249e-5,66,1,ChAdOx1,Unadjusted,-0.007782064576456138,5.677518078012215e-4,-0.008894837671904039,-0.0066692914810082375,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.89, -6.67)"
postest,66,0,0.9853322276824161,4.6802258619297037e-4,0.9844149202695266,0.9862495350953057,3.547320434396467e-5,67,1,ChAdOx1,Unadjusted,-0.007779858713769405,5.679749210711247e-4,-0.00889306910319079,-0.006666648324348021,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.89, -6.67)"
postest,67,0,0.985297276030804,4.682756557598859e-4,0.9843794726106777,0.9862150794509302,3.54732043439301e-5,68,1,ChAdOx1,Unadjusted,-0.007777652993973816,5.682516753881555e-4,-0.008891405811889146,-0.006663900176058486,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.89, -6.66)"
postest,68,0,0.985262325618995,4.6857944149617187e-4,0.9843439267897666,0.9861807244482234,3.5473204343880335e-5,69,1,ChAdOx1,Unadjusted,-0.0077754474170620425,5.685819924233747e-4,-0.008889847644469883,-0.006661047189654203,positive_test_date,Positive SARS-CoV-2 test,-7.78,"(-8.89, -6.66)"
postest,69,0,0.9852273764469449,4.689338448387464e-4,0.9843082829999291,0.9861464698939607,3.5473204344042356e-5,70,1,ChAdOx1,Unadjusted,-0.007773241983026646,5.689657788902137e-4,-0.008888394418087244,-0.006658089547966048,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.89, -6.66)"
postest,70,0,0.9851924285146101,4.693387511201346e-4,0.9842725414658656,0.9861123155633545,3.5473204343966983e-5,71,1,ChAdOx1,Unadjusted,-0.007771036691860744,5.694029266695739e-4,-0.00888704592082481,-0.0066550274628966784,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.89, -6.66)"
postest,71,0,0.9851574818219465,4.697940297573908e-4,0.9842367024434701,0.986078261200423,3.547320434388117e-5,72,1,ChAdOx1,Unadjusted,-0.007768831543557009,5.69893312965111e-4,-0.00888580191199884,-0.006651861175115178,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.89, -6.65)"
postest,72,0,0.98512253636891,4.702995344623908e-4,0.9842007662194178,0.9860443065184022,3.547320434401191e-5,73,1,ChAdOx1,Unadjusted,-0.007766626538108112,5.704368004771837e-4,-0.008884662122499653,-0.006648590953716572,positive_test_date,Positive SARS-CoV-2 test,-7.77,"(-8.88, -6.65)"
postest,73,0,0.9850875921554568,4.7085510346650544e-4,0.9841647331107256,0.986010451200188,3.547320434390998e-5,74,1,ChAdOx1,Unadjusted,-0.0077644216755068385,5.710332375843144e-4,-0.008883626255147398,-0.006645217095866279,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.88, -6.65)"
postest,74,0,0.9850526491815428,4.714605597830164e-4,0.984128603464237,0.9859766948988485,3.547320434402778e-5,75,1,ChAdOx1,Unadjusted,-0.00776221695574586,5.716824585600322e-4,-0.008882693985116834,-0.0066417399263748855,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.88, -6.64)"
postest,75,0,0.9850177074471241,4.72115711481307e-4,0.9840923776560853,0.985943037238163,3.547320434391606e-5,76,1,ChAdOx1,Unadjusted,-0.007760012378818182,5.723842837962952e-4,-0.008881864960375673,-0.00663815979726069,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.88, -6.64)"
postest,76,0,0.9849827669521568,4.7282035198383774e-4,0.9840560560911109,0.9859094778132027,3.5473204343914535e-5,77,1,ChAdOx1,Unadjusted,-0.007757807944716588,5.731385200464453e-4,-0.008881138802160208,-0.006634477087272968,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.88, -6.63)"
postest,77,0,0.9849478276965967,4.735742603838544e-4,0.9840196392022392,0.9858760161909542,3.54732043440248e-5,78,1,ChAdOx1,Unadjusted,-0.007755603653433418,5.73944960685674e-4,-0.008880515105485596,-0.00663069220138124,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.88, -6.63)"
postest,78,0,0.9849128896804001,4.7437720178485277e-4,0.983983127449815,0.9858426519109853,3.547320434391027e-5,79,1,ChAdOx1,Unadjusted,-0.007753399504962011,5.748033859901628e-4,-0.008879993439694405,-0.0066268055702296165,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.88, -6.63)"
postest,79,0,0.984877952903523,4.752289276473475e-4,0.9839465213209226,0.9858093844861233,3.54732043439107e-5,80,1,ChAdOx1,Unadjusted,-0.007751195499294705,5.75713563419847e-4,-0.008879573349008822,-0.0066228176495805886,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.88, -6.62)"
postest,80,0,0.9848430173659212,4.7612917616760345e-4,0.9839098213286439,0.9857762134031984,3.547320434402768e-5,81,1,ChAdOx1,Unadjusted,-0.007748991636424396,5.766752479317008e-4,-0.008879254353146236,-0.006618728919702556,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.88, -6.62)"
postest,81,0,0.984808083067551,4.770776726581227e-4,0.9838730280113128,0.9857431381237891,3.547320434392459e-5,82,1,ChAdOx1,Unadjusted,-0.007746787916343978,5.776881822924419e-4,-0.008879035947931574,-0.006614539884756383,positive_test_date,Positive SARS-CoV-2 test,-7.75,"(-8.88, -6.61)"
postest,82,0,0.9847731500083683,4.7807412994917516e-4,0.9838361419317276,0.985710158085009,3.547320434394122e-5,83,1,ChAdOx1,Unadjusted,-0.007744584339046123,5.787520974106794e-4,-0.008878917605948071,-0.006610251072144175,positive_test_date,Positive SARS-CoV-2 test,-7.74,"(-8.88, -6.61)"
postest,83,0,0.9847382181883292,4.7911824879733907e-4,0.9837991636763505,0.9856772727003079,3.547320434396643e-5,84,1,ChAdOx1,Unadjusted,-0.007742380904523505,5.798667126734489e-4,-0.0088788987771971,-0.00660586303184991,positive_test_date,Positive SARS-CoV-2 test,-7.74,"(-8.88, -6.61)"
postest,84,0,0.9847032876073897,4.802097183092982e-4,0.9837620938544773,0.985644481360302,3.5473204344001786e-5,85,1,ChAdOx1,Unadjusted,-0.007740177612769017,5.810317362984247e-4,-0.008878978889788704,-0.006601376335749331,positive_test_date,Positive SARS-CoV-2 test,-7.74,"(-8.88, -6.60)"
postest,85,0,0.9846858325036851,4.802574838796248e-4,0.9837445451319753,0.985627119875395,1.772657138791441e-5,86,1,ChAdOx1,Unadjusted,-0.007731952767374484,5.81080096522577e-4,-0.008870848828691793,-0.0065930567060571744,positive_test_date,Positive SARS-CoV-2 test,-7.73,"(-8.87, -6.59)"
postest,86,0,0.9846683777093941,4.803239818463768e-4,0.9837269600040643,0.9856097954147238,1.772657138807917e-5,87,1,ChAdOx1,Unadjusted,-0.007723728144186759,5.811463804221787e-4,-0.008862754119560043,-0.006584702168813476,positive_test_date,Positive SARS-CoV-2 test,-7.72,"(-8.86, -6.58)"
