outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,outcome_var,outcome_descr
postest,25,0,0.9817945289526194,2.8421076049603617e-4,0.9812374860980284,0.9823515718072104,2.0921193466984407e-4,26,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,26,0,0.9815891687835672,2.864425147782386e-4,0.9810277517709607,0.9821505857961736,2.0921193466993143e-4,27,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,27,0,0.9813838515693266,2.89090312385522e-4,0.9808172449687715,0.9819504581698817,2.0921193466983437e-4,28,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,28,0,0.9811785773009128,2.921428412765437e-4,0.9806059878536696,0.9817511667481561,2.0921193466988443e-4,29,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,29,0,0.9810336534371231,2.9241180578750005e-4,0.9804605368291253,0.981606770045121,1.4772568023734364e-4,30,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,30,0,0.9808887509791476,2.928322714277537e-4,0.9803148102736382,0.981462691684657,1.4772568023728268e-4,31,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,31,0,0.9807438699238246,2.934035868675671e-4,0.9801688094606292,0.9813189303870199,1.4772568023730613e-4,32,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,32,0,0.9805990102679927,2.941248730649734e-4,0.9800225361098279,0.9811754844261574,1.477256802373241e-4,33,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,33,0,0.9804541720084912,2.9499502994982923e-4,0.9798759923741712,0.9810323516428111,1.4772568023735993e-4,34,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,34,0,0.9803093551421598,2.960127446686106e-4,0.9797291808236445,0.9808895294606751,1.4772568023732358e-4,35,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,35,0,0.9801645596658386,2.971765012385356e-4,0.9795821044263594,0.9807470149053178,1.4772568023735145e-4,36,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,36,0,0.9800197855763683,2.9848459146516055e-4,0.9794347665271564,0.9806048046255801,1.477256802373534e-4,37,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,37,0,0.9798750328705899,2.999351269310125e-4,0.9792871708241067,0.9804628949170731,1.477256802373524e-4,38,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,38,0,0.979730301545345,3.015260518813854e-4,0.979139321343257,0.980321281747433,1.4772568023725812e-4,39,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,39,0,0.9795855915974756,3.032551568081813e-4,0.9789912224120055,0.9801799607829457,1.4772568023732008e-4,40,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,40,0,0.9794409030238241,3.0512009253679385e-4,0.9788428786314924,0.9800389274161558,1.477256802373345e-4,41,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,41,0,0.9792962358212336,3.0711838463335516e-4,0.9786942948483621,0.9798981767941051,1.4772568023732407e-4,42,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,42,0,0.9791515899865474,3.092474479456618e-4,0.978545476126263,0.9797577038468318,1.477256802373115e-4,43,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,43,0,0.9790800626816895,3.0937143923131843e-4,0.9784737058029508,0.9796864195604281,7.305562393132575e-5,44,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,44,0,0.9790085406019218,3.095427163861917e-4,0.9784018480261282,0.9796152331777154,7.305562393123682e-5,45,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,45,0,0.9789370237468625,3.0976120097338694e-4,0.9783299029491468,0.9795441445445783,7.305562393126163e-5,46,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,46,0,0.9788655121161302,3.100267931868116e-4,0.9782578707672416,0.9794731534650187,7.305562393120185e-5,47,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,47,0,0.9787940057093428,3.1033937208094393e-4,0.9781857517170794,0.9794022597016062,7.305562393131282e-5,48,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,48,0,0.9787225045261191,3.106987958427933e-4,0.9781135460762272,0.9793314629760109,7.305562393128274e-5,49,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,49,0,0.9786510085660773,3.111049021107697e-4,0.9780412541625264,0.9792607629696283,7.30556239312535e-5,50,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,50,0,0.978579517828836,3.115575083377175e-4,0.977968876333381,0.979190159324291,7.305562393125361e-5,51,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,51,0,0.9785080323140136,3.120564121922888e-4,0.977896412984972,0.9791196516430553,7.305562393119807e-5,52,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,52,0,0.9784365520212285,3.1260139200519076e-4,0.9778238645513813,0.9790492394910757,7.305562393134231e-5,53,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,53,0,0.9783650769500993,3.131922072495473e-4,0.9777512315036516,0.978978922396547,7.305562393126096e-5,54,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,54,0,0.9782936071002447,3.138285990542756e-4,0.9776785143487796,0.9789086998517098,7.305562393120939e-5,55,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,55,0,0.978222142471283,3.145102907572099e-4,0.9776057136286317,0.9788385713139344,7.305562393132961e-5,56,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,56,0,0.9781506830628331,3.152369884775094e-4,0.9775328299188224,0.9787685362068439,7.305562393119615e-5,57,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,57,0,0.9780792288745135,3.160083817259633e-4,0.9774598638275178,0.9786985939215092,7.305562393129145e-5,58,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,58,0,0.9780077799059428,3.1682414403368196e-4,0.9773868159942041,0.9786287438176815,7.30556239313035e-5,59,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,59,0,0.9779363361567398,3.176839336021604e-4,0.9773136870884126,0.978558985225067,7.305562393126077e-5,60,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,60,0,0.9778648976265233,3.1858739397546527e-4,0.977240477808403,0.9784893174446436,7.305562393119173e-5,61,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,61,0,0.9777934643149119,3.1953415472490656e-4,0.9771671888798206,0.9784197397500032,7.30556239312384e-5,62,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,62,0,0.9777220362215243,3.2052383215045946e-4,0.9770938210543226,0.978350251388726,7.305562393131575e-5,63,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,63,0,0.9776506133459796,3.215560299875531e-4,0.9770203751081923,0.9782808515837669,7.305562393122514e-5,64,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,64,0,0.9776178641231846,3.216140102475399e-4,0.976987512246176,0.9782482160001933,3.349900200966579e-5,65,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,65,0,0.9775851159974193,3.2169281627021266e-4,0.9769546096634444,0.9782156223313941,3.3499002009617244e-5,66,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,66,0,0.9775523689686467,3.2179243275604237e-4,0.9769216673899473,0.9781830705473461,3.349900200956891e-5,67,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,67,0,0.9775196230368302,3.219128403835232e-4,0.9768886854635175,0.9781505606101428,3.3499002009635634e-5,68,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,68,0,0.9774868782019329,3.2205401583479485e-4,0.9768556639298203,0.9781180924740456,3.349900200959153e-5,69,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,69,0,0.9774541344639183,3.222159318108217e-4,0.976822602842324,0.9780856660855125,3.349900200955141e-5,70,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,70,0,0.9774213918227493,3.2239855706318963e-4,0.9767895022622378,0.9780532813832609,3.349900200963015e-5,71,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,71,0,0.9773886502783895,3.2260185642194014e-4,0.9767563622584567,0.9780209382983223,3.349900200960182e-5,72,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,72,0,0.9773559098308019,3.228257908268206e-4,0.9767231829075007,0.9779886367541031,3.3499002009694866e-5,73,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,73,0,0.97732317047995,3.230703173698807e-4,0.9766899642934311,0.9779563766664688,3.349900200956976e-5,74,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,74,0,0.9772904322257969,3.2333538933243164e-4,0.9766567065077781,0.9779241579438157,3.349900200956854e-5,75,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,75,0,0.977257695068306,3.2362095622772915e-4,0.9766234096494572,0.9778919804871548,3.349900200957889e-5,76,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,76,0,0.9772249590074402,3.2392696385269513e-4,0.9765900738246676,0.9778598441902129,3.349900200971567e-5,77,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,77,0,0.9771922240431633,3.242533543363702e-4,0.9765566991467978,0.9778277489395288,3.349900200952568e-5,78,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,78,0,0.9771594901754381,3.246000661927587e-4,0.976523285736321,0.9777956946145553,3.3499002009691884e-5,79,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,79,0,0.9771267574042283,3.249670343779636e-4,0.9764898337206847,0.9777636810877719,3.349900200953383e-5,80,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,80,0,0.9770940257294968,3.2535419035133726e-4,0.976456343234189,0.9777317082248046,3.349900200962087e-5,81,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,81,0,0.977061295151207,3.257614621339876e-4,0.9764228144178733,0.9776997758845407,3.349900200961341e-5,82,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,82,0,0.9770285656693222,3.261887743783992e-4,0.9763892474193793,0.9776678839192651,3.3499002009626324e-5,83,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,83,0,0.9769958372838057,3.2663604843278046e-4,0.9763556423928249,0.9776360321747865,3.349900200954723e-5,84,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,84,0,0.9769631099946207,3.271032024108659e-4,0.9763219994986676,0.9776042204905737,3.349900200960468e-5,85,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,85,0,0.9769538797363106,3.27118981033237e-4,0.976312738314826,0.9775950211577953,9.447998008363062e-6,86,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,86,0,0.9769446495652073,3.27139095708896e-4,0.9763034687196829,0.9775858304107318,9.447998008313811e-6,87,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,87,0,0.9769354194813099,3.2716354563669885e-4,0.9762941907148075,0.9775766482478123,9.44799800821669e-6,88,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,88,0,0.9769261894846174,3.271923298455991e-4,0.9762849043021022,0.9775674746671326,9.447998008298996e-6,89,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,89,0,0.976916959575129,3.2722544719142473e-4,0.9762756094838089,0.9775583096664492,9.44799800833345e-6,90,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,90,0,0.9769077297528441,3.272628963589231e-4,0.9762663062625043,0.9775491532431839,9.447998008206412e-6,91,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,91,0,0.9768985000177616,3.273046758614022e-4,0.9762569946411017,0.9775400053944214,9.447998008372478e-6,92,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,92,0,0.9768892703698808,3.273507840400318e-4,0.9762476746228514,0.9775308661169102,9.447998008263417e-6,93,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,93,0,0.976880040809201,3.274012190670691e-4,0.976238346211335,0.977521735407067,9.447998008220182e-6,94,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,94,0,0.9768708113357211,3.2745597894182586e-4,0.9762290094104727,0.9775126132609694,9.447998008356432e-6,95,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,95,0,0.9768615819494405,3.275150614967696e-4,0.9762196642245125,0.9775034996743686,9.447998008217571e-6,96,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,96,0,0.9768523526503582,3.2757846439114227e-4,0.9762103106580406,0.9774943946426757,9.447998008371868e-6,97,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,97,0,0.9768431234384736,3.276461851182565e-4,0.9762009487159699,0.9774852981609773,9.447998008251064e-6,98,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,98,0,0.9768338943137856,3.277182210006961e-4,0.9761915784035468,0.9774762102240245,9.447998008309786e-6,99,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,99,0,0.9768246652762936,3.277945691934684e-4,0.9761821997263466,0.9774671308262407,9.447998008320728e-6,100,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,100,0,0.9768154363259968,3.278752266855141e-4,0.9761728126902702,0.9774580599617233,9.4479980082839e-6,101,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,101,0,0.9768062074628943,3.279601902944158e-4,0.9761634173015543,0.9774489976242342,9.447998008199309e-6,102,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,102,0,0.9767969786869851,3.2804945667780176e-4,0.9761540135667487,0.9774399438072215,9.44799800829428e-6,103,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,103,0,0.9767877499982686,3.281430223212966e-4,0.9761446014927407,0.9774308985037964,9.447998008341505e-6,104,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,104,0,0.9767785213967439,3.2824088355041533e-4,0.9761351810867315,0.9774218617067564,9.447998008227329e-6,105,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,105,0,0.9767692928824102,3.2834303652302845e-4,0.9761257523562505,0.9774128334085699,9.447998008292742e-6,106,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,106,0,0.9767600644552666,3.284494772352455e-4,0.9761163153091446,0.9774038136013887,9.447998008310431e-6,107,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,107,0,0.9767508361153124,3.285602015199471e-4,0.9761068699535801,0.9773948022770448,9.447998008280404e-6,108,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,108,0,0.9767416078625467,3.2867520504840713e-4,0.9760974162980405,0.977385799427053,9.44799800831633e-6,109,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,109,0,0.9767323796969687,3.2879448332960137e-4,0.9760879543513272,0.9773768050426102,9.447998008304554e-6,110,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,110,0,0.9767231516185776,3.289180317125813e-4,0.9760784841225552,0.9773678191146,9.447998008245083e-6,111,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,111,0,0.9767139236273725,3.290458453884897e-4,0.9760690056211485,0.9773588416335965,9.447998008251591e-6,112,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,112,0,0.9767046957233526,3.2917791938793286e-4,0.9760595188568464,0.9773498725898588,9.44799800832409e-6,113,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,113,0,0.9766932000048753,3.291978452979497e-4,0.976047984084303,0.9773384159254475,1.1770040456208574e-5,114,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,114,0,0.9766817044217014,3.292235430945054e-4,0.9760364381343736,0.9773269707090293,1.1770040456139851e-5,115,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,115,0,0.9766702089738294,3.292550114260275e-4,0.9760248810097051,0.9773155369379537,1.1770040456259366e-5,116,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,116,0,0.9766587136612577,3.292922486390677e-4,0.9760133127135369,0.9773041146089785,1.1770040456226118e-5,117,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,117,0,0.9766472184839847,3.29335252775224e-4,0.9760017332497058,0.9772927037182636,1.1770040456153798e-5,118,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,118,0,0.9766357234420089,3.2938402157696624e-4,0.9759901426226351,0.9772813042613827,1.17700404561561e-5,119,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,119,0,0.9766242285353285,3.294385524833701e-4,0.975978540837342,0.9772699162333149,1.177004045623305e-5,120,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,120,0,0.9766127337639421,3.2949884263438963e-4,0.9759669278994311,0.9772585396284531,1.1770040456157305e-5,121,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,121,0,0.9766012391278479,3.2956488886882844e-4,0.9759553038150961,0.9772471744405997,1.1770040456269928e-5,122,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,122,0,0.9765897446270446,3.296366877264637e-4,0.9759436685911177,0.9772358206629715,1.1770040456116207e-5,123,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,123,0,0.9765782502615303,3.297142354499535e-4,0.9759320222348583,0.9772244782882024,1.1770040456264579e-5,124,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,124,0,0.9765667560313037,3.2979752798312407e-4,0.9759203647542665,0.977213147308341,1.1770040456146641e-5,125,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,125,0,0.976555261936363,3.2988656097534576e-4,0.9759086961578676,0.9772018277148584,1.1770040456217153e-5,126,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,126,0,0.9765437679767066,3.2998132978012484e-4,0.9758970164547669,0.9771905194986463,1.1770040456248766e-5,127,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,127,0,0.9765322741523331,3.3008182945576327e-4,0.9758853256546487,0.9771792226500176,1.1770040456127805e-5,128,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,128,0,0.9765207804632408,3.3018805477084864e-4,0.9758736237677645,0.977167937158717,1.1770040456195357e-5,129,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,129,0,0.976509286909428,3.303000002001672e-4,0.975861910804942,0.9771566630139139,1.1770040456224067e-5,130,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,130,0,0.9764977934908932,3.304176599304389e-4,0.9758501867775735,0.9771454002042128,1.1770040456213948e-5,131,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,131,0,0.9764863002076348,3.30541027859123e-4,0.9758384516976181,0.9771341487176516,1.177004045616502e-5,132,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,132,0,0.9764748070596513,3.3067009759735644e-4,0.9758267055775961,0.9771229085417065,1.1770040456190998e-5,133,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,133,0,0.976463314046941,3.3080486247178694e-4,0.9758149484305856,0.9771116796632964,1.1770040456178205e-5,134,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,134,0,0.9764518211695022,3.309453155245338e-4,0.975803180270222,0.9771004620687825,1.1770040456240358e-5,135,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,135,0,0.9764403284273336,3.310914495154721e-4,0.9757914011106942,0.9770892557439731,1.1770040456150077e-5,136,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,136,0,0.9764288358204334,3.312432569279429e-4,0.9757796109667328,0.9770780606741339,1.1770040456248483e-5,137,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,137,0,0.9764173433488,3.314007299637892e-4,0.9757678098536208,0.9770668768439793,1.1770040456194492e-5,138,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,138,0,0.9764058510124319,3.315638605513358e-4,0.9757559977871763,0.9770557042376876,1.1770040456215527e-5,139,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,139,0,0.9763943588113275,3.3173264034346467e-4,0.975744174783758,0.9770445428388971,1.1770040456197902e-5,140,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,140,0,0.9763828667454852,3.319070607225241e-4,0.9757323408602545,0.977033392630716,1.1770040456141637e-5,NA,0,BNT162b2,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,1,1,0,1,1,0,1,0,BNT162b2,Adjusting for time,positive_test_date,Positive SARS-CoV-2 test
postest,1,1,0.9990726076363405,2.292223962623347e-5,0.9990276808722282,0.9991175344004529,9.282532186059402e-4,2,0,BNT162b2,Adjusting for time,positive_test_date,Positive SARS-CoV-2 test
postest,2,1,0.998146318858395,4.5830905130010385e-5,0.9980564919349613,0.9982361457818287,9.280090107480017e-4,3,0,BNT162b2,Adjusting for time,positive_test_date,Positive SARS-CoV-2 test
