outcome,model,tstop,loghr,se,loghr.ul,loghr.ll,lag_tstop,hr,hr.ll,hr.ul,model_name,outcome_var,outcome_descr
postest,0,45,-0.12262611167231219,0.0729847593243637,-0.2656736113683889,0.02042138802376453,44,0.8845943402372604,1.0206313312434834,0.7666893253477026,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,46,-0.11721131458405532,0.07431844585490058,-0.26287279184665047,0.028450162678539864,45,0.8893972306986407,1.0288587339933213,0.7688396937684412,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,47,-0.11151740056657752,0.0755873082747078,-0.2596658024733312,0.03663100134017616,46,0.8944758268816749,1.0373101841416172,0.7713093123998727,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,48,-0.10554733894891308,0.07678810324450679,-0.2560492557492896,0.04495457785146348,47,0.8998318747433678,1.045980348154942,0.7741038387885876,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,49,-0.09930409906009628,0.07791838942641321,-0.2520213360692327,0.053413137949040165,48,0.9054673143929438,1.0548653600193303,0.7772281548983144,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,50,-0.09279065022916133,0.07897642152406192,-0.24758159204417662,0.06200029158585396,49,0.9113842784155982,1.0639626549644479,0.780686520403177,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,51,-0.08600996178514256,0.07996106243343527,-0.24273076432023438,0.07071084074994927,50,0.9175850903891011,1.0732708348046032,0.7844826960733171,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,52,-0.07896500305707423,0.08087171062222244,-0.23747064324477551,0.07954063713062708,51,0.924072263583466,1.0827895600961996,0.7886200419667933,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,53,-0.07165874337399054,0.08170824029401808,-0.2318039515904104,0.0884864648424293,52,0.9308484998342642,1.092519465087295,0.7931015943724778,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,54,-0.06409415206492582,0.08247095228680816,-0.225734248317791,0.09754594418793937,53,0.9379166885805074,1.1024620921253243,0.7979301247646203,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,55,-0.05627419845891432,0.0831605339963037,-0.21926585002678833,0.10671745310895969,54,0.9452799060583263,1.112619842785905,0.8031081834386983,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,56,-0.048201851884990286,0.08377802690418558,-0.21240376731302169,0.1160000635430411,55,0.9529414146419578,1.12299594349183,0.8086381299973256,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,57,-0.03988008167218798,0.08432480053308779,-0.205153653720564,0.12539349037618802,56,0.9609046623237928,1.1335944238147448,0.814522152436502,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,58,-0.0313118571495417,0.08480253184943243,-0.1975217653722401,0.13489805107315672,57,0.969173282325472,1.1444201060021346,0.8207622762368499,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,59,-0.022500147646085655,0.0852131892975299,-0.18951492967703823,0.14451463438486692,58,0.9777510928322041,1.1554786045586263,0.827360364582211,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,60,-0.013447922490854185,0.08555902077879057,-0.18114052176979784,0.15424467678808945,59,0.9866420968426581,1.1667763349417979,0.8343181106005516,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,61,-0.004158151012881431,0.08584254499296963,-0.17240644754036105,0.16409014551459816,60,0.99585048212693,1.1783205306158178,0.8416370223424214,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,62,0.0053661974587981415,0.08606654563786391,-0.16332113226518802,0.17405352718278427,61,1.0053806212852068,1.1901192678470376,0.8493184010745234,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,63,0.015122153595150359,0.086234068022901,-0.15389351397011275,0.18413782116041344,62,1.0152370718998596,1.2021814977283487,0.8573633133661023,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,64,0.025106748067141055,0.08634841769307602,-0.1441330407333091,0.1943465368675912,63,1.0254245767737729,1.2145170849865805,0.865772557380936,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,65,0.035317011545735896,0.08641316068465134,-0.13404967118645328,0.20468369427792504,64,1.0359480642477885,1.2271368531611833,0.8745466237560531,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,66,0.045749974701900634,0.08643212504448039,-0.12365387749254332,0.2151538268963446,65,1.0468126485901759,1.240052635743569,0.883685651449221,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,67,0.05640266820660095,0.08640940324201163,-0.11295665007334041,0.2257619864865423,66,1.0580236304510713,1.253277332834694,0.8931893789708512,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,68,0.0672721227308026,0.08634935508809012,-0.10196950333011448,0.23651374879171969,67,1.06958649737483,1.2668249728130976,0.9030570914829451,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,69,0.07835536894547132,0.08625661074874544,-0.09070448155056021,0.24741521944150285,68,1.081506924363223,1.2807107784058154,0.9132875643488745,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,70,0.08964943752157292,0.08613607340656303,-0.07917416412498893,0.2584730391681348,69,1.093790774482383,1.2949512364196667,0.9238790038538948,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,71,0.10115135913007298,0.0859929210787025,-0.06739166910957917,0.2696943873697251,70,1.1064440995063503,1.309564170220398,0.9348289859872878,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,72,0.11285816444193732,0.08583260705147,-0.05537065407812254,0.2810869829619972,71,1.1194731405900191,1.3245688138433322,0.946134394381649,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,73,0.1247668841281318,0.08566085833971317,-0.04312531310249351,0.2926590813587571,72,1.13288432896419,1.3399858863848824,0.9577913587397335,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,74,0.1368745488596219,0.08548367152936955,-0.030670368604194392,0.3044194663234382,73,1.1466842866453555,1.3558376650657202,0.9697951953382505,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,75,0.14917818930737353,0.08530730531864775,-0.018021056735338242,0.31637743535008533,74,1.1608798271527276,1.3721480550835252,0.9821403514711196,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,76,0.16167483614235237,0.08513826904426167,-0.005193104890481859,0.3285427771751866,75,1.1754779562248938,1.3889426541005556,0.9948203559674239,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,77,0.17436152003552424,0.08498330647184198,0.0077973000635843115,0.3409257400074642,76,1.1904858725283554,1.4062488089586043,1.0078277781718779,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,78,0.18723527165785472,0.08484937415312462,0.020933554206966742,0.3535369891087427,77,1.2059109683500449,1.4240956620064624,1.0211541979827645,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,79,0.20029312168030974,0.08474361371629024,0.03419869087660635,0.3663875524840131,78,1.2217608302657614,1.442514184293257,1.0347901896736036,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,80,0.21353210077385482,0.08467331756911317,0.04757544788687043,0.37948875366083923,79,1.2380432397762786,1.4615371928592256,1.0487253222459578,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,81,0.22694923960945593,0.0846458876650673,0.06104634834650083,0.392852130872411,80,1.254766173902697,1.4811993494794549,1.0629481789360264,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,82,0.24054156885807843,0.0846687872148777,0.07459379530223278,0.4064893424139241,81,1.271937805732408,1.5015371385192628,1.0774463981935123,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,83,0.25430611919068846,0.08474948552008342,0.08820017986302617,0.42041205851835073,82,1.289566504906823,1.5225888220685952,1.092206737941413,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,84,0.26823992127825164,0.08489539645437236,0.10184800177443243,0.43463184078207084,83,1.307660838041798,1.5443943712500585,1.107215164196755,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,85,0.2823400057917335,0.08511381150829958,0.11552000064853557,0.44916001093493146,84,1.3262295690714512,1.5669953735349913,1.122456964191012,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,86,0.2966034034021001,0.08541182872058618,0.12919929525604743,0.4640075115481528,85,1.3452816595058223,1.5904349170236336,1.1379168830055597,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,87,0.3110271447803169,0.08579627921370629,0.14286952751391013,0.47918476204672367,86,1.364826268592569,1.6147574538909648,1.1535792814900954,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,88,0.3256082605973498,0.08627365339629672,0.15651500712591654,0.4947015140687831,87,1.384872753372635,1.640008646484382,1.1694283119452857,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,89,0.34034378152416456,0.08685002915126522,0.17012085233143096,0.5105667107168982,88,1.4054306686195466,1.666235200776664,1.185448106831311,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,90,0.35523073823172663,0.08753100446031443,0.1836731219588955,0.5267883545045577,89,1.4265097666517148,1.6934846929102674,1.2016229747289215,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,91,0.370266161391002,0.08832163689526251,0.19715893402066345,0.5433733887613406,90,1.4481199970068401,1.7218053953025407,1.2179375970433728,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,92,0.3854470816729565,0.0892263922199586,0.2105665664513928,0.5603275968945202,91,1.4702715059672071,1.751246109121625,1.234377218598547,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,93,0.40077052974855554,0.09024910399704679,0.223885536277334,0.5776555232197771,92,1.492974635924366,1.781856009830707,1.2509278253775773,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,94,0.41623353628876514,0.09139294560325743,0.2371066544653523,0.595360418112178,93,1.5162399245713944,1.8136845119222698,1.267576303239004,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,95,0.431833131964551,0.09266041546414601,0.25022205486230653,0.6134442090667954,94,1.5400781039106046,1.8467811579641698,1.2843105724337804,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,96,0.4475663474468787,0.09405333567534124,0.2632251968973537,0.6319074979964037,95,1.5645000990642666,1.881195535743964,1.3011196940801337,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,97,0.4634302134067142,0.09557286353889463,0.27611084297111943,0.650749583842309,96,1.5895170268755874,1.9169772257512443,1.3179939462959822,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,98,0.4794217605150227,0.09721951496445003,0.28887501259024784,0.6699685084397976,97,1.6151401942868637,1.9541757796227233,1.3349248692994466,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,99,0.49553801944277065,0.09899319821055051,0.30151491623565674,0.6895611226498846,98,1.641381096481421,1.9928407286329748,1.3519052803254583,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,100,0.5117760208609234,0.1008932561018545,0.3140288726183126,0.7095231691035343,99,1.6682514147756016,2.033021619966699,1.368929260548829,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,101,0.5281327954404468,0.10291851466683095,0.3264162133511008,0.7298493775297927,100,1.6957630142467761,2.074768077444744,1.3859921172629939,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,102,0.5446053738523065,0.10506733609460112,0.338677179155323,0.7505335685492899,101,1.7239279410830117,2.1181298826440695,1.4030903252905549,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,103,0.561190786767468,0.10733767399221086,0.35081281155843314,0.7715687619765029,102,1.7527584196397186,2.1631570719598936,1.4202214519884313,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,104,0.577886064856898,0.10972712910847576,0.3628248436773089,0.792947286036487,103,1.7822668491882965,2.209900045080557,1.4373840702825937,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,105,0.5946882387915607,0.11223300394664878,0.3747155931793874,0.8146608844037341,104,1.8124658003414802,2.25840968053173,1.4545776639754926,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,106,0.6115943392424232,0.11485235498422385,0.38648785993373513,0.8367008185511113,105,1.8433680111398119,2.3087374543322965,1.4718025291776944,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,107,0.6286013968804507,0.11758204152601846,0.3981448302607615,0.8590579635001399,106,1.8749863827833415,2.3609355583212186,1.4890596751919667,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,108,0.6457064423766087,0.12041877051344047,0.40968998910767157,0.8817228956455458,107,1.9073339749924174,2.4150570152995603,1.5063507275869152,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,109,0.6629065064018632,0.12335913688197456,0.42112704094924647,0.90468597185448,108,1.9404240009811404,2.471155788730212,1.523677835592229,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,110,0.6801986196271801,0.12639965929014088,0.43245983976037033,0.9279373994939899,109,1.9742698220267978,2.529286885308435,1.5410435853702744,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,111,0.697579812723525,0.1295368112317141,0.4436923280372018,0.9514672974098481,110,2.008884941618379,2.589506449230388,1.5584509201977388,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,112,0.7150471163618632,0.13276704768846814,0.45482848455875385,0.9752657481649727,111,2.0442829991670277,2.6518718474277354,1.5759030681429713,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,113,0.7325975612131612,0.13608682758590734,0.4658722803744709,0.9993228420518515,112,2.080477763261111,2.716441745397345,1.593403477456434,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,114,0.7502281779483841,0.13949263238410203,0.4768276423668586,1.0236287135299098,113,2.117483124448376,2.783276173536732,1.61095575960259,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,115,0.7679359972384981,0.14298098117560054,0.48769842366012167,1.0481735708168747,114,2.1553130875275444,2.8524365841040145,1.6285636396458876,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,116,0.7857180497544687,0.1465484426783984,0.4984883801143753,1.072947719394562,115,2.1939817633315304,2.9239858990645566,1.6462309135523832,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,117,0.8035713661672617,0.15019164450978012,0.5092011521492497,1.0979415801852737,116,2.23350335998439,2.9979885491754614,1.6639614118718233,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,118,0.8214929771478426,0.15390728011156563,0.5198402511706564,1.123145703125029,117,2.273892173614025,3.074510504704037,1.6817589692121913,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,119,0.8394799133671775,0.15769211367317953,0.5304090499217495,1.1485507768126055,118,2.315162578502627,3.1536192981871767,1.6996273989000694,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,120,0.8575292054962317,0.16154298336949696,0.5409107761368648,1.1741476348555986,119,2.357329016656846,3.235384039623973,1.7175704722269032,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,121,0.8756378842059713,0.16545680319831027,0.5513485089401515,1.1999272594717911,120,2.4004059867796963,3.319875424461335,1.7355919017059835,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,122,0.893802980167362,0.16943056366952977,0.5617251774947631,1.225880782839961,121,2.4444080326262867,3.4071657346879545,1.7536953278015832,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,123,0.9120215240513698,0.17346133156631288,0.5720435614710357,1.251999486631704,122,2.4893497307255865,3.4973288333005934,1.7718843086354226,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,124,0.9302905465289598,0.17754624896816912,0.5823062929611666,1.278274800096753,123,2.535245677450582,3.590440152351929,1.790162312222786,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,125,0.9486070782710979,0.18168253169830692,0.5925158595223596,1.3046982970198362,124,2.582110475419418,3.6865766747340256,1.8085327108384956,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,126,0.96696814994875,0.18586746733237117,0.6026746080796275,1.3312616918178726,125,2.6299587192103497,3.785816909797633,1.8269987771596348,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,127,0.985370792232882,0.19009841288337487,0.6127847494632424,1.3579568350025217,126,2.678804980373667,3.8882408628564895,1.8455636818761607,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,128,1.0038120357944595,0.19437279225800744,0.6228483633942792,1.38477570819464,127,2.7286637917241285,3.9939299985783117,1.8642304925015345,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,129,1.0222889113044478,0.19868809356247127,0.6328674037650796,1.4117104188438159,128,2.7795496308978627,4.102967198220714,1.8830021731528448,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,130,1.0407984494338132,0.2030418663213611,0.6428437040901493,1.438753194777477,129,2.8314769031582117,4.215436710631165,1.9018815851034363,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,131,1.0593376808535213,0.20743171866063356,0.6527789830274345,1.465896378679608,130,2.884459923435531,4.331424096895161,1.9208714879408149,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,132,1.077903636234538,0.21185531449518313,0.6626748498905726,1.4931324225785034,131,2.9385128975866306,4.45101616848621,1.939974541188802,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,133,1.0964933462478288,0.21631037075270923,0.6725328100900125,1.520453882405645,132,2.9936499028602093,4.574300918744457,1.959193306275703,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,134,1.115103841564359,0.22079465465821266,0.6823542704553034,1.5478534126734147,133,3.0498848675554524,4.701367447488088,1.9785302487499958,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,135,1.1337321528550952,0.22530598109738562,0.6921405444027573,1.5753237613074331,134,3.107231549861806,4.832305878542267,1.9979877406620488,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,136,1.1523753107910022,0.22984221007218023,0.7018928569224397,1.6028577646595648,135,3.1657035158688727,4.967207269954629,2.017568063044827,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
