outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
emergency,1 adjusting for time,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.943619290324562,0.07245856243949937,0.07234458281335214,-0.8021677100416089,0.4224559519448987,0.8188738263974198,1.087368207859276,NA
emergency,1 adjusting for time,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.0184548846040828,0.0710080291261902,0.07131145253417286,0.25643370219524475,0.7976159670408356,0.8856076859057931,1.1712300700202525,NA
emergency,1 adjusting for time,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.040955050145735,0.03484460763829169,0.034958826173793714,1.1481681051318744,0.2508991733499418,0.9720194824625368,1.1147795244584233,NA
emergency,2 adjusting for time + demographics,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",1.0398159065428345,0.07506804905713486,0.07730153869976214,0.5050828897042366,0.6135006184731009,0.8936290281480855,1.2099171864863882,NA
emergency,2 adjusting for time + demographics,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",1.0884713784675146,0.07031759924375679,0.07205382793339744,1.1765413345337248,0.23937862505998803,0.9451150613833558,1.2535721735392042,NA
emergency,2 adjusting for time + demographics,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.9202407731579761,0.1565115276073148,0.16102406461273167,-0.5161957215818122,0.6057177181656858,0.6711777321811887,1.2617270209938656,NA
emergency,2 adjusting for time + demographics,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",1.2246850240730207,0.07114181757362659,0.07192337885957807,2.818050138118095,0.004831626440721092,1.0636607068419788,1.4100863165678255,NA
emergency,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.935965721838388,0.005433001225500509,0.005463914949540007,-12.11154012348802,9.175494881192273e-34,0.9259958725286466,0.946042912766173,NA
emergency,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0006908113998951,6.427438457029651e-5,6.422769318086767e-5,10.751949281259357,5.802226765806463e-27,1.0005648484008995,1.000816790256611,NA
emergency,2 adjusting for time + demographics,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.9237744444396477,0.0223539276504551,0.022384855291257603,-3.542008373842995,3.970928681133539e-4,0.8841214357165534,0.9652058978845571,NA
emergency,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8860346935425865,0.028444071872585457,0.028545831545264695,-4.238768503014126,2.2474926645940914e-5,0.8378233725040931,0.9370202645633041,NA
emergency,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.7697944924120698,0.028630724116483475,0.028699781274019554,-9.116156329903976,7.783594327845304e-20,0.7276884829577618,0.8143368686272753,NA
emergency,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.6927170539878569,0.02917259167841363,0.029382296362144955,-12.49506335872099,7.943298317713276e-36,0.6539516255414726,0.7337804481918574,NA
emergency,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6490150349671251,0.029983672470614366,0.030094521237994085,-14.364720833019994,8.61531613050575e-47,0.6118405473605899,0.6884481870815455,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,1.0293893775785918,0.047630279758411824,0.04779063259070646,0.6060976298380839,0.544449924785645,0.9373466296745757,1.1304702626812912,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,0.8961188437671261,0.03349815397375545,0.03365156560058545,-3.2593501880936118,0.0011166773901888334,0.8389215397550097,0.9572158349743167,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,0.909289207558544,0.07483704402544264,0.07488389707996987,-1.2698601299408565,0.20413445736388233,0.7851646667986445,1.05303625843683,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,0.9772359864967951,0.05967910103673109,0.05964120351398726,-0.38609405557347237,0.6994270121457012,0.8694262870553824,1.098414192810726,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,1.3263652687632184,0.06151899109003841,0.062156036479421715,4.544085119747618,5.517436067559398e-6,1.174237179164905,1.4982022860428126,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.8381813947461924,0.0692488954269365,0.06893048005162807,-2.560851749201302,0.010441590246559395,0.7322582704608421,0.9594265832689444,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.9939261481156666,0.06794385137331074,0.06867653007329172,-0.08871113245857631,0.9293114849979408,0.8687534609506703,1.1371341034164126,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.9580466558802367,0.07249749486343032,0.07240230872016616,-0.5919535111294956,0.55388171937052,0.831299850445182,1.1041183206658478,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.0314743081018989,0.07104723756639368,0.0713866832401846,0.4341026154292042,0.6642139263332375,0.8967966145855257,1.186377413752854,NA
emergency,2 adjusting for time + demographics,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.052549048178149,0.034881893531641735,0.034995549763445176,1.463468567552454,0.1433392084174077,0.9827749470398074,1.127276903178784,NA
emergency,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.9931145349582887,0.07497058938178609,0.07690930133764794,-0.0898367182309601,0.9284169692180555,0.8541497579830652,1.1546880044482462,NA
emergency,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",1.0255428102505693,0.07051482423391588,0.07220081519764804,0.3493318368257754,0.726840199811673,0.890217954047889,1.1814388272830285,NA
emergency,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.8512925136760239,0.1565298764277005,0.16067882211799217,-1.001995645716802,0.3163456958553681,0.6213105854030434,1.1664036648767733,NA
emergency,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",1.1523491437851048,0.07149709909606593,0.07236113977380478,1.9596511746635896,0.050036575600568255,0.9999773649769825,1.3279386071032016,NA
emergency,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9352120638619029,0.005452570739843757,0.005487526330744044,-12.20622282309973,2.8794963506404757e-34,0.9252074252332119,0.9453248866570424,NA
emergency,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0006673932418526,6.464207566876811e-5,6.46341384770784e-5,10.322263895551735,5.588954317701839e-25,1.0005406361415015,1.0007941664008841,NA
emergency,3 adjusting for time + demographics + clinical,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.9396148798127583,0.02244154231599866,0.02247919357841393,-2.770792901382368,0.0055919980908022415,0.8991156590241081,0.9819383229559252,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.9014451261097172,0.028460625220346123,0.028578464704936225,-3.6305696895410637,2.8279633226535155e-4,0.8523407683312865,0.9533784439032283,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.7984624948360654,0.028687682525648347,0.0287880788753822,-7.818072297467886,5.363838346930339e-15,0.7546577983246664,0.844809868890472,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7267608227901954,0.029272236820118647,0.029511288000505644,-10.81477188011571,2.930207628492623e-27,0.6859168220715645,0.7700369440532171,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6917205172102028,0.030157065076252123,0.030325439501293225,-12.1539304250758,5.46726272540726e-34,0.6518048634448517,0.7340805519626715,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.9953348404492428,0.04768179580747054,0.047826898205635765,-0.09777082657670284,0.9221142733871565,0.9062726560508675,1.0931494379727968,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,0.907819753786742,0.03366615384057221,0.03386553619083739,-2.85568870331296,0.004294359527537768,0.8495192647437803,0.9701212668955601,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,0.902869951444545,0.07484025630418359,0.07486781981250851,-1.364761983539873,0.17232787100629143,0.7796462524240825,1.0455692523204325,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.002467779902395,0.05975352568322059,0.0597528693606949,0.04124889666773569,0.9670974729150236,0.8916793073208478,1.1270213870521437,NA
emergency,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),1.3303842754758468,0.025337480569870015,0.025484371665702374,11.201682080909872,4.000642602667381e-29,1.2655659061650413,1.3985224410767112,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.1236789102305145,0.04227888377403981,0.042358976977567506,2.752853159507248,0.005907838812486698,1.0341563507811893,1.2209510605848357,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.2300213750609976,0.04702824286518001,0.047157910604085695,4.390176423841896,1.1325873325761642e-5,1.121428973149623,1.3491292086539364,NA
emergency,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,1.2557596443800558,0.02625136066897269,0.026374180218138987,8.63498625967276,5.873409695053641e-18,1.1924955837800961,1.3223799785109482,NA
emergency,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,1.2072732958115975,0.08990123738695673,0.08965119210557475,2.101080172545463,0.035633929086587746,1.0127315998966568,1.4391856745938678,NA
emergency,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,1.2732789793584876,0.029125507766469376,0.029154749111736784,8.2866584015414,1.164745405276203e-16,1.2025606862186817,1.3481559624021957,NA
emergency,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,1.5444021221863247,0.049401926457313075,0.04984513702538065,8.71974450191012,2.7883025763649634e-18,1.4006580839610472,1.702898046515652,NA
emergency,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,1.7936107553039045,0.10939853155727579,0.10937063320579163,5.341751736118962,9.2052669048864e-8,1.4475439138973842,2.222412398446861,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,1.3305351881852017,0.06142731832012198,0.061954539815663914,4.6095291688887094,4.035819098949231e-6,1.1783941145449686,1.502319016318774,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.8382181825802331,0.06921225505163103,0.06887614868671875,-2.5622346004936025,0.010400104074322005,0.7323683932628678,0.9593665265616158,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.9903505928421809,0.06792935435656393,0.06862388326049622,-0.14129576904564417,0.8876362918964502,0.8657175277719165,1.132926463054426,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.9528988032908406,0.07248891839895925,0.0723919239778238,-0.6664634096993504,0.5051149439573054,0.8268498731850982,1.0981632322387116,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.0248743308249073,0.07104439146051508,0.07137626925795078,0.34423207119191873,0.7306717651213339,0.8910765717453001,1.1787622156045552,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.0451880638427875,0.034890052543045606,0.035003355399713824,1.2626456555391368,0.20671655241136933,0.9758869967441338,1.1194104362944537,NA
