outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
covidadmitted,1 adjusting for time,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,12.758416342228482,0.6037992796578348,0.5612614812363582,4.536550688450596,5.718175079946391e-6,4.246685812784535,38.33040510593142,NA
covidadmitted,1 adjusting for time,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,6.862427702252618,0.7074089158926463,0.6745300586554316,2.855412070780915,0.0042981022552860595,1.8294340379406273,25.741793905647505,NA
covidadmitted,1 adjusting for time,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2.832545175882814,0.9496199214440237,0.9105248184206688,1.1434896027534247,0.2528353691218485,0.4754848835129393,16.87395846139169,NA
covidadmitted,1 adjusting for time,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,5.6289832825438575,0.764280917738848,0.7412324829422166,2.331156386641913,0.01974511492659653,1.3167148254395762,24.064020684646163,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.14182223323720441,1.3224650438035699,1.3238881669126736,-1.4753367641328674,0.14012202706695662,0.010588846900892016,1.8995029419769611,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2.3816981361598617,1.1776647376965972,1.1959689610647513,0.7256156004893322,0.46807445470432557,0.22849467925271483,24.825462152287564,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.1743808624149907,1.2656228936528915,1.2808772661017174,0.9018136553244105,0.3671558646548493,0.257854269431794,39.07902662178708,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.3582934162345788e-6,1180.406028405122,1.3488576509818262,-10.015350009216462,1.3049916535491695e-23,9.65703669260779e-8,1.9104835813645324e-5,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.6087642938300686,1.1958910140816914,1.2072221722826355,0.7942835052213956,0.4270304044266136,0.2448191950097187,27.79868278094996,NA
covidadmitted,2 adjusting for time + demographics,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,1.1638783259933296,1.1147460229078758,1.1254679692786462,0.13483974404816584,0.8927385815671643,0.12820575142047755,10.565928148373779,NA
covidadmitted,2 adjusting for time + demographics,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,26.018280720426763,0.5669337079182879,0.5241164616926505,6.217700900037799,5.044920284290977e-10,9.314292114055052,72.67873106807845,NA
covidadmitted,2 adjusting for time + demographics,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,12.148141398574014,0.6041012306955784,0.5609071714902127,4.45203112689752,8.506183156902625e-6,4.046362510479424,36.47160605545014,NA
covidadmitted,2 adjusting for time + demographics,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,6.631652701928441,0.7070106943400716,0.6703697343358825,2.8221054032470145,0.004770949396472995,1.7823870652908347,24.674111709747347,NA
covidadmitted,2 adjusting for time + demographics,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2.84914586653802,0.9486988017751203,0.9058100806728037,1.1558926929069855,0.24772505185497914,0.48271161137947655,16.816732760192775,NA
covidadmitted,2 adjusting for time + demographics,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,5.853646821823557,0.7631314916208819,0.7338463073483005,2.4079495088679135,0.016042399530798484,1.3892340092627156,24.664801528167313,NA
covidadmitted,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.009149559225406,0.05705987350875044,0.06191886536121002,0.14709500138106385,0.8830570352830449,0.8938200678202444,1.1393600004622382,NA
covidadmitted,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0003027863788578,6.353041533502447e-4,6.78512926425393e-4,0.44618243296870724,0.6554654713416348,0.9989734069570302,1.0016339348664431,NA
covidadmitted,2 adjusting for time + demographics,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1.5988717606359606,0.17029323025389678,0.1727496684864874,2.716637519596755,0.006594879124057623,1.1396430534105662,2.243150519198729,NA
covidadmitted,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.5292249456976758,0.2527191918054152,0.2551722859356336,-2.4937728131897052,0.012639341354645213,0.32094991385446353,0.8726565456431661,NA
covidadmitted,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.5833285308820869,0.2384865276213366,0.23611260962711553,-2.2828290890155047,0.02244043777049948,0.3672263201981366,0.9266007261066155,NA
covidadmitted,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.44858200101631895,0.2542452803251557,0.2529944476083826,-3.1687010835477216,0.001531217866044613,0.2732074763340094,0.7365311313435524,NA
covidadmitted,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.4419948963175686,0.25437139406262554,0.2500764464068215,-3.2648294371383226,0.0010953001017645057,0.27073960908459843,0.7215770497390868,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,2.807402118264228,0.317249993227666,0.31704121544882935,3.255915926215713,0.001130272145810463,1.508129556587836,5.226014316347259,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3.1298947344056334,0.21536723853719789,0.2183670107681022,5.2251453586911625,1.7401834906960892e-7,2.040118503845009,4.8018000081844,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,2.8697659146047685,0.4608595110603434,0.46230631386413573,2.280372194742378,0.0225856232801114,1.1596598607058881,7.101699975727657,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.457604339327789,0.5137303905629951,0.5191909488034939,0.7257334231722437,0.46800220792814723,0.5268700547887861,4.032513122953863,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.13893979600520173,1.324215787524795,1.323465693586241,-1.491322798547561,0.1358767660774519,0.010382229293497658,1.8593566341341774,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2.4098167878226975,1.179704923121544,1.1948848474972948,0.7360966412827742,0.46167188666086695,0.23168408362301007,25.065239096533904,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.229911818586222,1.2677676135517615,1.2814983428296949,0.9149093658019712,0.36023921282529503,0.262045857455829,39.811086720199164,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.3386525591989921e-6,1193.2378665803062,1.3522935371340243,-10.000674137219603,1.5136310654674546e-23,9.45351955545565e-8,1.8955804383097176e-5,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.566589696068653,1.1981598258246668,1.2067253322352867,0.7811040557598894,0.4347412967136272,0.24109598682237374,27.322655821803455,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,1.1225098081259712,1.1124140443829587,1.1172733016131293,0.10343671345288898,0.9176163752822296,0.12565083699389712,10.028013338265342,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,25.81989524470331,0.5662301637921996,0.5209435305982685,6.24087859299989,4.3511988189325525e-10,9.30093348934897,71.67742799267312,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,11.96543658625905,0.6033168240835105,0.5573813399952242,4.4530055658649905,8.467655869802403e-6,4.0131435314361745,35.675692030020706,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,6.531469528993256,0.7063788766703146,0.6657588466625654,2.81878636701921,0.004820558981973265,1.7713971736520244,24.082738102272472,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2.8031709869958936,0.9482607034657412,0.9008269001340496,1.144227899493603,0.2525291355664232,0.47958362050517367,16.384562037499283,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,5.645456348910838,0.7639781283589155,0.7237862804109931,2.391384145346019,0.016784980468446644,1.3665044644968147,23.323141793900803,NA
covidadmitted,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9943393326186127,0.05725472292140534,0.06229191881438748,-0.09113139853090337,0.9273881840190719,0.8800587018536312,1.123459953648487,NA
covidadmitted,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0003830733649437,6.384129583666538e-4,6.814652420755202e-4,0.5620242786093833,0.5740994775577141,0.9990478063042898,1.0017201250630414,NA
covidadmitted,3 adjusting for time + demographics + clinical,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1.8132752134888823,0.17224273921193609,0.1775220573332236,3.3524550652551324,8.009824257856316e-4,1.2804324615644391,2.567856641056957,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.5642677452665645,0.2531268475514237,0.25613332496318647,-2.234095912989682,0.025476762876335362,0.34155775025199836,0.9321940085192071,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.6599630120485489,0.23884407592789472,0.23706043056140857,-1.7530192065315184,0.07959871032906926,0.4146993853267667,1.050281704490582,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.525618199879434,0.25521013087966216,0.2529026740696874,-2.543192506420651,0.010984469215709749,0.32018372147823587,0.8628623927818144,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.5510013862112018,0.25641968938737625,0.2506302078131946,-2.378077085052817,0.017403187372174427,0.3371443389710855,0.9005120137363596,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,2.5227073610268245,0.3169506453425366,0.31523629202167697,2.935362132647437,0.0033315862332088933,1.3599948261703025,4.679468117757384,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3.7838547182967277,0.2194731273597656,0.2238317181540652,5.945284554585856,2.759770141268875e-9,2.440105193797975,5.8675980714140525,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,2.8577333816192176,0.4608054507017279,0.462113937392551,2.272229209605795,0.023072669912573156,1.1552330663513821,7.069257553554824,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.7487087222547166,0.5150115411714431,0.5200213325993239,1.0747206076764262,0.28249983456862093,0.6310656122225486,4.845743669219786,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),2.210188910670021,0.21576967463665828,0.2125019106350972,3.7320981700700964,1.8989146423749803e-4,1.457294887464503,3.3520566515867385,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2.8824594230614817,0.3124922387685249,0.31023204635247087,3.4124259840779474,6.43874095808618e-4,1.5692538605956672,5.294600532282336,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),5.229011118178965,0.31180752744789525,0.3233413572138514,5.116024116775919,3.1204318030727817e-7,2.7745394420780816,9.854809363805668,NA
covidadmitted,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.8263269169265351,0.2828214117643571,0.2782631509094813,-0.6855553814263016,0.492993525998409,0.4789540790368978,1.425640167864005,NA
covidadmitted,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.65601445865629,1.0139541029885812,1.0168472478121413,-0.41458778646783995,0.6784436906309876,0.08940698810483103,4.813437731081016,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,1.3205121873104,0.24225387763686643,0.23522267212741502,1.1819425377364101,0.2372285019644246,0.83276125737276,2.0939403957583007,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,2.452806688660382,0.3191512471845696,0.35003500262039783,2.5632663858296048,0.01036924565064311,1.2351309015442231,4.870949827597442,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,7.548235908684697e-8,3027.696335420461,0.2914743748491177,-56.26349441854333,0,4.2632620400708186e-8,1.3364382671680802e-7,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.13815027483172698,1.3222273239862006,1.3169398473040477,-1.5030399773345167,0.13282873530803427,0.010456119135253272,1.8252946613561514,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2.4131815531888647,1.1774484242995022,1.1874748693707515,0.7418649827035678,0.4581691439675911,0.2354016786597543,24.738333395948864,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.2481585226066576,1.26572433707368,1.275732960504295,0.9234598962340926,0.3557675903984921,0.2665209493828257,39.58613314418175,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.3251344936984755e-6,1190.532290828228,1.3457374215427873,-10.056937098088222,8.562074216397435e-24,9.479080008885137e-8,1.8524808575764325e-5,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.5727433394798753,1.19599132237086,1.199250473477582,0.7879694840716687,0.43071455577590534,0.24524073485977319,26.989840389373967,NA
