outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
covidadmitted,0 unadjusted,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.5562694360027771e-6,1376.0426364974192,1.06030902487384,-12.612567349792021,1.8003125395580522e-36,1.9478168122438142e-7,1.2434303586518361e-5,NA
covidadmitted,0 unadjusted,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,3.5651422142202396,0.9577307778505727,0.9594904147225936,1.324874042879329,0.18521293145452367,0.5436972506900708,23.37742004669532,NA
covidadmitted,1 adjusting for time,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.9366838229117732,0.7772062971171312,0.7934166615839029,-0.08244027681962765,0.934296608765666,0.19780421103687276,4.4355809186542645,NA
covidadmitted,1 adjusting for time,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,1 adjusting for time,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,8.665761377561527,0.3533995745855701,0.35493360138258073,6.083897886958942,1.1729532416765244e-9,4.322019249213304,17.37507769464607,NA
covidadmitted,1 adjusting for time,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,3.196753523693344,0.42557645207828043,0.4364851490892798,2.6624863947994104,0.007756570516679132,1.3588525073242677,7.520487349556886,NA
covidadmitted,1 adjusting for time,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,1.49156442379647,0.6017538235678381,0.6056348018166401,0.6601759291308413,0.5091409373172783,0.4551187608002005,4.888316241729219,NA
covidadmitted,1 adjusting for time,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.7896455571614833,0.8394675423058306,0.8328567283643077,-0.2835674948374805,0.7767418503070515,0.15434880226983327,4.039811756069178,NA
covidadmitted,1 adjusting for time,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,1.447490321303329,0.6562522104062015,0.6929344715348076,0.5337174857701187,0.5935370095561316,0.3722106342299037,5.6291466110359805,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.34948330725417703,0.9300304327462644,0.9384030187171735,-1.1203070101763801,0.2625829557851044,0.055546453967149,2.198854712157721,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,3.386980638657777,0.8801869219008351,0.8946519797769732,1.363590407248961,0.1726965129124352,0.5865210025178542,19.558784421012167,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.170480046506717,1.0747767243471082,1.0840735376766597,1.0643955142806871,0.2871495650097959,0.37875637910242216,26.539338424129937,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.5719803955699306e-6,1276.1395807338567,1.0676671286098958,-12.516236546914572,6.085275585839635e-36,1.939309915935919e-7,1.2742276743650958e-5,NA
covidadmitted,1 adjusting for time,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.787741669967447,0.9604061454827716,0.9610431989396363,1.0667905791389607,0.2860664136474603,0.4238489120603542,18.335551649042003,NA
covidadmitted,2 adjusting for time + demographics,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.9188349562168551,0.7770805054717154,0.7913052653666058,-0.1069735879227613,0.9148099332817163,0.19483960754780247,4.333090624599507,NA
covidadmitted,2 adjusting for time + demographics,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,8.444879351107868,0.35283490553633035,0.3511238773618874,6.076374753431649,1.2292993520076462e-9,4.243422385227031,16.806242881464296,NA
covidadmitted,2 adjusting for time + demographics,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,3.049356887092912,0.4242009957607177,0.43310161844077033,2.574293570430397,0.010044500554341557,1.304822658806163,7.126315106582093,NA
covidadmitted,2 adjusting for time + demographics,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,1.450871815027547,0.599959739198409,0.5994550846032686,0.6208382196683085,0.5347060734358828,0.44809691193595724,4.697709284687467,NA
covidadmitted,2 adjusting for time + demographics,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.7969764021555882,0.8374358142880686,0.8278413792016216,-0.2741228146699902,0.7839902415534374,0.1573206032139167,4.037432940230921,NA
covidadmitted,2 adjusting for time + demographics,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,1.5104407525174208,0.6529197705503571,0.6842027543063632,0.602747496592548,0.5466766793050545,0.3951020238342498,5.774283929819811,NA
covidadmitted,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9985364407016786,0.058317059561989106,0.06365948364204432,-0.023007276584263214,0.9816444686117617,0.8814077563665231,1.1312301442858586,NA
covidadmitted,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0004261918321153,6.494338467781676e-4,6.955844083404179e-4,0.6125799156269637,0.5401541416732996,0.9990632197024994,1.0017910233966392,NA
covidadmitted,2 adjusting for time + demographics,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.6060092510763289,0.17533577834378197,0.17876877213140344,2.6500846326854504,0.008047160981277475,1.1313052118445812,2.2799026182662807,NA
covidadmitted,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.5850371498331137,0.2574042270783337,0.25916271166146,-2.0685071796849286,0.03859235618173552,0.35203329817480605,0.9722616254184452,NA
covidadmitted,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.588170106636278,0.2486150212218923,0.24524075310210286,-2.16415530130255,0.030452432477892102,0.3637086588712724,0.9511571030894008,NA
covidadmitted,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.47072409726601433,0.26152767881563793,0.26056182169691483,-2.8917633920686474,0.0038308633107828026,0.2824722612093667,0.7844351682470851,NA
covidadmitted,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.4425845054104292,0.26399897303479664,0.25992182524594504,-3.136034687802324,0.0017124894740570941,0.265919598713437,0.7366175542423317,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,2.613808484562889,0.3436795522863373,0.3476597003692006,2.763646020000301,0.005715951084972927,1.3223465604037967,5.1665690360979974,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3.2882373354619654,0.21918356021657753,0.22367743523352415,5.32173330610787,1.0278318151482337e-7,2.121136308562415,5.097505865454779,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,2.4752340909968042,0.5127964429624942,0.5137592734024671,1.7641238235304155,0.0777111343032993,0.9042813864532725,6.775306776204851,NA
covidadmitted,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.5997778557901212,0.5140313573996544,0.518685482484395,0.9058760951334591,0.3650014383472455,0.5788336864034259,4.421458612366777,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.35400441568140373,0.929710461533246,0.9351614621286289,-1.1104455586590896,0.2668070754630818,0.05662364200309555,2.213194381157627,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,3.52055412214189,0.8800302984385552,0.892319788731609,1.4105014975323082,0.15839165456450993,0.6124449302981416,20.2374135432824,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.3241108672001416,1.0750219797709895,1.0835692908581258,1.1085606062494466,0.26761978029987665,0.3975023015472389,27.797859319123802,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.5841481762730803e-6,1300.8194032083081,1.0710930925645143,-12.469003689813064,1.1019517858573282e-35,1.9412421314333156e-7,1.2927421076197326e-5,NA
covidadmitted,2 adjusting for time + demographics,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.8319494355683927,0.9605587102345495,0.959190114816978,1.0852544296690594,0.2778089830856311,0.43213693648241364,18.55878757066747,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.8933225712006437,0.7770540668263467,0.7893443345387384,-0.14291296769399234,0.8863589169643232,0.19015913428947434,4.196617844303582,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,8.40618015927892,0.3530801873415662,0.35130088244010504,6.060238601708349,1.3591977178215638e-9,4.222511491795002,16.735031984534672,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,3.0164269503377987,0.42434720664043285,0.43272071395763584,2.551467878235121,0.010727021182639879,1.2916958755214478,7.04409739099853,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,1.4290302883226418,0.6003081497762562,0.5989362621262527,0.5960502256499971,0.5511416742133618,0.4418002559719,4.6222869664280575,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.7843987016940588,0.8377660029072076,0.8246919810339919,-0.294458834818371,0.7684073147784991,0.1557965295251874,3.9492620605509265,NA
covidadmitted,3 adjusting for time + demographics + clinical,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,1.4732243541161965,0.653987292724896,0.6748775975237186,0.5741091989317233,0.5658939088291247,0.39247503525511157,5.530007777820353,NA
covidadmitted,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9847219549509676,0.058524929461305386,0.0640669866329082,-0.2403103018430299,0.8100897092653291,0.8685197586054341,1.1164712362093505,NA
covidadmitted,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0004902065788068,6.526614708634512e-4,6.980978731067996e-4,0.7020311702601578,0.4826597248599379,0.9991222252476848,1.001860060926938,NA
covidadmitted,3 adjusting for time + demographics + clinical,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.8046251677435146,0.17731218410094846,0.18317743762647196,3.2228472816814238,0.0012692320427383603,1.2602772373353233,2.584091737575993,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.623530727921191,0.2578305083299216,0.2596995039306729,-1.8188607408719357,0.0689326786833091,0.3748014324836206,1.0373241267665674,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.6651986622964629,0.24896423668923717,0.24585907198652376,-1.6581431767024346,0.09728857082445329,0.41084286178733337,1.0770279867976664,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.5507286625573657,0.26255893169787275,0.25981563149586473,-2.295908961040418,0.021681087276492504,0.3309651100310118,0.91641701970883,NA
covidadmitted,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.5512983041797431,0.26612141251643917,0.259055158167814,-2.2986580681956688,0.021524363371833576,0.33180162309571115,0.9159985938459057,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,2.3393225322213564,0.3433718756798685,0.3454633458575846,2.460062352482835,0.013891287938540171,1.188587533430721,4.604145471695299,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,3.974229180986311,0.22326332306568283,0.22817762485258805,6.04717843592437,1.4740447648838585e-9,2.541135137637548,6.2155283869267235,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,2.4728772960175713,0.5127839370899818,0.5148075530684212,1.7586812090272592,0.07863167081211699,0.9015661213215312,6.7827771879843075,NA
covidadmitted,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.9129486760631667,0.5151815140889784,0.5187804934241237,1.2503281624674347,0.21117969477041612,0.6920166783962207,5.2879832979352175,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),2.168876392049935,0.22257450827285963,0.21796393620066942,3.552006149572955,3.823059253838523e-4,1.4148277282844364,3.324803938989419,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),2.7404853033458556,0.3163692897460467,0.3097559717924535,3.254610449936234,0.0011354799761907203,1.493353816418603,5.029122780739203,NA
covidadmitted,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),4.831663672103252,0.3181260092492997,0.331268237760916,4.755031344307774,1.9841563057123846e-6,2.524181971851662,9.24853045487728,NA
covidadmitted,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.752005683093359,0.3039613163789646,0.2989263651732406,-0.9534501835951421,0.3403620252192309,0.4185762080571852,1.3510384405972977,NA
covidadmitted,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.6817736379449273,1.0141670959374907,1.015844039688421,-0.3770830663355245,0.7061118750390563,0.0931005378957189,4.992616626096149,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,1.4265967066332748,0.24480458781331976,0.23626911976666398,1.5037584372749206,0.13264357647092578,0.8978185573131493,2.2668034056541093,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,2.6814680314243278,0.32331594611512954,0.3540254865811299,2.786139571461137,0.00533398996671529,1.3397556065551475,5.366852557563596,NA
covidadmitted,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,7.796172838215645e-8,3179.694655925867,0.29540099315248347,-55.40620435216137,0,4.3695395784668617e-8,1.3910003521391027e-7,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.35151136423145113,0.9295977038884227,0.9336603788151041,-1.119800369924873,0.2627988416153806,0.056390534992065346,2.1911521002814025,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,3.4838264334105875,0.8800089696511249,0.8919777123576695,1.3992852313044923,0.1617274665884918,0.6064621549254309,20.012867282085683,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,3.300499885892532,1.0753214860984945,1.0848398109655812,1.1006914804417978,0.2710309554299435,0.3936972677781624,27.669228080380517,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.6450570262389979e-6,1266.7149062880721,1.0699286661464882,-12.447311609947775,1.446353783446656e-35,2.020486838115334e-7,1.3393864134757694e-5,NA
covidadmitted,3 adjusting for time + demographics + clinical,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,2.806049539019851,0.960707813642382,0.957464680560874,1.0776143048907698,0.28120591569096237,0.429635263710793,18.32697332017376,NA
