outcome,tstop,model,survival,survivalse,survival.ll,survival.ul,haz,lead_tstop,vax1_az,vax1_az_descr,model_name,diff,diff.se,diff.ll,diff.ul,outcome_var,outcome_descr,diff_format,diff_CI
postest,10,0,0.993655722337656,3.1084608781429136e-4,0.9930464752008048,0.9942649694745072,6.926446520154119e-4,11,1,ChAdOx1,Unadjusted,-0.005981772971564214,3.9016091641285567e-4,-0.006746474315908553,-0.005217071627219875,positive_test_date,Positive SARS-CoV-2 test,-5.98,"(-6.75, -5.22)"
postest,11,0,0.9930225271672151,3.2806596986868607e-4,0.9923795296817193,0.9936655246527109,6.376443163351225e-4,12,1,ChAdOx1,Unadjusted,-0.006449075803422022,4.112407363459724e-4,-0.007255092835635859,-0.005643058771208184,positive_test_date,Positive SARS-CoV-2 test,-6.45,"(-7.26, -5.64)"
postest,12,0,0.9924436833608555,3.4166272353697654e-4,0.9917740367278632,0.9931133299938478,5.832510358666477e-4,13,1,ChAdOx1,Unadjusted,-0.0067889851374054455,4.275421488278191e-4,-0.007626952350980835,-0.005951017923830057,positive_test_date,Positive SARS-CoV-2 test,-6.79,"(-7.63, -5.95)"
postest,13,0,0.9919133883901886,3.528268055558829e-4,0.9912218605585188,0.9926049162218584,5.346182205762511e-4,14,1,ChAdOx1,Unadjusted,-0.007037038450112387,4.4076357031322096e-4,-0.007900919173623589,-0.006173157726601187,positive_test_date,Positive SARS-CoV-2 test,-7.04,"(-7.90, -6.17)"
postest,14,0,0.9914257899921441,3.625670693748562e-4,0.9907151715941892,0.9921364083900991,4.918153259341054e-4,15,1,ChAdOx1,Unadjusted,-0.007220308766554329,4.5219561549615065e-4,-0.008106595886893705,-0.006334021646214951,positive_test_date,Positive SARS-CoV-2 test,-7.22,"(-8.11, -6.33)"
postest,15,0,0.990975915320516,3.7155163244184376e-4,0.9902476875025329,0.9917041431384991,4.539713475101498e-4,16,1,ChAdOx1,Unadjusted,-0.007357827995264965,4.626404512371815e-4,-0.008264586617481199,-0.00645106937304873,positive_test_date,Positive SARS-CoV-2 test,-7.36,"(-8.26, -6.45)"
postest,16,0,0.9905595241540539,3.801580943697739e-4,0.9898144279806578,0.99130462032745,4.203595607418785e-4,17,1,ChAdOx1,Unadjusted,-0.007463102517369591,4.725384521569219e-4,-0.00838926086490746,-0.006536944169831721,positive_test_date,Positive SARS-CoV-2 test,-7.46,"(-8.39, -6.54)"
postest,17,0,0.9901729893443414,3.885523788726702e-4,0.9894114406756436,0.9909345380130392,3.903709895868431e-4,18,1,ChAdOx1,Unadjusted,-0.007545781354543424,4.820877359197941e-4,-0.008490655954334677,-0.006600906754752171,positive_test_date,Positive SARS-CoV-2 test,-7.55,"(-8.49, -6.60)"
postest,18,0,0.9898131989864623,0.00039676511964322647,0.9890355536416398,0.9905908443312847,3.6349319068239923e-4,19,1,ChAdOx1,Unadjusted,-0.007612777340583965,4.913392779257122e-4,-0.008575784629508277,-0.006649770051659653,positive_test_date,Positive SARS-CoV-2 test,-7.61,"(-8.58, -6.65)"
postest,19,0,0.9894774759886117,4.047535286646919e-4,0.9886841736498134,0.99027077832741,3.3929321889326837e-4,20,1,ChAdOx1,Unadjusted,-0.0076690298791326494,5.002660182220546e-4,-0.008649533257537135,-0.006688526500728164,positive_test_date,Positive SARS-CoV-2 test,-7.67,"(-8.65, -6.69)"
postest,20,0,0.989163511635097,4.1244581902754733e-4,0.9883551326842288,0.9899718905859651,3.1740389715319284e-4,21,1,ChAdOx1,Unadjusted,-0.007718029755963474,5.088094141845645e-4,-0.008715277882760143,-0.006720781629166804,positive_test_date,Positive SARS-CoV-2 test,-7.72,"(-8.72, -6.72)"
postest,21,0,0.9888693104476,4.1976972296836845e-4,0.9880465769087816,0.9896920439864183,2.975127090998963e-4,22,1,ChAdOx1,Unadjusted,-0.007762184325469934,5.169083160126879e-4,-0.008775306008164051,-0.006749062642775817,positive_test_date,Positive SARS-CoV-2 test,-7.76,"(-8.78, -6.75)"
postest,22,0,0.988593144201986,4.2666843800604815e-4,0.9877568894301542,0.9894293989738178,2.793527825209866e-4,23,1,ChAdOx1,Unadjusted,-0.0078030749231234875,5.245149541157699e-4,-0.008831105342543076,-0.0067750445037039,positive_test_date,Positive SARS-CoV-2 test,-7.80,"(-8.83, -6.78)"
postest,23,0,0.9883335133896762,4.331075981292614e-4,0.9874846380959122,0.9891823886834402,2.626955463842133e-4,24,1,ChAdOx1,Unadjusted,-0.007841641499113705,5.316020951604017e-4,-0.008883562459734127,-0.006799720538493283,positive_test_date,Positive SARS-CoV-2 test,-7.84,"(-8.88, -6.80)"
postest,24,0,0.9880891147517143,4.390763946893887e-4,0.9872285408316614,0.9889496886717672,2.473447326897197e-4,25,1,ChAdOx1,Unadjusted,-0.007878318570907372,5.381645103042698e-4,-0.008933101628861375,-0.0068235355129533685,positive_test_date,Positive SARS-CoV-2 test,-7.88,"(-8.93, -6.82)"
postest,25,0,0.9878588051115277,4.445844611429582e-4,0.9869874355796013,0.988730174643454,2.331402412925438e-4,26,1,ChAdOx1,Unadjusted,-0.007913196566228908,5.442164556238574e-4,-0.00897984121904571,-0.0068465519134121074,positive_test_date,Positive SARS-CoV-2 test,-7.91,"(-8.98, -6.85)"
postest,26,0,0.9876415472152952,4.4965424280004126e-4,0.9867602410939115,0.9885228533366789,2.1997646498881387e-4,27,1,ChAdOx1,Unadjusted,-0.007946308987724415,5.497850066499948e-4,-0.009023867799998518,-0.006868750175450312,positive_test_date,Positive SARS-CoV-2 test,-7.95,"(-9.02, -6.87)"
postest,27,0,0.9874363909134906,4.543151898379249e-4,0.9865459495037787,0.9883268323232024,2.0776660015014046e-4,28,1,ChAdOx1,Unadjusted,-0.007977695109442129,5.549042705218345e-4,-0.009065287494532396,-0.006890102724351862,positive_test_date,Positive SARS-CoV-2 test,-7.98,"(-9.07, -6.89)"
postest,28,0,0.9872424650435382,4.5860014067797907e-4,0.9863436252845044,0.988141304802572,1.9643185622472117e-4,29,1,ChAdOx1,Unadjusted,-0.008007398653675946,5.596115982260483e-4,-0.009104217231529899,-0.006910580075821992,positive_test_date,Positive SARS-CoV-2 test,-8.01,"(-9.10, -6.91)"
postest,29,0,0.9870589701358088,4.625429252976814e-4,0.9861524026609215,0.987965537610696,1.8590065363992484e-4,30,1,ChAdOx1,Unadjusted,-0.008035466675632041,5.639450706984048e-4,-0.00914077870345981,-0.006930154647804274,positive_test_date,Positive SARS-CoV-2 test,-8.04,"(-9.14, -6.93)"
postest,30,0,0.9868851718530919,4.6617681482727564e-4,0.9859714820856028,0.987798861620581,1.761079076611964e-4,31,1,ChAdOx1,Unadjusted,-0.008061948626010729,5.67941874528141e-4,-0.00917509424539805,-0.006948803006623407,positive_test_date,Positive SARS-CoV-2 test,-8.06,"(-9.18, -6.95)"
postest,31,0,0.9867203950841554,4.6953355593008333e-4,0.9858001262249995,0.9876406639433114,1.6699438843806828e-4,32,1,ChAdOx1,Unadjusted,-0.008086895565820207,5.716372960403039e-4,-0.009207284078279063,-0.00696650705336135,positive_test_date,Positive SARS-CoV-2 test,-8.09,"(-9.21, -6.97)"
postest,32,0,0.9865640186211819,4.7264280707240343e-4,0.9856376557417681,0.9874903815005958,1.5850614863499444e-4,33,1,ChAdOx1,Unadjusted,-0.008110359511367071,5.750641424696947e-4,-0.009237464519408083,-0.006983254503326059,positive_test_date,Positive SARS-CoV-2 test,-8.11,"(-9.24, -6.98)"
postest,33,0,0.9864154703589201,4.755318486444243e-4,0.9854834450620753,0.9873474956557649,1.505940110689852e-4,34,1,ChAdOx1,Unadjusted,-0.008132392890475737,5.782524552507416e-4,-0.00926574687673905,-0.0069990389042124245,positive_test_date,Positive SARS-CoV-2 test,-8.13,"(-9.27, -7.00)"
postest,34,0,0.9862742229604602,4.7822547728136085e-4,0.9853369182484992,0.9872115276724212,1.4321310967238958e-4,35,1,ChAdOx1,Unadjusted,-0.008153048093662019,5.812294202049563e-4,-0.00929223682401883,-0.007013859363305208,positive_test_date,Positive SARS-CoV-2 test,-8.15,"(-9.29, -7.01)"
postest,35,0,0.9861397899407581,4.807460216381828e-4,0.9851975450526363,0.9870820348288799,1.3632247788129375e-4,36,1,ChAdOx1,Unadjusted,-0.008172377106273832,5.840194075341194e-4,-0.009317034111313125,-0.0070277201012345376,positive_test_date,Positive SARS-CoV-2 test,-8.17,"(-9.32, -7.03)"
postest,36,0,0.9860117221245007,4.8311343575551714e-4,0.9850648371899725,0.9869586070590289,1.2988467924241753e-4,37,1,ChAdOx1,Unadjusted,-0.008190431209585736,5.86644094419726e-4,-0.009340232506391514,-0.007040629912779958,positive_test_date,Positive SARS-CoV-2 test,-8.19,"(-9.34, -7.04)"
postest,37,0,0.9858896044397271,4.853454394642934e-4,0.9849383448583163,0.9868408640211378,1.2386547563107518e-4,38,1,ChAdOx1,Unadjusted,-0.008207260740526023,5.891226371886331e-4,-0.009361919891893002,-0.007052601589159046,positive_test_date,Positive SARS-CoV-2 test,-8.21,"(-9.36, -7.05)"
postest,38,0,0.9857730530128711,4.8745768472613506e-4,0.9848176535068206,0.9867284525189216,1.1823352900521816e-4,39,1,ChAdOx1,Unadjusted,-0.008222914901170775,5.914718701171399e-4,-0.009382178464468921,-0.007063651337872628,positive_test_date,Positive SARS-CoV-2 test,-8.22,"(-9.38, -7.06)"
postest,39,0,0.9856617125346434,4.894639334180673e-4,0.9847023808534127,0.9866210442158742,1.129601330880362e-4,40,1,ChAdOx1,Unadjusted,-0.008237441610391305,5.937065150870565e-4,-0.009401084997348721,-0.007073798223433889,positive_test_date,Positive SARS-CoV-2 test,-8.24,"(-9.40, -7.07)"
postest,40,0,0.98555525386948994,4.913762368464861e-4,0.984592174142412,0.9865183335965679,1.0801897177807685e-4,41,1,ChAdOx1,Unadjusted,-0.008250887391123674,5.958393914974098e-4,-0.009418711139028858,-0.0070830636432184894,positive_test_date,Positive SARS-CoV-2 test,-8.25,"(-9.42, -7.08)"
postest,41,0,0.9854533718842994,4.932051105899266e-4,0.984486707630552,0.9864200361380467,1.0338590145138591e-4,42,1,ChAdOx1,Unadjusted,-0.008263297287650628,5.97881619460147e-4,-0.009435123728810998,-0.007091470846490259,positive_test_date,Positive SARS-CoV-2 test,-8.26,"(-9.44, -7.09)"
postest,42,0,0.9853557834746295,4.949597006374969e-4,0.9843856802875812,0.9863258866616778,9.903875463720113e-5,43,1,ChAdOx1,Unadjusted,-0.008274714808090833,5.998428119113457e-4,-0.009450385115822304,-0.007099044500359362,positive_test_date,Positive SARS-CoV-2 test,-8.27,"(-9.45, -7.10)"
postest,43,0,0.9852622257690296,4.966479384522987e-4,0.984288813696667,0.9862356378413921,9.49571628272959e-5,44,1,ChAdOx1,Unadjusted,-0.008285181887974225,6.017312531129076e-4,-0.009464553472447679,-0.00710581030350077,positive_test_date,Positive SARS-CoV-2 test,-8.29,"(-9.46, -7.11)"
postest,44,0,0.9851724544940799,4.982766837624151e-4,0.9841958501395695,0.9861490588485903,9.112239642935515e-5,45,1,ChAdOx1,Unadjusted,-0.008294738871378438,6.035540623168077e-4,-0.009477683096242223,-0.007111794646514651,positive_test_date,Positive SARS-CoV-2 test,-8.29,"(-9.48, -7.11)"
postest,45,0,0.9850862424845831,4.998518546400372e-4,0.984106550851883,0.9860659341172832,8.751722009569726e-5,46,1,ChAdOx1,Unadjusted,-0.008303424506606594,6.053173422085786e-4,-0.009489824696552915,-0.007117024316660273,positive_test_date,Positive SARS-CoV-2 test,-8.30,"(-9.49, -7.12)"
postest,46,0,0.9850033783249592,5.013785450084059e-4,0.9840206944341217,0.9859860622157968,8.412576184743607e-5,47,1,ChAdOx1,Unadjusted,-0.008311275953830743,6.070263123979734e-4,-0.00950102566379893,-0.0071215262438625564,positive_test_date,Positive SARS-CoV-2 test,-8.31,"(-9.50, -7.12)"
postest,47,0,0.9849236651093322,5.028611300331832e-4,0.983938075405242,0.9859092548134223,8.09333945876957e-5,48,1,ChAdOx1,Unadjusted,-0.008318328802501274,6.086854285650791e-4,-0.009511330320403157,-0.007125327284599391,positive_test_date,Positive SARS-CoV-2 test,-8.32,"(-9.51, -7.13)"
postest,48,0,0.9848469193090716,5.043033600992478e-4,0.9838585028859946,0.9858353357321487,7.7926628753995e-5,49,1,ChAdOx1,Unadjusted,-0.008324617096647557,6.102984881543447e-4,-0.009520780153249317,-0.007128454040045798,positive_test_date,Positive SARS-CoV-2 test,-8.32,"(-9.52, -7.13)"
postest,49,0,0.9847729697376991,5.057084441762787e-4,0.9837817994004359,0.9857641400749624,7.509301498417388e-5,50,1,ChAdOx1,Unadjusted,-0.00833017336647679,6.118687236048667e-4,-0.009529414028008821,-0.007130932704944758,positive_test_date,Positive SARS-CoV-2 test,-8.33,"(-9.53, -7.13)"
postest,50,0,0.9847016566040778,5.070791234351203e-4,0.9837077997848328,0.9856955134233228,7.242105580205303e-5,51,1,ChAdOx1,Unadjusted,-0.008335028664918531,6.133988841802615e-4,-0.009537268386068899,-0.007132788943768164,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.54, -7.13)"
postest,51,0,0.9846328306457214,5.0841773602964e-4,0.9836363501940019,0.9856293110974409,6.990012542168468e-5,52,1,ChAdOx1,Unadjusted,-0.008339212607970214,6.148913074969664e-4,-0.009544377425071013,-0.007134047790869417,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.54, -7.13)"
postest,52,0,0.9845663523348596,5.097262738725922e-4,0.9835673071960955,0.9855653974736236,6.752039687743398e-5,53,1,ChAdOx1,Unadjusted,-0.00834275341787638,6.163479817635687e-4,-0.009550773264076926,-0.007134733571675836,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.55, -7.13)"
postest,53,0,0.9845020911506318,5.110064322467098e-4,0.9835005369475599,0.9855036453537037,6.527277575677786e-5,54,1,ChAdOx1,Unadjusted,-0.008345677968328746,6.177705997365936e-4,-0.00955648609452018,-0.007134869842137313,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.56, -7.13)"
postest,54,0,0.9844399249114237,5.122596530404717e-4,0.9834359144407314,0.985443935382116,6.314883989865192e-5,55,1,ChAdOx1,Unadjusted,-0.008348011831002644,6.191606053419721e-4,-0.009561544318118927,-0.007134479343886361,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.56, -7.13)"
postest,55,0,0.9843797391619475,5.134871623106276e-4,0.9833733228172951,0.9853861555066,6.11407844775766e-5,56,1,ChAdOx1,Unadjusted,-0.00834977932286507,6.205192337994044e-4,-0.0095659746728262909,-0.007133583972903848,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.57, -7.13)"
postest,56,0,0.9843214266101843,5.146900028217737e-4,0.9833126527414507,0.9853302004789178,5.924137196125898e-5,57,1,ChAdOx1,Unadjusted,-0.008351003553776715,6.218475460284578e-4,-0.009569802347867105,-0.007132204759686324,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.57, -7.13)"
postest,57,0,0.9842648866097791,5.15869062203094e-4,0.9832538018271225,0.9852759713924356,5.744388647244411e-5,58,1,ChAdOx1,Unadjusted,-0.008351706474001852,6.231464580897816e-4,-0.009573051088951522,-0.007130361859052182,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.57, -7.13)"
postest,58,0,0.9842100246838943,5.170250972109491e-4,0.9831966741142575,0.9852233752535311,5.5742092143793486e-5,59,1,ChAdOx1,Unadjusted,-0.00835190892130322,6.244167662476517e-4,-0.009575743294491582,-0.007128074548114856,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.13)"
postest,59,0,0.9841567520869093,5.181587546206162e-4,0.9831411795895788,0.9851723245842399,5.413019508527453e-5,60,1,ChAdOx1,Unadjusted,-0.008351630667367771,6.256591682620202e-4,-0.009577900103758617,-0.007125361230976926,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.13)"
postest,60,0,0.9841049854006904,5.192705891571178e-4,0.9830872337477116,0.9851227370536692,5.260280863011962e-5,61,1,ChAdOx1,Unadjusted,-0.008350890463350913,6.268742813988399e-4,-0.009579541477727067,-0.00712223944897476,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.12)"
postest,61,0,0.9840546461624611,5.203610788658721e-4,0.9830347571889275,0.9850745351359946,5.115492155398991e-5,62,1,ChAdOx1,Unadjusted,-0.008349706084378794,6.280626576203687e-4,-0.009580686273349227,-0.0071187258954083605,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.12)"
postest,62,0,0.9840056605215798,5.21430638254583e-4,0.9829836752501651,0.9850276457929945,4.9781868993851774e-5,63,1,ChAdOx1,Unadjusted,-0.008348094372880754,6.292247963466005e-4,-0.009581352311899641,-0.007114836433861868,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.11)"
postest,63,0,0.9839579589227769,5.224796294960804e-4,0.9829339176663088,0.9849820001792451,4.847930581818228e-5,64,1,ChAdOx1,Unadjusted,-0.008346071280657563,6.303611551176299e-4,-0.009581556441941183,-0.0071105861193739425,positive_test_date,Positive SARS-CoV-2 test,-8.35,"(-9.58, -7.11)"
postest,64,0,0.9839114758136283,5.235083719870509e-4,0.9828854182589284,0.9849375333683281,4.7243182228602184e-5,65,1,ChAdOx1,Unadjusted,-0.008343651909614835,6.314721584992852e-4,-0.009581314597513203,-0.007105989221716468,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.58, -7.11)"
postest,65,0,0.9838661493742454,5.245171504580208e-4,0.9828381146500741,0.9848941840984168,4.606972138603248e-5,66,1,ChAdOx1,Unadjusted,-0.008340850551118661,6.325582054563821e-4,-0.009580641851938458,-0.007101059250298865,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.58, -7.10)"
postest,66,0,0.9838219212673418,5.255062218582041e-4,0.9827919479988481,0.9848518945358355,4.495539888627227e-5,67,1,ChAdOx1,Unadjusted,-0.008337680723942142,6.336196754428242e-4,-0.009579552467706035,-0.00709580898017825,positive_test_date,Positive SARS-CoV-2 test,-8.34,"(-9.58, -7.10)"
postest,67,0,0.9837787364070001,5.264758211907417e-4,0.9827468627587351,0.984810610055265,4.389692391547092e-5,68,1,ChAdOx1,Unadjusted,-0.008334155210791505,6.346569334111979e-4,-0.009578059942816089,-0.007090250478766922,positive_test_date,Positive SARS-CoV-2 test,-8.33,"(-9.58, -7.09)"
postest,68,0,0.9837365427446181,5.27426166455375e-4,0.9827028064538615,0.9847702790353746,4.2891221936603325e-5,69,1,ChAdOx1,Unadjusted,-0.008330286093414796,6.356703339145705e-4,-0.009576177053927904,-0.007084395132901688,positive_test_date,Positive SARS-CoV-2 test,-8.33,"(-9.58, -7.08)"
postest,69,0,0.983695291070639,5.283574628102872e-4,0.9826597294725679,0.9847308526687102,4.193541877603324e-5,70,1,ChAdOx1,Unadjusted,-0.008326084786300814,6.366602244258574e-4,-0.009573915896564682,-0.007078253676036946,positive_test_date,Positive SARS-CoV-2 test,-8.33,"(-9.57, -7.08)"
postest,70,0,0.9836549348307995,5.2926990609436e-4,0.9826175848767537,0.9846922847848453,4.102682598394938e-5,71,1,ChAdOx1,Unadjusted,-0.008321562068990151,6.37626948029196e-4,-0.009571287922699569,-0.007071836215280735,positive_test_date,Positive SARS-CoV-2 test,-8.32,"(-9.57, -7.07)"
postest,71,0,0.9836154299557373,5.301636858112686e-4,0.9825763282256361,0.9846545316858384,4.0162927358704225e-5,72,1,ChAdOx1,Unadjusted,-0.008316728117025218,6.3857084559412e-4,-0.009568303975966981,-0.0070651522580834555,positive_test_date,Positive SARS-CoV-2 test,-8.32,"(-9.57, -7.07)"
postest,72,0,0.9835767347029004,5.310389876367587e-4,0.9825359174127457,0.9846175519930551,3.934136653662142e-5,73,1,ChAdOx1,Unadjusted,-0.008311592531570322,6.394922574970805e-4,-0.009564974324656814,-0.00705821073848383,positive_test_date,Positive SARS-CoV-2 test,-8.31,"(-9.56, -7.06)"
postest,73,0,0.9835388095097908,5.318959955565458e-4,0.9824963125149788,0.9845813065046027,3.85599355540795e-5,74,1,ChAdOx1,Unadjusted,-0.008306164367738678,6.403915250082328e-4,-0.009561308692759495,-0.00705102004271786,positive_test_date,Positive SARS-CoV-2 test,-8.31,"(-9.56, -7.05)"
postest,74,0,0.9835016168576592,5.327348936719472e-4,0.9824574756527544,0.9845457580625641,3.781656429845758e-5,75,1,ChAdOx1,Unadjusted,-0.00830045216166786,6.412689913773555e-4,-0.009557316289169802,-0.0070435880341659166,positive_test_date,Positive SARS-CoV-2 test,-8.30,"(-9.56, -7.04)"
postest,75,0,0.9834651211448424,5.335558677538599e-4,0.9824193708603048,0.98451087142938,3.7109310774892074e-5,76,1,ChAdOx1,Unadjusted,-0.008294463956383669,6.42125002706716e-4,-0.009553005835261516,-0.007035922077505821,positive_test_date,Positive SARS-CoV-2 test,-8.29,"(-9.55, -7.04)"
postest,76,0,0.983429288569001,5.34359106572965e-4,0.982381963965307,0.9844766131726951,3.6436352117932524e-5,77,1,ChAdOx1,Unadjusted,-0.008288207326498154,6.429599086367888e-4,-0.009548385590929423,-0.0070280290620668845,positive_test_date,Positive SARS-CoV-2 test,-8.29,"(-9.55, -7.03)"
postest,77,0,0.983394087017581,5.351448030552847e-4,0.9823452224770789,0.9844429515580831,3.5795976287354005e-5,78,1,ChAdOx1,Unadjusted,-0.008281689401786974,6.437740628949631e-4,-0.009543463379242124,-0.007019915424331823,positive_test_date,Positive SARS-CoV-2 test,-8.28,"(-9.54, -7.02)"
postest,78,0,0.9833594859658757,5.359131553096172e-4,0.9823091154826277,0.9844098564491238,3.5186574390227505e-5,79,1,ChAdOx1,Unadjusted,-0.008274916889690287,6.445678237531289e-4,-0.009538246609839781,-0.007011587169540793,positive_test_date,Positive SARS-CoV-2 test,-8.27,"(-9.54, -7.01)"
postest,79,0,0.9833254563821175,5.366643675384852e-4,0.9822736135499561,0.984377299214279,3.460663357928529e-5,80,1,ChAdOx1,Unadjusted,-0.0082678960967848,6.45341554406046e-4,-0.009532742301147746,-0.007003049892421853,positive_test_date,Positive SARS-CoV-2 test,-8.27,"(-9.53, -7.00)"
postest,80,0,0.9832919706390777,5.373986508654998e-4,0.9822386886380409,0.9843452526401145,3.4054730476531825e-5,81,1,ChAdOx1,Unadjusted,-0.008260632949272706,6.460956232983703e-4,-0.009526957101506469,-0.006994308797038943,positive_test_date,Positive SARS-CoV-2 test,-8.26,"(-9.53, -6.99)"
postest,81,0,0.9832590024316914,5.381162241113531e-4,0.9822043140129365,0.9843136908504463,3.352952508419801e-5,82,1,ChAdOx1,Unadjusted,-0.008253133012530833,6.468304044345647e-4,-0.009520897309328057,-0.00698536871573361,positive_test_date,Positive SARS-CoV-2 test,-8.25,"(-9.52, -6.99)"
postest,82,0,0.9832265267002676,5.388173145268357e-4,0.9821704641695483,0.9842825892309868,3.3029755139775924e-5,83,1,ChAdOx1,Unadjusted,-0.008245401509767936,6.47546277676402e-4,-0.009514568892336657,-0.006976234127199215,positive_test_date,Positive SARS-CoV-2 test,-8.25,"(-9.51, -6.98)"
postest,83,0,0.9831945195588768,5.395021584911482e-4,0.9821371147586525,0.9842519243591011,3.255423088108083e-5,84,1,ChAdOx1,Unadjusted,-0.008237443339829675,6.482436290336206e-4,-0.009507977505943115,-0.006966909173716236,positive_test_date,Positive SARS-CoV-2 test,-8.24,"(-9.51, -6.97)"
postest,84,0,0.9831629582285452,5.401710022195092e-4,0.982104242518702,0.9842216739383883,3.210183018747079e-5,85,1,ChAdOx1,Unadjusted,-0.008229263094197914,6.489228509914972e-4,-0.0095011285108863,-0.006957397677509527,positive_test_date,Positive SARS-CoV-2 test,-8.23,"(-9.50, -6.96)"
postest,85,0,0.983131820974908,5.408241024511835e-4,0.9820718252121325,0.9841918167376835,3.1671494069075015e-5,86,1,ChAdOx1,Unadjusted,-0.008220865073223615,6.495843428417917e-4,-0.009494026990114646,-0.006947703156332585,positive_test_date,Positive SARS-CoV-2 test,-8.22,"(-9.49, -6.95)"
postest,86,0,0.9831010870500105,5.414617271624261e-4,0.9820398415657653,0.9841623325342558,3.126222247370325e-5,87,1,ChAdOx1,Unadjusted,-0.008212253301633776,6.502285110603589e-4,-0.009486677765033183,-0.006937828838234369,positive_test_date,Positive SARS-CoV-2 test,-8.21,"(-9.49, -6.94)"
