outcome,model,tstop,loghr,se,loghr.ul,loghr.ll,lag_tstop,hr,hr.ll,hr.ul,model_name,outcome_var,outcome_descr
postest,0,11,-0.5592549554843692,0.050482048945723626,-0.6581979532837757,-0.4603119576849627,10,0.5716347986050933,0.6310867424366287,0.5177835644504893,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,12,-0.4688489720135976,0.050627840212520904,-0.5680777154451873,-0.36962022858200794,11,0.6257220775659033,0.6909967016109015,0.5666135850440842,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,13,-0.39086038199882567,0.053432274592846773,-0.49558571581285993,-0.2861350481847914,12,0.6764745974774183,0.7511611661447608,0.6092139765170513,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,14,-0.3263907504349525,0.056990657045088,-0.4380903856985989,-0.21469111517130615,13,0.7215231968383374,0.8067906070718662,0.6452674572715262,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,15,-0.27417912960838103,0.060159683820723134,-0.39208994321831536,-0.1562683159984467,14,0.7601958894718187,0.8553296609472091,0.6756433416910552,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,16,-0.23296457180551422,0.06242784738644736,-0.355320904315314,-0.11060823929571446,15,0.7921816385923238,0.8952894194485838,0.7009484697242748,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,17,-0.20148612931275486,0.06363954333027981,-0.3262173422326795,-0.07675491639283023,16,0.8175149169751874,0.9261168018411692,0.7216483257276737,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,18,-0.17848285441650583,0.06383032395623395,-0.3035879904922486,-0.053377718340763075,17,0.8365383996934121,0.9480218596022845,0.7381649347781861,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,19,-0.16269379940317003,0.06314117560140543,-0.28644822952344384,-0.03893936928289621,18,0.8498513735759372,0.9618090225493112,0.7509259533192602,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,20,-0.1528580165591504,0.0617736178385314,-0.273932082717413,-0.031783950400887856,19,0.8582515706720475,0.96871585014332,0.7603837167029509,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,21,-0.1477145581708498,0.059963555470159476,-0.2652409672773321,-0.030188149064367495,20,0.86267732399452,0.9702629623051943,0.7670211007191425,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,22,-0.14600247652467105,0.05796203452700911,-0.259605976668276,-0.03239897638106609,21,0.8641555630794212,0.9681202479022716,0.7713554579807681,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,23,-0.1464608239070172,0.05601623686907836,-0.2562506307198755,-0.0366710170941589,22,0.8637595703971811,0.9639932204792843,0.7739479693454501,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,24,-0.14782865260429098,0.05434757004157294,-0.25434793253304194,-0.041309372675540024,23,0.862578902928751,0.9595322309703893,0.775421960578965,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,25,-0.14905567783561932,0.05310575550927007,-0.2531410460055782,-0.04497030966566044,24,0.8615211459308209,0.9560258661393309,0.7763583718537003,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,26,-0.14993426655102546,0.05230506579162933,-0.2524503117116169,-0.04741822139043397,25,0.8607645555884595,0.9536884612600236,0.7768948144538652,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,27,-0.1504674486332564,0.05192239861415763,-0.25223347990793776,-0.04870141735857504,26,0.8603057336790804,0.9524654769037826,0.7770632882223277,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,28,-0.15065825396505939,0.051925551150592664,-0.2524304640976134,-0.048886043832505416,27,0.8601415984175532,0.9522896427935568,0.7769102341152851,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,29,-0.15050971242918154,0.05227528975153131,-0.25296739762357867,-0.0480520272347844,28,0.8602693746614595,0.9530841994521482,0.7764931969345643,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,30,-0.15002485390837,0.05292799640642242,-0.25376182063882335,-0.04628788717791667,29,0.8606865847337131,0.9547670574281043,0.7758765778283727,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,31,-0.14920670828537197,0.053838381650902996,-0.2547279973070639,-0.04368541926368001,30,0.8613910398299183,0.9572550441091577,0.7751273060042049,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,32,-0.14805830544293452,0.05496184510800181,-0.25578154237848705,-0.04033506850738203,31,0.8623808319797877,0.9604675627973643,0.7743111044792814,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,33,-0.14658267526380486,0.05625624813806148,-0.2568428955197538,-0.0363224550078559,32,0.8636543265337738,0.9643292905346337,0.7734897229212782,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,34,-0.14478284763073013,0.05768304668608119,-0.25783954165399176,-0.0317261536074685,33,0.8652101551477666,0.9687718404312067,0.7727192114064965,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,35,-0.14266185242645746,0.05920785967763156,-0.2587071249963166,-0.02661657985659832,34,0.867047209240299,0.9737345193876966,0.7720491038195083,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,36,-0.140222719533734,0.06080060738006752,-0.25938972023682655,-0.02105571883064146,35,0.8691646338981882,0.9791644051538194,0.7715222865977206,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,37,-0.13746847883530688,0.06243536115579982,-0.2598395380624256,-0.015097419608188167,36,0.8715618222079156,0.9850159750583751,0.7711753201620561,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,38,-0.13440216021392332,0.06409002455734467,-0.26001630011460647,-0.008788020313240164,37,0.8742384099913445,0.9912504814699075,0.7710390176767814,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,39,-0.13102679355233043,0.06574593466727395,-0.25988645763011076,-0.0021671294745501113,38,0.8771942709255723,0.9978352170551457,0.7711391377982617,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,40,-0.12734540873327535,0.06738744299765818,-0.2594223700189312,0.00473155255238053,39,0.8804295120278347,1.0047427640227378,0.7714970969743944,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,41,-0.1233610356395053,0.06900151171920275,-0.2586015134879612,0.011879442208950555,40,0.8839444694874218,1.0119502830210751,0.7721306453956758,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,42,-0.11907670415376727,0.0705773442369052,-0.257405756982587,0.019252348675052447,41,0.8877397048275385,1.0194388702094734,0.7730544778671731,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,43,-0.11449544415880861,0.07210605817685282,-0.25582072125259003,0.02682983293497279,42,0.8918160013809443,1.0271929934736035,0.7742807684362724,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,44,-0.10962028553737632,0.07358040222444931,-0.2538352238652678,0.034594652790515185,43,0.8961743610640467,1.035200008308532,0.7758196280744108,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,45,-0.10445425817221761,0.07499451458969462,-0.2514408058060827,0.04253228946164746,44,0.9008160014349035,1.0434497482603562,0.7776794903578761,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,46,-0.09900039194607962,0.07634371910415436,-0.24863133183606462,0.05063054794390537,45,0.9057423530213146,1.0519341822360742,0.7798674326874198,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,47,-0.09326171674170952,0.0776243543237593,-0.24540265553945376,0.058879222056034713,46,0.9109550569058508,1.0606471302241913,0.782389441365798,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,48,-0.08724126244185446,0.07883363102335038,-0.24175234001814067,0.06726981513443175,47,0.9164559625552936,1.069584029203758,0.7852506286284017,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,49,-0.08094205892926154,0.07996951380994022,-0.23767942585792284,0.07579530799939976,48,0.922247125882528,1.0787417417514913,0.7884554090004995,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,50,-0.07436713608667793,0.0810306230644823,-0.23318423893790385,0.08444996676454798,49,0.928330807529464,1.0881184007858784,0.7920076414348706,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,51,-0.0675195237968508,0.08201615393985787,-0.22826823166946505,0.09322918407576344,50,0.9347094713600473,1.097713284846043,0.795910742733441,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,52,-0.060402251942527324,0.08292580963919567,-0.22293385222417528,0.10212934833912063,51,0.9413857831528665,1.107526719204983,0.8001677768627405,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,53,-0.05301835040645459,0.08375974664675032,-0.21718443718828476,0.11114773637537559,52,0.9483626094832722,1.1175599989226117,0.8047815239745372,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,54,-0.0453708490713798,0.08451852997365653,-0.21102412384601563,0.12028242570325601,53,0.9556430167853001,1.1278153306418215,0.8097545322520056,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,55,-0.03746277782005013,0.08520309681243943,-0.20445777894371087,0.12953222330361064,54,0.9632302705840216,1.138295790522678,0.8150891551161217,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,56,-0.029297166535212627,0.08581472727125228,-0.19749094132999429,0.138896608259569,55,0.9711278348892606,1.1490052962047062,0.8207875758378425,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,57,-0.020877045099614508,0.0863550210873777,-0.19012977631507166,0.14837568611584268,56,0.979339371741878,1.1599485910963845,0.8268518211977213,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,58,-0.01220544339600297,0.08682587940592301,-0.18238103995763003,0.1579701531656241,57,0.9878687409040837,1.1711312396258813,0.8332837655045108,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,59,-0.003285391307125088,0.08722949085986594,-0.17425205178222813,0.16768126916797793,58,0.9967199996854393,1.182559632358163,0.8400851260176068,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,60,0.005880081284272046,0.08756832130698337,-0.1657506746640468,0.17751083723259087,59,1.0058974028964134,1.1942410000998183,0.8472574506060147,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,61,0.015287944495441123,0.08784510667221385,-0.15688530080017718,0.18746118979105944,60,1.0154054029215085,1.20618343628139,0.854802098311735,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,62,0.024935168443635095,0.08806284841437093,-0.14766484282454212,0.19753517971181228,61,1.025248649904121,1.2183959270332836,0.8627202133625552,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,63,0.03481872324610677,0.08822481118681118,-0.13809872922288957,0.2077361757151031,62,1.0354319920354011,1.230888388459309,0.871012693094262,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,64,0.04493557902010912,0.08833452229502427,-0.12819690326968888,0.2180680613099071,63,1.0459604759394825,1.2436717106642932,0.8796801501926766,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,65,0.05528270588289473,0.08839577257201744,-0.117969824743853,0.22853523650964247,64,1.0568393471475042,1.2567578081103281,0.8887228696502453,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,66,0.0658570739517167,0.08841261829631165,-0.10742847368794117,0.23914262159137456,65,1.0680740506529087,1.2701596758606146,0.8981407608497406,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,67,0.0766556533438278,0.08838938376863682,-0.09658435545838957,0.2498956621460452,66,1.0796702315405093,1.283891451220297,0.9079333052391528,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,68,0.08767541417648084,0.08833066414322185,-0.08544950627473752,0.2608003346276992,67,1.0916337356818393,1.2979684801995592,0.9180995001477019,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,69,0.09891332656692867,0.08824132807924971,-0.07403649841638374,0.2718631515502411,68,1.1039706104892708,1.3124073881049798,0.9286377994136717,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,70,0.11036636063242425,0.08812651973919332,-0.06235844413925279,0.2830911654041013,69,1.1166871057213597,1.3272261534105592,0.9395460516506321,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,71,0.12203148649022028,0.0879916596154759,-0.05042899729602002,0.29449197027646057,70,1.12978967433182,1.3424441838708083,0.9508214371686967,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,72,0.13390567425756972,0.08784244361801484,-0.03826235154772967,0.3060737000628691,71,1.1432849733544652,1.3580823936174267,0.9624604047892045,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,73,0.14598589405172527,0.08768483980643162,-0.025873233959044756,0.3178450220624953,72,1.1571798648163514,1.3741632797333834,0.9744586100395554,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,74,0.15826911598994003,0.08752508210686837,-0.013276892683433045,0.3298151246633131,73,1.1714814166712755,1.3907109965321183,0.9868108564815276,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,75,0.1707523101894667,0.08736966032047042,-4.890773801535242e-4,0.34199369775908695,74,1.1861969037456297,1.4077514254975165,0.9995110421986931,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,76,0.18343244676755813,0.08722530571594807,0.012473989023804227,0.35439090451131205,75,1.201333808688505,1.4253122385797947,1.0125521137291726,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,77,0.19630649584146712,0.08709897151056084,0.02559564859028765,0.36701734309264655,76,1.216899822917759,1.4434229523160909,1.0259260299561783,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,78,0.2093714275284466,0.08699780759139382,0.038858857915369416,0.37988399714152377,77,1.2329028475536072,1.4621149700802996,1.0396237386327505,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,79,0.22262421194574944,0.0869291289209612,0.05224625005322628,0.39300217383827263,78,1.2493509943311087,1.4814216096967572,1.0536351682865202,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,80,0.23606181921062835,0.08690037721598745,0.06574020962434787,0.4063834287969088,79,1.2662525864827174,1.5013781137114346,1.0679492381906033,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,81,0.24968121944033644,0.0869190756913744,0.07932296151573173,0.4200394773649412,80,1.2836161595818578,1.5220216398363668,1.0825538888637742,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,82,0.2634793827521262,0.08699277692461088,0.09297667306476179,0.4339820924394906,81,1.3014504623382601,1.5433912294971857,1.0974361351478443,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,83,0.2774532792632506,0.08712900421541786,0.10668356899219306,0.4482229895343081,82,1.3197644573355451,1.5655277530385998,1.112582143283946,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,84,0.29159987909096297,0.08733518718039959,0.12042605763431555,0.46277370054761036,83,1.3385673217013014,1.5884738309809077,1.1279773325696865,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,85,0.3059161523525154,0.08761859271415347,0.13418686625669105,0.47764543844833973,84,1.3578684476996277,1.6122737317530087,1.1436065011450907,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,86,0.3203990691651613,0.0879862528400873,0.14794918246395516,0.49284895586636746,85,1.377677443235846,1.6369732475090562,1.159453974271719,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,87,0.3350455996461532,0.08844489133303848,0.16169679801683903,0.5083944012754674,86,1.3980041322627867,1.6626195508953923,1.1755037722077128,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,88,0.34985271391274403,0.08900085128499571,0.17541425080074707,0.5242911770247409,87,1.4188585550777695,1.689261036876938,1.1917397935367364,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,89,0.36481738208218667,0.089660025968650775,0.18908696033070518,0.5405478038336682,88,1.4402509684990756,1.7169471548470125,1.2081460086914302,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,90,0.37993657427173416,0.09042779540068932,0.20270135208502638,0.557171796458442,89,1.4621918459104015,1.7457282371176253,1.2247066575361876,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,91,0.3952072605986392,0.09130897089806404,0.21624496617301778,0.5741695550242606,90,1.4846918771614506,1.7756553304162688,1.2414064443421198,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,92,0.4106264111801543,0.09230774965149006,0.22970654636929408,0.5915462759910145,91,1.5077619683124857,1.806780037125258,1.258230723373848,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,93,0.4261909961335328,0.0934276809240481,0.24307610636329868,0.6093058859037669,92,1.5314132412103254,1.8391543726567823,1.2751656686472037,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,94,0.4418979855760272,0.09467164494917268,0.2563449711184855,0.6274510000335689,93,1.5556570328829067,1.872830644575604,1.292198422194471,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,95,0.4577443496248907,0.09604184499547834,0.26950579242497474,0.6459829068248066,94,1.5805048947391964,1.9078613579252997,1.3093172163259281,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,96,0.473727058397376,0.09753981243819056,0.28255253895973054,0.6649015778350215,95,1.605968591560857,1.9442991497876962,1.3265114667985047,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,97,0.4898430820107358,0.09916642408205921,0.2954804623342743,0.6842057016871973,96,1.6320601002717186,1.9821967545401078,1.3437718353629948,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,98,0.5060893905822232,0.10092193046641582,0.3082860416177926,0.7038927395466539,97,1.6587916084707375,2.021606999710755,1.3610902617208118,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,99,0.5224629542290905,0.1028059934857515,0.3209669096021581,0.7239589988560229,98,1.6861755127137423,2.0625828308986986,1.3784599663503607,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,100,0.5389607430685914,0.10481773139990516,0.3335217645835842,0.7443997215535987,99,1.7142244165289178,2.105177363024234,1.3958754268583122,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,101,0.5555797272179781,0.1069557691915744,0.3459502716637136,0.7652091827722426,100,1.742951128150574,2.1494439542765607,1.4133323314046675,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,102,0.5723168767945038,0.10921829224574725,0.35825295753986897,0.7863807960491387,101,1.7723686579554156,2.1954362985564275,1.4308275133139525,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,103,0.589169161915421,0.11160310145493689,0.37043110250077504,0.807907221330067,102,1.8024902155851195,2.243208531964466,1.4483588712257789,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,104,0.6061335526979832,0.1141076680681015,0.3824866329246531,0.8297804724713133,103,1.8333292067387015,2.2928153489247918,1.4659252790929422,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,105,0.6232070192594423,0.11672918686970242,0.3944220170501799,0.8519920214687048,104,1.864899229617762,2.3443121238023745,1.4835264900596934,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,106,0.6403865317170517,0.11946462656969432,0.40624016621392406,0.8745328972201794,105,1.8972140710073802,2.397755034307412,1.5011630378113598,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,107,0.6576690601880646,0.12231077658057585,0.41794434316901086,0.8973937772071183,106,1.9302877019750548,2.4532011835157808,1.5188361384435025,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,108,0.6750515747897333,0.12526428963476613,0.42953807855659776,0.9205650710228689,107,1.9641342731697806,2.5107087179138947,1.536547595312284,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,109,0.6925310456393107,0.12832171994135094,0.4410250961200276,0.9440369951585937,108,1.998768109703017,2.5703369394515327,1.5542997087448986,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,110,0.7101044428540498,0.13147955678818676,0.45240924684591505,0.9677996388621846,109,2.0342037055930056,2.6321464101224903,1.5720951919447934,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,111,0.7277687365512033,0.13473425366078737,0.4636944518921762,0.9918430212102305,110,2.0704557177535947,2.696199048067404,1.5899370939438837,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,112,0.7455208968480244,0.13808225307433722,0.4748846539181783,1.0161571397778704,111,2.107538959508474,2.762558214593547,1.607828730045266,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,113,0.7633578938617654,0.14152000740308432,0.4859837762598784,1.0407320114636525,112,2.145468393611446,2.8312887918291456,1.6257736198686754,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,114,0.7812766977096797,0.14504399604723958,0.49699568928332016,1.065557706136039,113,2.184259124753168,2.9024572509774553,1.6437754328546124,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,115,0.7992742785090198,0.14865073930695571,0.5079241831921341,1.0906243738259054,114,2.2239263915345497,2.976131711315201,1.6618379408948374,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,116,0.8173476063770388,0.15233680934158664,0.5187729465477842,1.1159222662062935,115,2.264485557886857,3.0523819902000913,1.6799649776278505,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,117,0.8354936514309892,0.1560988385854452,0.5295455497749852,1.1414417530869931,116,2.3059521039183974,3.13127964442291,1.698160403858045,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,118,0.853709383788124,0.15993352597324062,0.5402454329600711,1.167173334616177,117,2.348341616167568,3.212898003271108,1.716428078516618,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,119,0.8719917735656966,0.1638376413030922,0.5508758972996439,1.1931076498317492,118,2.3916697772419466,3.297312193671797,1.7347718345719676,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,120,0.8903377908809589,0.1678080280355453,0.5614400996146025,1.2192354821473153,119,2.435952354823086,3.384599157760898,1.7531954593091963,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,121,0.9087444058511641,0.17184160479569305,0.5719410494060404,1.2455477622962878,120,2.481205190016669,3.4748376631883264,1.7717026784258145,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,122,0.9272085885935657,0.17593536581407593,0.5823816079910975,1.2720355691960339,121,2.5274441850277123,3.5681083064222547,1.7902971434282566,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,123,0.9457273092254155,0.18008638051169543,0.5927644893163166,1.2986901291345143,122,2.5746852901405997,3.6644935092628588,1.8089824218572181,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,124,0.9642975378639669,0.18429179240603816,0.6030922621017999,1.3255028136261338,123,2.6229444899839027,3.7640775087209173,1.827761989915764,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,125,0.982916244626473,0.1885488174889301,0.6133673530205541,1.3524651362323918,124,2.6722377890600835,3.8669463403614674,1.8466392271202874,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,126,1.0015803996301864,0.19285474220355872,0.6235920506634546,1.3795687485969181,125,2.7225811965204674,3.9731878151593265,1.8656174126391192,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,127,1.0202869729923594,0.1972069211271683,0.6337685100810784,1.4068054359036404,126,2.7739907101661774,4.082891489862714,1.884699723025702,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,128,1.0390329348302458,0.20160277444767327,0.6438987577294544,1.4341671119310373,127,2.8264822996560985,4.196148630814095,1.903889231092198,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,129,1.057815255261098,0.20603978530661,0.6539846966777774,1.4616458138444186,128,2.880071888903351,4.313052171134323,1.9231889057047504,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,130,1.0766309044021685,0.2105154970672611,0.6640281119627893,1.4892336968415476,129,2.9347753376423245,4.433696661137179,1.9426016123133991,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,131,1.0954768523707106,0.21502751055521616,0.6740306759971806,1.5169230287442406,130,2.990608422148863,4.558178211806602,1.9621301140577658,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,132,1.1143500692839774,0.21957348130886314,0.6839939539585269,1.5447061846094279,131,3.0475868150968624,4.686594431138009,1.9817770733143973,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,133,1.133247525259221,0.224151116869116,0.693919409101325,1.5725756414171168,132,3.1057260645353044,4.819044353118349,2.0015450535732118,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,134,1.152166190413695,0.22875817413086394,0.7038084079480595,1.6005239728793306,133,3.165041571970583,4.955628359096241,2.0214365215491887,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,135,1.1711030348646516,0.2333924567729922,0.7136622253262656,1.6285438444030378,134,3.225548569539851,5.096448091273841,2.0414538494514702,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
postest,0,136,1.1900550287293443,0.23805181277920176,0.7234820492276371,1.6566280082310514,135,3.287262096262209,5.2416063580357894,2.0615993173458427,Unadjusted,positive_test_date,Positive SARS-CoV-2 test
