model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_name,outcome
2,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.22958430916816003,1.113719360020393,1.110895894291812,0.20666590843286747,0.8362707837091261,-1.947731634217206,2.406900252553526,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,3.30456043388532,0.5734638284012156,0.5401916275518343,6.11738550792002,9.51230561653873e-10,2.2458042991336504,4.363316568636989,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2.565939431791869,0.6102691931405116,0.5777335491032173,4.441389003243502,8.938004803245688e-6,1.4336024828890606,3.6982763806946775,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2.0105993484112963,0.7134527670603317,0.6846014876100054,2.936890124838098,0.003315215405941728,0.6688050889331421,3.3523936078894505,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,1.1438222151649067,0.954067628749567,0.9187423131036653,1.2449869771436606,0.21313653726556273,-0.6568796295912986,2.944524059921112,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,1.7968807262455766,0.7831327268441022,0.7734832565811409,2.3231022920753785,0.020173657883999115,0.280881400701787,3.3128800517893664,NA,Adjusting for time + demographics,covidadmitted
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.019659136828425,0.05798945928391403,0.06267520198759784,0.3136669082026277,0.7537740366289547,-0.10318200179103994,0.14250027544788993,NA,Adjusting for time + demographics,covidadmitted
2,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.4908464903926288e-4,6.476387841584729e-4,6.872672310824546e-4,0.21692384315261573,0.8282676958463776,-0.0011979343716369145,0.0014961036697154404,NA,Adjusting for time + demographics,covidadmitted
2,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.4456584197695939,0.17440423299551178,0.17746831044244113,2.511199992035399,0.012032150958026412,0.09782692290523581,0.793489916633952,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.5939273348450268,0.2578075297292418,0.2581979800421389,-2.3002787812208894,0.021432431013703342,-1.0999860766086105,-0.08786859308144301,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.516562326497626,0.24462880194658637,0.24112379915900062,-2.1423116602314196,0.032168411165786906,-0.9891562886647365,-0.04396836433051554,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.7177994848994815,0.25681308993193025,0.2561014723733597,-2.802793276615886,0.005066213102979129,-1.219749147138946,-0.21584982266001707,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.7700103561901741,0.25917998139016774,0.25666176528124296,-3.0000976395779784,0.002698930742384888,-1.273058172349883,-0.26696254003046516,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.9701514359334589,0.33007392286048604,0.32610614511134034,2.97495600888547,0.002930305667427363,0.33099513637803935,1.6093077354888785,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.1007749816002284,0.21862449412541288,0.22177921989792784,4.9633819710739875,6.927614734337353e-7,0.666095698080901,1.5354542651195557,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.0674796983276975,0.46141760427305745,0.46302536544027406,2.3054453988987618,0.021141641390002804,0.15996665813626354,1.9749927385191315,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,0.08924509724438083,0.5895390279751066,0.5914814454093743,0.15088401831880421,0.8800672076806322,-1.0700372332816868,1.2485274277704483,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-2.07772839648775,1.323205946134785,1.3117133866981188,-1.5839804774104391,0.11319816182434332,-4.648639392455124,0.49318259947962284,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.7918159953960413,1.178737703733771,1.1814635306319277,0.6701992696909771,0.5027307693687947,-1.5238099736900712,3.107441964482154,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.0761874498932968,1.2666100059442174,1.268055455640346,0.848691155506161,0.3960531689401227,-1.4091555735613088,3.5615304733479025,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-13.59148149332632,1192.0710514714733,1.336824853973145,-10.16698743513887,2.7838573224622e-24,-16.211610060751703,-10.97135292590094,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.7555482454240383,1.2293783541137966,1.21986913696917,0.6193682769130779,0.5356737745852995,-1.6353513288874926,3.1464478197355694,NA,Adjusting for time + demographics,covidadmitted
3,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.19436371747682404,1.112247437235585,1.1060058230894179,0.17573480484388934,0.8605022904899053,-1.973367862470013,2.3620952974236613,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,3.297826128110029,0.5729575838571188,0.5381352977836106,6.128247193024897,8.885246779550508e-10,2.2431003256444155,4.352551930575642,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2.551278166028606,0.6097157217155997,0.5752252120856415,4.435268330430487,9.1957675930445e-6,1.4238574673413347,3.6786988647158774,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,1.992231956662225,0.7130411741363719,0.6809319072412614,2.9257432872158775,0.0034363436987255875,0.6576299425451841,3.326833970779266,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,1.1233586686042523,0.9537664260260588,0.9134833981186982,1.2297526927339766,0.21878972829593393,-0.6670358921836594,2.9137532293921637,NA,Adjusting for time + demographics + clinical,covidadmitted
3,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,1.7664260365408488,0.7830539536930399,0.7622666481514511,2.317333495863361,0.020485572004996632,0.27241085954793975,3.260441213533758,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.00500600787436754,0.05821804040384425,0.06321468786716448,0.0791905812283193,0.9368810361564803,-0.11889250363921594,0.12890451938795103,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",2.3651160495757106e-4,6.510498556831463e-4,6.935829058998108e-4,0.34099976072901594,0.7331037618653828,-0.0011228859108986912,0.0015959091208138333,NA,Adjusting for time + demographics + clinical,covidadmitted
3,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.5703206895997922,0.17636352842376724,0.18256680989426918,3.1239012717047796,0.0017847032922799339,0.21249631743465391,0.9281450617649305,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.5306229401102359,0.25811373814861077,0.25895634949155893,-2.049082562184992,0.040454042326576914,-1.0381680586816584,-0.023077821538813437,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.3955674564752897,0.2449120885889911,0.24226288101063295,-1.6328025772050823,0.1025105248778632,-0.8703939780470427,0.07925906509646335,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.5630430623790419,0.2577132088378297,0.2553938289599763,-2.2046071538685394,0.027481673330383025,-1.0636057690143779,-0.06248035574370581,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.5565555418497471,0.26109105754745593,0.2568303709299818,-2.1670160730386425,0.030233628570967303,-1.0599338190085743,-0.05317726469091999,NA,Adjusting for time + demographics + clinical,covidadmitted
3,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8648852636741962,0.32986309756161575,0.3245455652480001,2.664911668145266,0.007700854737637414,0.22878764444592192,1.5009828829024703,NA,Adjusting for time + demographics + clinical,covidadmitted
3,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.2915249940706528,0.22276730519616858,0.22601453787196457,5.714344777247432,1.1012751846871252e-8,0.8485446398591383,1.7345053482821673,NA,Adjusting for time + demographics + clinical,covidadmitted
3,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.067362054604317,0.46136395983622147,0.46257445621424675,2.307438381573659,0.021030393618107577,0.1607327802561933,1.9739913289524407,NA,Adjusting for time + demographics + clinical,covidadmitted
3,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,0.26280509689915527,0.590607630985395,0.5937962653997951,0.44258462407508087,0.6580662083609241,-0.9010141974388304,1.426624391237141,NA,Adjusting for time + demographics + clinical,covidadmitted
3,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),0.7965112468319953,0.21891393919034347,0.21618207880457715,3.684446237340609,2.2920039540706407e-4,0.37280215827202434,1.220220335391966,NA,Adjusting for time + demographics + clinical,covidadmitted
3,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.0976489847795912,0.3218000751213549,0.3185108582296756,3.4461901577876044,5.685501320575077e-4,0.47337917396448403,1.7219187955946982,NA,Adjusting for time + demographics + clinical,covidadmitted
3,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.6557710936696555,0.3234714011826349,0.3350458242865405,4.941924279150526,7.735526077942475e-7,0.9990933448975009,2.31244884244181,NA,Adjusting for time + demographics + clinical,covidadmitted
3,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,-0.22979476224562914,0.2931218633169388,0.2884975562397704,-0.7965223873669371,0.42572846848018747,-0.7952395821033977,0.3356500576121395,NA,Adjusting for time + demographics + clinical,covidadmitted
3,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,-0.3451877012152815,1.0152548482497634,1.0193449444128377,-0.3386367913112241,0.7348833630172678,-2.3430670800874265,1.6526916776568634,NA,Adjusting for time + demographics + clinical,covidadmitted
3,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.23704792452486176,0.249837277969667,0.24644321012980536,0.9618764680106424,0.3361116604944205,-0.24597189156399327,0.7200677406137168,NA,Adjusting for time + demographics + clinical,covidadmitted
3,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.7711144044165319,0.3346657031497768,0.36525034918522625,2.1111941607630973,0.03475562653536426,0.05523687467280991,1.4869919341602538,NA,Adjusting for time + demographics + clinical,covidadmitted
3,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,-16.794094390706487,3697.6997246734377,0.3050097001701164,-55.0608534133168,0,-17.391902417975274,-16.1962863634377,NA,Adjusting for time + demographics + clinical,covidadmitted
3,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-2.079617247613639,1.3219411761588158,1.3076136036762311,-1.590391260665225,0.11174663902259115,-4.642492816513684,0.4832583212864052,NA,Adjusting for time + demographics + clinical,covidadmitted
3,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.7971591607077207,1.1773389075441878,1.177219110064443,0.6771544514462418,0.49830796375774566,-1.510147896930881,3.1044662183463223,NA,Adjusting for time + demographics + clinical,covidadmitted
3,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.086588152313001,1.2653723220045259,1.2647648481651173,0.8591226692372027,0.39027284166695725,-1.392305399002898,3.5654817036289,NA,Adjusting for time + demographics + clinical,covidadmitted
3,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-14.575520750065982,1942.569543364723,1.333033109367977,-10.934102572273382,7.918555882330292e-28,-17.18821763462666,-11.962823865505305,NA,Adjusting for time + demographics + clinical,covidadmitted
3,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.7506918976893128,1.2282751419698787,1.215634251590777,0.6175310515535068,0.5368845064742674,-1.6319074538019125,3.1332912491805383,NA,Adjusting for time + demographics + clinical,covidadmitted
