outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
postest,1 adjusting for time,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.9524393977427698,0.06381664696198484,0.06368830723976561,-0.7651137317717016,0.44420382368454814,0.8406704196436394,1.0790683068843403,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.0428894062882927,0.06662096231593635,0.06579156709483902,0.638305758801265,0.5232746640028301,0.9167192950689971,1.1864245899465748,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.5090564982314263,0.09608838201569572,0.0953798012183265,4.314169401396484,1.6020407200243077e-5,1.2517513424512188,1.8192523048508258,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.3836045188871486,0.1321121578782354,0.13119028025503782,2.474970428298068,0.013324720823221453,1.0698985594098716,1.7892924967960053,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.552168207514307,0.1459212893957052,0.14399173182069894,3.0533197389835727,0.002263246503195543,1.1705037229328916,2.058281487889214,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2556357952575068,0.09171877932344297,0.09115439846256974,2.4973238582750006,0.01251346150528921,1.0502021989390076,1.5012549506416684,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.042761356473489734,0.11569355152394895,0.11574931539880608,-27.23230335760166,2.6930056450801598e-163,0.034082031815735964,0.0536509565315473,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",0.042334505497193024,0.16512108747322551,0.16578542454445222,-19.073768404875928,4.1713366693623283e-81,0.030589873568291813,0.05858835446608699,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.007560481052674603,0.19165069526274997,0.18923170365274505,-25.81396438977764,6.180677285080171e-147,0.005217652017267367,0.010955286699588767,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",0.04436457203711106,0.22492703354474136,0.22684253516301955,-13.733377000528183,6.4075886801205045e-43,0.028441178003977444,0.06920301443775521,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.0105152614126531,0.008208701499949818,0.00822095087290415,1.2724027599868617,0.2032300539514636,0.9943635377472537,1.0269293420204184,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.9997589634430512,9.697188526622002e-5,9.684978335246054e-5,-2.4890671159398288,0.01280787846520423,0.9995692051205625,0.9999487577892797,NA
postest,2 adjusting for time + demographics,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.0077810826024052,0.030565414523904173,0.03058341133239434,0.25343693743063095,0.7999305871718686,0.9491471650013703,1.070037132176241,NA
postest,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8522763385637686,0.04230339707389083,0.04220096592407022,-3.787696802729988,1.5205023740397057e-4,0.7846191508917362,0.925767560542109,NA
postest,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8480149116023497,0.04106170551520395,0.040837361667226194,-4.03691747403972,5.4158109176612126e-5,0.7827853042113908,0.918680111176104,NA
postest,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7314409055082312,0.042018237263654216,0.041983122095866895,-7.4491565070461725,9.393888041510926e-14,0.6736636997331277,0.794173410950663,NA
postest,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6881320077054824,0.04283971489490717,0.042593666274921796,-8.775356067644541,1.7036395655631817e-18,0.6330178617274074,0.7480447056211024,NA
postest,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8828066533687219,0.07849410448506976,0.07862666892281726,-1.5853281039330585,0.11289180689060598,0.7567256510563535,1.0298945015860768,NA
postest,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.1882447240619338,0.04213993323910576,0.04227247820261174,4.08012976160273,4.5010567363869344e-5,1.0937636751401498,1.2908871965236033,NA
postest,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.0083593506986466,0.10331395412817188,0.10328351442433006,0.08059955041212821,0.9357604237626228,0.8235694781041432,1.234611781002428,NA
postest,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0132496368203743,0.08252412247322323,0.08255512226366415,0.15944047728201874,0.8733218505161733,0.8618772341158677,1.191207733395819,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.9717555239804557,0.06387469650048389,0.06372813645668098,-0.44958202592181146,0.6530118507616398,0.8576528398321719,1.1010385024450162,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.0627639643761202,0.0666889321965195,0.0658179126277274,0.9248702304681178,0.3550334134279811,0.9341411665412022,1.209096959251319,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.5351136667036118,0.09619004401008945,0.09554858418028622,4.485722441042795,7.266728899268456e-6,1.2729444028435783,1.851278001172678,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.4035280698082728,0.13223355921620422,0.13131116705697582,2.581571119051222,0.009835172454709799,1.0850477098998568,1.8154879502225245,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.5710615989608765,0.14603709345675417,0.14410505252397826,3.134876679372548,0.0017192636986339952,1.1844882865175443,2.0837981901756413,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2674795345797691,0.09180308179463274,0.09126845691869363,2.597067136522928,0.009402354469736736,1.0598712320848123,1.5157542934894885,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.05227071112929362,0.11716461648957682,0.11857144881469936,-24.89063860592366,9.396355302497799e-137,0.04143145720961663,0.06594571917030918,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",0.052236781739900706,0.16599063179995904,0.16747700296388823,-17.62611193749009,1.5528537436274391e-69,0.03762008125418913,0.07253257503898071,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.010316977610669615,0.19236862923088963,0.19061110613346544,-23.996316488521853,3.038255317335623e-127,0.0071007466955255085,0.014989976629659337,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",0.057972086352725674,0.22506805061695287,0.22713899686875566,-12.537669415302028,4.644546249016041e-36,0.03714307590047482,0.09048154237664846,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.0072401228361718,0.008227663195653311,0.008251642841684986,0.8742548738263989,0.38197946846353265,0.9910811274135451,1.0236625811841291,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.9997823938702307,9.726429475666867e-5,9.724902763071704e-5,-2.2378610328607262,0.02523011884657012,0.9995918489152191,0.9999729751474473,NA
postest,3 adjusting for time + demographics + clinical,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.0270678615785178,0.030676263532196026,0.030705633007983638,0.8698080330355458,0.38440532077552536,0.9670801240660727,1.090776623401474,NA
postest,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8488449394589738,0.042323136734259796,0.04221183830027853,-3.882293569423026,1.0347584834863873e-4,0.7814434979859723,0.9220599225691468,NA
postest,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8410817291945764,0.04112055791162,0.04089998889111768,-4.231454517581982,2.3218494875776307e-5,0.7762901314370484,0.9112810359644579,NA
postest,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7262098665806525,0.04212355031774207,0.042049588769367804,-7.6080704441665095,2.7821819691692167e-14,0.6687587390906078,0.788596454135661,NA
postest,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6822728051638325,0.043020539634946696,0.04276042570173629,-8.94111055431446,3.852786973250339e-19,0.6274228348504627,0.7419178181123568,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8630144932408061,0.07856632367643962,0.07862904764061265,-1.8736560907020499,0.06097784164127119,0.7397567259630365,1.0068093866589602,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.287348686431953,0.04231708662405309,0.04247422992230484,5.946778128992059,2.73471684275008e-9,1.1845190895703317,1.3991050503535791,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.025454702464768,0.10331109946162856,0.10332920684101266,0.2432625503746662,0.8078020135762857,0.8374569684358031,1.2556553786533031,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0659443744221917,0.0825833698493831,0.08263865257241818,0.7727757024292293,0.439655135522913,0.9065513173331636,1.2533624822308245,NA
postest,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),1.2091571899327656,0.0371433717104348,0.03707866057513753,5.122180162990578,3.020231074298969e-7,1.1244013271253084,1.3003018359148228,NA
postest,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.3503867212269787,0.06470966695138107,0.06440259655120177,4.664268642612439,3.097165600509611e-6,1.1902510387945693,1.5320669652285712,NA
postest,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.2148813116063433,0.07676380178058424,0.07673958077452125,2.536453602374279,0.011198158063269334,1.0452327329668847,1.412065040386666,NA
postest,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.03261215600431018,0.20899010051485067,0.2092699577889321,-16.357198198500896,3.8650572875668645e-60,0.0216395686789748,0.04914851746942729,NA
postest,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.6761163162842683,0.19613344328465723,0.1961625149370794,-1.9952341677359386,0.04601734613632395,0.4603070019223519,0.9931051911804752,NA
postest,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.9824837925235143,0.04508839471293913,0.045023131195882804,-0.39249672478738984,0.6946912308575064,0.8995009700594081,1.0731221362747785,NA
postest,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.9519186744088124,0.0825361023116037,0.08243250296115467,-0.5977699585825725,0.5499934383346998,0.8099033083566503,1.118836228150333,NA
postest,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,0.7981617805787687,0.21956698494628754,0.21959776540421933,-1.0266223297398633,0.3045983352568659,0.5190019280956166,1.2274756479503937,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.9688200070078957,0.06390854265004871,0.06379511361311334,-0.4965338853257722,0.6195177862195532,0.8549497696671597,1.097856551671088,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.055346744124452,0.06670794211455644,0.0658725099275482,0.8177824164362035,0.4134814401261272,0.9275223695446138,1.2007869426167084,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.517686915719008,0.09617270324945253,0.09555030043586688,4.366154872553156,1.2645283600177224e-5,1.2584895880477813,1.8302682803421197,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.3883074100785477,0.1321870629446893,0.13123439866364756,2.4999948024672793,0.012419512860566757,1.0734423345392545,1.7955295807355007,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.555150713872567,0.14593999928015108,0.1438741927127154,3.069156842609154,0.002146638607403953,1.1730230582935635,2.061761468164675,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2595495612374195,0.091788423010933,0.09122235927938921,2.5295790175746995,0.011419945632246431,1.053335322306326,1.5061349065364462,NA
