outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
postest,1 adjusting for time,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.3527105602749794,0.1276169498268891,0.12644035428127956,2.3893511182572973,0.016878163150507067,1.055792702233898,1.733129861579658,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.3866657753924934,0.14506259195253562,0.1424961059775745,2.2941128153389974,0.021784019433725776,1.0487667050493905,1.833431556691448,NA
postest,1 adjusting for time,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2858275660374514,0.08916428664811658,0.08872317677976338,2.8335609751868023,0.004603252501419463,1.0805912015827037,1.5300444119480057,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.04328958249626885,0.11355763935393628,0.11354742399366814,-27.652263270152908,2.6212758559250867e-168,0.034652267218846004,0.05407980784824603,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",0.040637425560955336,0.16517142521763753,0.1646326594680965,-19.45583479902777,2.6008309840277764e-84,0.0294300237901727,0.056112776802226816,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.007973780822828777,0.19351392618345187,0.19104657549612122,-25.290149819912806,4.0996245040278354e-141,0.005483339728102207,0.011595338564316444,NA
postest,2 adjusting for time + demographics,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",0.043337063714600645,0.22164752915782474,0.22267661158349666,-14.095539773387218,4.045428028821651e-45,0.028010238523777656,0.06705052118028383,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.0112705965265816,0.008152459354452194,0.008161955045759263,1.3731460800413067,0.16970693823390726,0.9952218703978886,1.027578120836881,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.9997463822297364,9.635954086965148e-5,9.620000675250232e-5,-2.63669354350088,0.008371842651623615,0.9995578992701041,0.9999349007309077,NA
postest,2 adjusting for time + demographics,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1.0095358375988603,0.03033502785713873,0.030342456819944293,0.31278477357746287,0.7544441842948854,0.9512489590694774,1.0713941893753969,NA
postest,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8574340540238179,0.04198699575622164,0.041880022802165254,-3.672658168178401,2.4004048499603553e-4,0.7898641232565594,0.9307843404363842,NA
postest,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8452361564158839,0.0408304178988195,0.04060353989755415,-4.1409989386808315,3.457965608449697e-5,0.7805779349114397,0.9152502628629278,NA
postest,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7327657326406795,0.0417495421577262,0.041701837313690454,-7.456007911662791,8.918339237027003e-14,0.6752560490136136,0.7951733564131411,NA
postest,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6929479958577146,0.042534752612248816,0.04231495804332896,-8.668337193783799,4.3847657127683215e-18,0.6377964321399047,0.7528686282426451,NA
postest,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8818480398535926,0.07783141858129967,0.07792233047747436,-1.613600715789932,0.10661406149817826,0.7569481745131952,1.0273569467206203,NA
postest,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.1876801229481506,0.0418132183756021,0.04191035085368402,4.104044094194656,4.0599003099917996e-5,1.0940201797318523,1.2893583688665349,NA
postest,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.0252807608942167,0.10175914098808715,0.10171352786150857,0.2454588752890245,0.806101147038275,0.8399706206286607,1.2514731025628874,NA
postest,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0154161617713782,0.08174226903107484,0.08180455833653431,0.18701329571935127,0.851650208380333,0.8649916302994771,1.1919999517562283,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,1.009823174232001,0.06781034071073587,0.06770415319050868,0.14438169665044684,0.8851990693232432,0.8843322298303936,1.1531218797844462,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.9665907924230301,0.06530707238834052,0.0644515629187366,-0.5272183297701927,0.5980419812346391,0.8518858096043372,1.096740607090193,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.5952391776886234,0.08884487038520758,0.08820075213560274,5.295007903565577,1.190112631245413e-7,1.3419897250348942,1.8962798198522026,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.3734280154057341,0.12773212147523882,0.1266074682869146,2.5062488008556603,0.012201972558117237,1.071611657859416,1.760250086555886,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.4038715413470986,0.1451747802613925,0.14254409292403464,2.379851733536796,0.017319605130819003,1.0616799566450226,1.8563553849432255,NA
postest,2 adjusting for time + demographics,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2985147874464789,0.08924788660743839,0.08883017992199514,2.94068007499426,0.003274925843758169,1.09102452586458,1.5454653981137552,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)1","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)1",0.05283113145225302,0.1150136205146235,0.11634147618845884,-25.276064457188717,5.856619125839184e-141,0.04205908959112275,0.06636207482518479,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)2","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)2",0.050308485825350684,0.16608436296724607,0.16640268915310483,-17.965944703414088,3.600952163494011e-72,0.03630772358182068,0.0697081363510974,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)3","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)3",0.010883046597948346,0.19424521558920518,0.19245036237650642,-23.489428664802485,5.231017200216713e-122,0.007463395274865706,0.015869547155298733,NA
postest,3 adjusting for time + demographics + clinical,"ns(calendar_day, 4)4","ns(calendar_day, 4)","ns(calendar_day, 4)",nmatrix.4,continuous,NA,NA,NA,NA,"ns(calendar_day, 4)4",0.05663916754475184,0.2218217639492875,0.2231030766886619,-12.86873569661398,6.749795794118123e-38,0.03657726076763021,0.08770463486980004,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.0081171334060497,0.00817115451013469,0.00819188038956206,0.9868755755009596,0.32370363925584184,0.9920602636896372,1.0244338896177956,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.9997678172826181,9.66501634993551e-5,9.659126691664812e-5,-2.4040442099430233,0.01621481220217562,0.9995785637488752,0.9999571066483618,NA
postest,3 adjusting for time + demographics + clinical,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,1.0290355177792199,0.030445641942068054,0.030460937728880096,0.9396287567775664,0.34740802036277807,0.9693976615535227,1.09234232642378,NA
postest,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8538911779064579,0.042006430981946244,0.04189390827102347,-3.7702741560945445,1.6306831294085164e-4,0.7865790357764965,0.9269636114655586,NA
postest,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8383987259506072,0.040888857615696786,0.040668681823257,-4.334084045372182,1.4636825269889578e-5,0.7741647004820464,0.907962379630486,NA
postest,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7277885110148611,0.04185469884317754,0.04177020936867251,-7.606971203662798,2.8059379841257154e-14,0.670579586658086,0.7898780805495931,NA
postest,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6872155551293911,0.04271520521248254,0.042478953525123604,-8.830426409312325,1.0427741690604368e-18,0.6323169596889999,0.7468805192953816,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8620631962240758,0.07790552322345914,0.0779350276714632,-1.9044927801454745,0.05684603607203313,0.7399471273297609,1.0043325081426795,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.2866385228124706,0.04199346391901395,0.042120636872100096,5.983599485280659,2.182596220130699e-9,1.1846863900713844,1.3973644858748704,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.043779805462131,0.10175495053196444,0.10174788202306977,0.4211247650037306,0.6736639785752933,0.8550685555227207,1.27413910294543,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0681560278371094,0.0818032712546234,0.08189053687236736,0.8051458186260556,0.42073553819380644,0.909765250169914,1.2541227526459806,NA
postest,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),1.1889851073697864,0.03707065914492277,0.037013565082839914,4.67666629523488,2.9157616246990857e-6,1.1057842788048775,1.2784460881240256,NA
postest,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.3805941293607464,0.06361380612343845,0.06329951346836474,5.095046033833481,3.4865652596116984e-7,1.2195100361968372,1.5629556899503119,NA
postest,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.1842174324518988,0.07636346128330695,0.07633422607930905,2.2150242500595665,0.02675840008240444,1.0196606011683356,1.3753310912632295,NA
postest,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.03218305786275611,0.20898381373027264,0.2092617802177637,-16.421131057251063,1.3502610570069706e-60,0.02135518587241378,0.04850106290741628,NA
postest,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.6593348098057914,0.19607167405638432,0.1960926172887533,-2.124117786215825,0.03366029558895879,0.4489434778663217,0.9683232140663437,NA
postest,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.9906942418648642,0.04475308236177458,0.044637024767536095,-0.20945229340938692,0.8340951736950453,0.9077045959868639,1.0812714678359983,NA
postest,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.9559291180538206,0.08177862922108649,0.08168352092385756,-0.551782201170548,0.5810975832477075,0.8145102455166887,1.1219017609330149,NA
postest,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,0.8676641502651048,0.21062969082879343,0.21085113515033735,-0.6732264578635635,0.5008032313610292,0.573951033468392,1.311681718048036,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)1-7,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,1.0066649055551213,0.06784207928866826,0.06776316648383299,0.09802955814008732,0.9219088223979427,0.8814644803435431,1.1496484029411458,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)8-14,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.9599783158429382,0.06532852852267211,0.0644920344608703,-0.6333275540213903,0.5265197633397385,0.8459909242486031,1.089324176505982,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)15-21,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.5767259299619998,0.08883648975509634,0.08823697660232901,5.16054060754224,2.462377425102186e-7,1.3263213457495895,1.874405977240378,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)22-28,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.3585037521219112,0.12768571639860682,0.12656099087435266,2.4208400212674697,0.01548469021410384,1.0600636228490548,1.7409638485369487,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)29-35,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.3904503992917023,0.1450837417208395,0.14229791141233433,2.316462129714848,0.020533049856292115,1.0520376908529923,1.8377215281354533,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:strata(timesincevax)36+,vax1_az:strata(timesincevax),vax1_az * strata(timesincevax),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.2900237229994966,0.08922817637306374,0.08876626065899798,2.86888966861943,0.0041191545802429915,1.0840260501069159,1.5351671721702154,NA
