model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_name,outcome
2,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,0.08604509055878214,0.048347233394525714,0.04891116136895099,1.759211765791436,0.07854154656401452,-0.009819024166388593,0.18190920528395288,NA,Adjusting for time + demographics,emergency
2,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.0371330671537071,0.0527109520252172,0.05353953647922739,0.6935634784233559,0.4879560039879023,-0.06780249609454697,0.1420686304019612,NA,Adjusting for time + demographics,emergency
2,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,-0.011746104175682058,0.05589212883647724,0.05686437623019072,-0.20656349289989673,0.8363507737565665,-0.12319823359019137,0.09970602523882725,NA,Adjusting for time + demographics,emergency
2,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.0022854667073034227,0.05738585866576817,0.05849990037289936,0.039067873496109184,0.9688362746414262,-0.11237223112276057,0.11694316453736742,NA,Adjusting for time + demographics,emergency
2,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,-0.08369675826441896,0.05151614900113678,0.052662549520892825,-1.5893031960257435,0.11199195754433526,-0.18691345865942594,0.01951994213058804,NA,Adjusting for time + demographics,emergency
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",-0.06730427950870735,0.005086839921903498,0.005124540007451035,-13.133721155625194,2.1102637748004863e-39,-0.077348193360646,-0.0572603656567687,NA,Adjusting for time + demographics,emergency
2,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",7.007854249651041e-4,6.0399014386596314e-5,6.046785324231889e-5,11.589388201971987,4.664523620379691e-31,5.822706103877056e-4,8.193002395425026e-4,NA,Adjusting for time + demographics,emergency
2,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,-0.08826910591320494,0.02128754518145943,0.02130895641648298,-4.14234766771247,3.4376869474189394e-5,-0.13003389303764526,-0.04650431878876462,NA,Adjusting for time + demographics,emergency
2,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.11248401708337487,0.026621578005862498,0.02667239170824202,-4.217245244213186,2.473049669420751e-5,-0.164760944213074,-0.06020708995367575,NA,Adjusting for time + demographics,emergency
2,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.26029560638656696,0.026977668377279225,0.02707283210378342,-9.614642656842344,6.934972885027082e-22,-0.3133573822694822,-0.20723383050365174,NA,Adjusting for time + demographics,emergency
2,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.3374926316005874,0.027353583033834866,0.02753997884977841,-12.254643819499625,1.586448416120636e-34,-0.3914699982811479,-0.2835152649200269,NA,Adjusting for time + demographics,emergency
2,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.429891668850919,0.028368085287939656,0.02851657206726689,-15.075152365328497,2.3597089037900648e-51,-0.485783123065303,-0.374000214636535,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.05208313670621171,0.04192507913856948,0.04210264171092715,1.2370515148149068,0.21606795829040704,-0.03043652470119932,0.13460279811362275,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,-0.11847794169480594,0.031466859648339535,0.031625330660145105,-3.746298907290613,1.794627391580766e-4,-0.18046245078786066,-0.056493432601751215,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,-0.04522324273370689,0.06744772366052118,0.06743250038848425,-0.6706446071726841,0.5024469584505404,-0.1773885148826192,0.0869420294152054,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,-0.03679762081902812,0.057099192366336426,0.0570346343246388,-0.6451802708083928,0.5188103699234258,-0.1485834499667321,0.07498820832867586,NA,Adjusting for time + demographics,emergency
2,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-0.41006208948685985,0.08273170612221654,0.0830976379129974,-4.934702114110533,8.027318097275044e-7,-0.5729304669966848,-0.24719371197703482,NA,Adjusting for time + demographics,emergency
2,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,-0.23975627737478186,0.08221533474539616,0.08289107840985213,-2.8924256020571364,0.0038227970808639615,-0.40221980569777765,-0.07729274905178607,NA,Adjusting for time + demographics,emergency
2,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,-0.2876045495858009,0.08460091867818734,0.08508480871725332,-3.380210332746285,7.243037800702054e-4,-0.45436771030309697,-0.12084138886850479,NA,Adjusting for time + demographics,emergency
2,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-0.2933799085833975,0.08516930132556334,0.08581645626149013,-3.4186905561497865,6.292324122287904e-4,-0.46157707213677496,-0.12518274503002008,NA,Adjusting for time + demographics,emergency
2,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,-0.23715926327040607,0.06576489296249417,0.06649949502818395,-3.566331791991695,3.6201298786684094e-4,-0.36749587851574694,-0.10682264802506516,NA,Adjusting for time + demographics,emergency
3,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.3007063431465612,0.05909991145646643,0.05985821807127226,5.02364341665692,5.070033234556767e-7,0.18338639154812297,0.4180262947449994,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,0.08997668997012478,0.048315411621918596,0.04883378200471171,1.8425091458499654,0.06540070996430271,-0.005735763987990347,0.18568914392823993,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.046478526637631565,0.05264770078266916,0.05338498766922701,0.8706291537540886,0.38395667279278106,-0.058154126509168236,0.15111117978443137,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.004023840564151736,0.05581696339229599,0.05666510220908394,0.07101091160666215,0.943389071209482,-0.10703771894593381,0.11508540007423729,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.024838860477651246,0.05731958690473318,0.058302487638720916,0.42603431660701224,0.6700828405859809,-0.08943191550333343,0.13910963645863592,NA,Adjusting for time + demographics + clinical,emergency
3,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,-0.04714418686775344,0.051557024474022495,0.05260056222994941,-0.8962677368667127,0.37010978600595135,-0.15023939440501213,0.05595102066950525,NA,Adjusting for time + demographics + clinical,emergency
3,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",-0.06829625686584521,0.005106189301265704,0.005148017609453035,-13.26651578278139,3.6202581585210735e-40,-0.07838618597215115,-0.05820632775953928,NA,Adjusting for time + demographics + clinical,emergency
3,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",6.801566237576632e-4,6.075787469647933e-5,6.0858692302896094e-5,11.175998004894634,5.344618881262506e-29,5.608757786977818e-4,7.994374688175445e-4,NA,Adjusting for time + demographics + clinical,emergency
3,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,-0.07108946999953551,0.021370095818088998,0.021400052155209466,-3.3219297543735204,8.939719693044089e-4,-0.11303280149102482,-0.029146138508046204,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.09509144638859865,0.02663487277681011,0.02669381303440565,-3.5623028551985176,3.676159497689374e-4,-0.14741035854607956,-0.04277253423111774,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.22441075725320928,0.027022931416466812,0.027142174663117427,-8.267972630732253,1.3625616164319043e-16,-0.277608442055015,-0.17121307245140355,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.2890732808649803,0.027440161800634428,0.027647431864034733,-10.455700995542461,1.3797467069066484e-25,-0.34326125158351345,-0.23488531014644715,NA,Adjusting for time + demographics + clinical,emergency
3,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.3656438897601442,0.028522313578169194,0.028713808723567952,-12.734078341199929,3.823343058794929e-37,-0.42192192071730944,-0.309365858802979,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.019930737618163104,0.04197365115376554,0.042134734256738984,0.4730239307246943,0.6361961061204294,-0.06265182402321133,0.10251329925953755,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,-0.10423812424390887,0.03162143043852857,0.03181386193528723,-3.2765001764306474,0.0010510224703798466,-0.16659214784620158,-0.04188410064161617,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,-0.05329891978727045,0.06744876355567843,0.06742405317495528,-0.7905030516182076,0.42923404076115035,-0.18544763570189626,0.07884979612735538,NA,Adjusting for time + demographics + clinical,emergency
3,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,-0.009482769606675831,0.057165469840499875,0.05712867247000189,-0.16598967202774068,0.8681650779493731,-0.12145291013246441,0.10248737091911274,NA,Adjusting for time + demographics + clinical,emergency
3,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),0.29475701723487235,0.023939026334291333,0.02406448203243861,12.248633352570968,1.7085074301976066e-34,0.24759149914468145,0.3419225353250633,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),0.1326705260616785,0.04001102292851395,0.04007142273613235,3.310851399894261,9.301258749425475e-4,0.05413198068957964,0.21120907143377737,NA,Adjusting for time + demographics + clinical,emergency
3,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),0.1955275230191116,0.04473364580924139,0.04476244050283487,4.368115786866638,1.2532305108928578e-5,0.1077947517734383,0.28326029426478494,NA,Adjusting for time + demographics + clinical,emergency
3,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.2301735400811072,0.023746274780176702,0.023806969673694795,9.66832584053881,4.110470259712932e-22,0.1835127369396281,0.27683434322258627,NA,Adjusting for time + demographics + clinical,emergency
3,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.2585788184072122,0.07976095225306912,0.07930635571632336,3.260505618643498,0.0011121376374886196,0.10314121745809621,0.41401641935632816,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.23669846829114286,0.027807215197151593,0.02784049201848368,8.501949898514564,1.8643227863520002e-17,0.18213210662304002,0.2912648299592457,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.4215912417608259,0.04735481204490313,0.04766960365522522,8.844026579495463,9.232963586709694e-19,0.3281605354392856,0.5150219480823662,NA,Adjusting for time + demographics + clinical,emergency
3,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,0.5799828697852821,0.10358181452944272,0.10306660822016803,5.6272626003791535,1.8309188864289198e-8,0.37797602966505295,0.7819897099055113,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-0.4101257830349617,0.0827174644668314,0.08305898722592016,-4.937765276615052,7.902287339852866e-7,-0.5729184065901376,-0.24733315947978585,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,-0.24118283611042754,0.08218325825427249,0.08281782397950306,-2.912209286857367,0.0035888209028171096,-0.40350278838823117,-0.07886288383262391,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,-0.29113912296284966,0.0845561524474909,0.08498468716990126,-3.4257833105957634,6.130292353333291e-4,-0.4577060490532593,-0.12457219687244,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-0.3015775418229389,0.08512233338437998,0.08570846005511827,-3.518643802828768,4.337586636124529e-4,-0.4695630367013605,-0.13359204694451726,NA,Adjusting for time + demographics + clinical,emergency
3,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,-0.25120513593153493,0.06570636179820374,0.06636929661729804,-3.7849600453059877,1.5373327527780337e-4,-0.3812865669806951,-0.12112370488237476,NA,Adjusting for time + demographics + clinical,emergency
