model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model_name,outcome
1,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24136388.753599577,14058,0.24083525782339635,0.06570442472110982,3.6654343881047584,2.4691911220292903e-4,0.11205695174509794,0.36961356390169475,1.272311414690251,1.118576563718357,1.4471752658307035,Adjusting for time,emergency
1,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13417368.972479958,7780,-0.2813015836692862,0.07627090367683419,-3.6881899926239647,2.2585498342410075e-4,-0.43078980794420474,-0.13181335939436764,0.7548006655968639,0.6499955203117989,0.8765045711579297,Adjusting for time,emergency
1,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24136388.753599577,14058,-0.033012139462077573,0.14318085663291988,-0.23056252238183272,0.8176546859641862,-0.3136414617381934,0.24761718281403824,0.9675268142626704,0.7307809941416055,1.2809694611952096,Adjusting for time,emergency
1,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",3012928.7737599923,1869,-0.03093351632552824,0.14654631768379214,-0.2110835455604863,0.8328220797014088,-0.31815902105272603,0.2562919884016695,0.9695400295170614,0.7274870934524266,1.2921299598250748,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",15957802.546239868,9389,0.07989805622765236,0.08778032871800773,0.9102045685465934,0.36271463526641845,-0.09214822661072974,0.2519443390660345,1.0831766389336013,0.9119699613096387,1.2865244261407591,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24136388.753599577,14058,-0.35705383127103135,0.2644423201302838,-1.3502144100653795,0.1769472172286403,-0.8753512547145987,0.1612435921725361,0.6997348291055093,0.4167156206419403,1.1749711477315274,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5637300.962560024,3728,0.21040618756571322,0.09932340155636057,2.118394902598249,0.03414163722025135,0.015735897693236994,0.4050764774381894,1.2341792664298183,1.0158603589106938,1.499417167255713,Adjusting for time,emergency
1,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9228811.889600102,3232,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time,emergency
1,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7221649.6147200735,3060,0.07367718087525335,0.14048027998253754,0.5244663584412832,0.5999542126402959,-0.20165910842862325,0.34901347017913,1.0764592477679076,0.8173735161976831,1.4176682864591372,Adjusting for time,emergency
1,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4984081.678720001,3185,0.4512280489365902,0.14784000713107118,3.0521376296778917,0.002272178934233643,0.16146695948554596,0.7409891383876344,1.570239332675132,1.175233627193235,2.098009710434056,Adjusting for time,emergency
1,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,465198.23872000014,1414,1.8836816592181618,0.18093690614279387,10.410710005904358,2.215629697348571e-25,1.5290518397041817,2.238311478732142,6.577677103451955,4.613800125630703,9.377483830936802,Adjusting for time,emergency
1,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1471680.594239998,1549,0.6111258077988585,0.16869597464277608,3.6226460595337517,2.9160470585750265e-4,0.28048777316213525,0.9417638424355818,1.8425045375625884,1.323775356976792,2.5645008067620676,Adjusting for time,emergency
1,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,303450.7321600001,603,1.0989200267413968,0.2520331472515956,4.360220227874965,1.2993160970397028e-5,0.6049441352179894,1.5928959182648041,3.0009233562885167,1.8311499092378178,4.917970366536689,Adjusting for time,emergency
1,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,461516.0054400002,1015,1.6022809597617647,0.19134821461134527,8.373639456298138,5.586550360176975e-17,1.227245350617487,1.9773165689060423,4.964342986618672,3.4118182168538973,7.223333636900311,Adjusting for time,emergency
1,"vax1_az:ns(tstop, 3)1","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)1",13417368.972479958,7780,0.17908840609834795,0.1173238256682833,1.526445332635976,0.12689899516005004,-0.0508620667399432,0.4090388789366391,1.196126484369389,0.950409754607635,1.5053702465422707,Adjusting for time,emergency
1,"vax1_az:ns(tstop, 3)2","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)2",24136388.753599577,14058,-0.7627862715360225,0.2228055973814279,-3.4235507568069967,6.180870784733745e-4,-1.1994772179575528,-0.32609532511449213,0.46636519499066875,0.3013517120030013,0.7217363845489563,Adjusting for time,emergency
1,"vax1_az:ns(tstop, 3)3","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)3",3012928.7737599923,1869,-0.4590072769905845,0.2717066788317531,-1.6893485245344748,0.0911526593828625,-0.9915425818598119,0.07352802787864288,0.6319106464749399,0.371003945426003,1.0762987026185666,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",4648108.382399996,1981,0.03175188519012832,0.1061983647302856,0.29898657357643227,0.7649502899906591,-0.17639308489828015,0.23989685527853677,1.032261354199356,0.8382884000537476,1.271118034443956,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * East of England",7221649.6147200735,3060,0.3509368911337961,0.3280414536565466,1.0697943422151173,0.28471188955274973,-0.29201254346920025,0.9938863257367925,1.4203976833962484,0.746759168963974,2.7017138360637407,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * East of England",1533660.7702399972,750,0.27364950789205733,0.12681963018583797,2.15778509597496,0.030944544183254406,0.02508760019512629,0.5222114155889883,1.3147539106044488,1.0254049422631961,1.6857514277574133,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * Midlands",3393751.5206399914,2226,0.09000300078819554,0.10698207708741422,0.8412904594725226,0.40018523408349443,-0.11967801729442401,0.2996840188708151,1.094177567095411,0.8872060557387275,1.3494323450463492,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * Midlands",4984081.678720001,3185,0.3758374007393848,0.3407572842450755,1.1029475175329764,0.2700499572128034,-0.292034603850641,1.0437094053294107,1.4562103357961194,0.74674269535357,2.8397312156838748,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * Midlands",1287869.329919998,952,0.2979739242949821,0.12270376625963679,2.428400801198554,0.01516557320728089,0.05747896165867297,0.5384688869312912,1.347126660144154,1.0591629873878818,1.7133814720496399,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South West",298229.52448,945,0.26068367510543944,0.13703422129592321,1.9023253654464691,0.05712863154895509,-0.007898463284061685,0.5292658134949406,1.297817068648722,0.9921326476137503,1.6976854332201077,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South West",465198.23872000014,1414,0.6406227833203505,0.4193927753139332,1.5275007606910187,0.12663653820979848,-0.18137195167125741,1.4626175183119585,1.8976623438239573,0.8341250467836612,4.317245220070012,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South West",99188.4544,360,0.3477830222641826,0.16762211889193848,2.074803877693427,0.038004715062609044,0.019249706223692264,0.676316338304673,1.4159249922083106,1.0194361763954034,1.966620010140288,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * North West",914929.3510399994,1017,0.13390143474614333,0.1293411682898459,1.0352576562945384,0.30054859908424447,-0.1196025968202887,0.38740546631257533,1.1432801263950314,0.8872729717634944,1.4731536843863737,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * North West",1471680.594239998,1549,1.30139633270637,0.3910693354134126,3.3277892559144786,8.753805994918739e-4,0.5349145198380671,2.0678781455746726,3.6744238053276006,1.707302295539835,7.908025624067432,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * North West",282752.17856000015,392,0.656404248100084,0.1532457491914374,4.283343920229016,1.8410526027853656e-5,0.35604809890100864,0.9567603972991594,1.9278477940940775,1.4276762162694026,2.6032493045972815,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * London",190423.06464,424,0.703490118392096,0.19170379641279042,3.6696723359473298,2.4286156536085322e-4,0.327757581723428,1.079222655060764,2.020793221799563,1.3878524906974854,2.9423914087719676,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * London",303450.7321600001,603,1.3346209737043813,0.5775571662430106,2.3108032446139397,0.020843725220799324,0.20262972885506803,2.4666122185536947,3.798555920953331,1.2246189432308516,11.78246275248872,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * London",63493.060159999994,172,0.6684374814884751,0.2158557417580444,3.0966861295621024,0.0019569696120871408,0.24536800178652962,1.0915069611904207,1.951186173004633,1.2780915666524018,2.9787595670442895,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)1:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South East",295629.3737600001,642,0.016227465962047345,0.1499158197478675,0.10824385304592363,0.9138022595890801,-0.2776021414565715,0.3100570733806662,1.0163598463847152,0.7575981784694307,1.3635029316333593,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)2:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South East",461516.0054400002,1015,0.5868038248968351,0.4457953188957439,1.3163077314279028,0.1880707769394628,-0.28693894461537095,1.4605465944090412,1.798231757082768,0.750557553018233,4.308313785102134,Adjusting for time,emergency
1,"ns(tstop_calendar, 3)3:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South East",103895.19488,257,0.11966084377421425,0.1826222804557372,0.6552368280343366,0.5123152863452367,-0.23827224869360358,0.4775939362420321,1.1271145188415377,0.7879881331487106,1.6121906982368746,Adjusting for time,emergency
2,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24136388.753599577,14058,0.24184784086379868,0.06574125847876093,3.6787832551446003,2.343493194797516e-4,0.11299734194708883,0.37069833978050853,1.2736003881370679,1.1196289569116225,1.4487459784330379,Adjusting for time + demographics,emergency
2,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13417368.972479958,7780,-0.2431015356144175,0.0761942184949646,-3.1905509422671376,0.001420018041994948,-0.39243945969472377,-0.09376361153411122,0.7841918863241149,0.67540723447504325,0.910497968021538,Adjusting for time + demographics,emergency
2,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24136388.753599577,14058,0.04482301271192069,0.14332480462268885,0.3127373020317032,0.7544802531375576,-0.23608844243978921,0.3257344678636306,1.0458427426567196,0.7897108268918687,1.3850475454067654,Adjusting for time + demographics,emergency
2,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",3012928.7737599923,1869,0.04305564454123518,0.14671093710232405,0.29347262986402894,0.7691609171588394,-0.24449250831744107,0.3306037973999114,1.0439959859120598,0.7831018550938986,1.3918082450076752,Adjusting for time + demographics,emergency
2,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",15957802.546239868,9389,0.040607247695638456,0.08782380598397706,0.4623717594640229,0.6438147475379515,-0.13152424901818982,0.21273874440946672,1.0414429960748253,0.876758014358983,1.2370614198106713,Adjusting for time + demographics,emergency
2,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24136388.753599577,14058,-0.43419612337720626,0.26365752279344135,-1.646818641004114,0.09959532862900788,-0.9509553723053996,0.0825631255509871,0.6477851972056282,0.3863717182314119,1.0860672298674972,Adjusting for time + demographics,emergency
2,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5637300.962560024,3728,0.13862255415108302,0.09995116635872425,1.3869028166571598,0.16547139886398168,-0.05727813212478794,0.33452324042695397,1.148690449727065,0.9443313839432692,1.3972740626117275,Adjusting for time + demographics,emergency
2,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9228811.889600102,3232,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7221649.6147200735,3060,0.1486502762812611,0.1403386830869073,1.0592252471772639,0.2894972095408514,-0.12640848820685757,0.42370904076937976,1.1602671453058155,0.8812547910597796,1.5276170548328811,Adjusting for time + demographics,emergency
2,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4984081.678720001,3185,0.5186468801788569,0.1475787259938762,3.514374288611071,4.407912509408011e-4,0.2293978923465545,0.8078958680111592,1.6797532038922494,1.2578424253275038,2.2431830642471975,Adjusting for time + demographics,emergency
2,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,465198.23872000014,1414,1.9793953408618523,0.18083870165074115,10.945640080322596,6.972349798245202e-28,1.6249579986154157,2.3338326831082887,7.238364918182272,5.078205741028419,10.317409211183561,Adjusting for time + demographics,emergency
2,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,1471680.594239998,1549,0.6487703367704649,0.16827367422529216,3.855447619821166,1.155180640151263e-4,0.31895999574266637,0.9785806777982635,1.913186806515859,1.3756962900968315,2.6606772025013705,Adjusting for time + demographics,emergency
2,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,303450.7321600001,603,1.0400455565299618,0.2524053767018551,4.1205364565529,3.779912474441694e-5,0.5453401086900607,1.534751004369863,2.829345906597162,1.7251950364316493,4.6401700040453795,Adjusting for time + demographics,emergency
2,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,461516.0054400002,1015,1.658553702719876,0.19118508471248152,8.67512078786969,4.131117630889758e-18,1.2838378223021731,2.033269583137579,5.251709815475983,3.610469510875428,7.639021989491712,Adjusting for time + demographics,emergency
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",24136388.753599577,14058,0.007304493908839985,0.006089136077475464,1.1995944606756768,0.23029687893188291,-0.004629993499975418,0.019238981317655387,1.007331236799244,0.9953807083969877,1.0194252430968302,Adjusting for time + demographics,emergency
2,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",24136388.753599577,14058,-3.624056151639336e-6,7.197981160791843e-5,-0.05034823057581686,0.9598448900374333,-1.4470189451713754e-4,1.3745378221385887e-4,0.9999963759504152,0.999855308574297,1.0001374632294178,Adjusting for time + demographics,emergency
2,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,19507602.53887974,11272,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,4628786.214719991,2786,-0.030542348211341303,0.02446254987243333,-1.2485349389418825,0.21183522161427296,-0.07848806493132551,0.017403368508642908,0.9699193568475778,0.9245130939929741,1.017555689476009,Adjusting for time + demographics,emergency
2,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,4225528.555519989,2774,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,4749541.651199995,3018,-0.16487917719825332,0.030697898174574717,-5.371024956191077,7.829037246034007e-8,-0.22504595202149763,-0.10471240237500902,0.8479961551699159,0.7984795261679822,0.9005834910182505,Adjusting for time + demographics,emergency
2,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,5145061.106880007,2979,-0.2425955114512375,0.0311361174886532,-7.79145028405181,6.62443786445829e-15,-0.3036211803474055,-0.18156984255506953,0.7845888067843667,0.7381404355974833,0.8339599973723688,Adjusting for time + demographics,emergency
2,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,5236045.08192001,2823,-0.2612108341546612,0.03127885127665611,-8.351036674726187,6.766640441951453e-17,-0.3225162561346918,-0.19990541217463054,0.7701185352072316,0.7243241570001528,0.8188081987021274,Adjusting for time + demographics,emergency
2,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,4780212.358079997,2464,-0.33347594503786143,0.032505399110376386,-10.259094001753361,1.077125556210331e-24,-0.3971853565972995,-0.2697665334784234,0.7164291321083363,0.6722094156344167,0.7635577386982748,Adjusting for time + demographics,emergency
2,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,21414566.24127967,11691,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,emergency
2,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,509536.1964800003,638,0.6177279345434539,0.053018832900661235,11.65110397093916,2.2650529199069878e-31,0.5138129315558106,0.7216429375310971,1.8547092301792771,1.6716529570669703,2.057811290297855,Adjusting for time + demographics,emergency
2,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1604500.2723199972,1181,0.3134900109834707,0.03682451998971559,8.513077999958252,1.6937605479480164e-17,0.24131527805565287,0.38566474391128847,1.368191795803081,1.2729222965171216,1.470591563385095,Adjusting for time + demographics,emergency
2,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,301349.2576000001,226,0.2591747777474373,0.07746276416688976,3.34579821072558,8.204608081080655e-4,0.10735054983741357,0.41099900565746106,1.2958602725761448,1.1133244617908442,1.5083238567667392,Adjusting for time + demographics,emergency
2,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,306436.7859200001,322,0.5026108181549127,0.06794327032752424,7.397507004476673,1.3876491734571068e-13,0.36944445532109627,0.6357771809887292,1.6530314061677371,1.446930556767406,1.8884892692304498,Adjusting for time + demographics,emergency
2,"vax1_az:ns(tstop, 3)1","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)1",13417368.972479958,7780,0.16994999199060956,0.11722930958710412,1.4497227066268163,0.14713586111008828,-0.059815232732610524,0.39971521671382965,1.1852455780663111,0.9419385569200565,1.491399911390369,Adjusting for time + demographics,emergency
2,"vax1_az:ns(tstop, 3)2","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)2",24136388.753599577,14058,-0.7696946087685186,0.22272954959172633,-3.4557363860314214,5.487917516632182e-4,-1.20623650426113,-0.3331527132759072,0.4631544900357298,0.29932165809038125,0.7166607421888738,Adjusting for time + demographics,emergency
2,"vax1_az:ns(tstop, 3)3","vax1_az:ns(tstop, 3)","vax1_az * ns(tstop, 3)",NA,interaction,NA,NA,NA,NA,"vax1_az * ns(tstop, 3)3",3012928.7737599923,1869,-0.46624538968033663,0.2717336941908284,-1.7158173595980704,0.08619547586006746,-0.9988336436803811,0.06634286431970776,0.6273533191269733,0.3683087700090409,1.0685930367880434,Adjusting for time + demographics,emergency
2,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",4648108.382399996,1981,0.022586269949791887,0.10615285534778292,0.21277119561027066,0.8315054318671967,-0.18546950338795268,0.23064204328753643,1.0228432709959314,0.8307141691623655,1.2594083450828584,Adjusting for time + demographics,emergency
