outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
postest,0 unadjusted,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.6914436503353656,0.10935339745775297,0.10910561554452826,4.817189221947309,1.455946055117448e-6,1.3657986078842397,2.0947316871934554,NA
postest,1 adjusting for time,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.9109626410902215,0.06366831194255859,0.06365233086808295,-1.465042834626824,0.14290923152022972,0.8041176679990987,1.0320043527050098,NA
postest,1 adjusting for time,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
postest,1 adjusting for time,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.1471061387869492,0.03732839283612055,0.03753337663181526,3.6565420481061977,2.5564049371101257e-4,1.0657494956679519,1.2346733439625053,NA
postest,1 adjusting for time,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.6247758993453184,0.055555729142689976,0.055697847009447084,-8.444891137566401,3.0432892328716455e-17,0.5601626848696902,0.6968420691813071,NA
postest,1 adjusting for time,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.5431136927657617,0.0731641332315891,0.07294691358784075,-8.368230703652328,5.84897943838987e-17,0.470758561140599,0.6265897375397159,NA
postest,1 adjusting for time,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.5830909548373853,0.08874146499358553,0.0885290039048788,-6.093055035972775,1.1077595585329282e-9,0.4902078705060875,0.6935732412092137,NA
postest,1 adjusting for time,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.8677398361585734,0.08494178875317972,0.08656056529255643,-1.638891066591612,0.1012359485564625,0.7323337490305364,1.0281820607793821,NA
postest,1 adjusting for time,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.1612091160619882,0.09072249986373636,0.09075203449306128,1.6469251022886542,0.09957344154785693,0.9719908234709725,1.3872626969978101,NA
postest,1 adjusting for time,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.6651093021091283,0.11428706674739111,0.1145462584925265,4.451396098838094,8.53138094918948e-6,1.3302730567401457,2.0842254707951615,NA
postest,1 adjusting for time,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.469866474239512,0.14540252538185644,0.14551943860933966,2.6468736169904927,0.008123970838088437,1.105125279978707,1.9549887159715702,NA
postest,1 adjusting for time,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.725765006915126,0.1579285068405392,0.15694789100918655,3.4767618152436643,5.075084537805018e-4,1.268783060006223,2.3473397091841353,NA
postest,1 adjusting for time,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.4207401946193192,0.1105219934508921,0.11005393288758326,3.190962743489769,0.0014179956421250866,1.1450820053128445,1.7627582053003024,NA
postest,2 adjusting for time + demographics,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.9266821212662388,0.06371132973124204,0.06367608480981723,-1.1958128975206228,0.23176958167297135,0.8179553596831943,1.049861393667129,NA
postest,2 adjusting for time + demographics,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.1573039217384171,0.037333932502548205,0.03749915907421575,3.8959032194156533,9.783345192287141e-5,1.0752961299079307,1.245566063169779,NA
postest,2 adjusting for time + demographics,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.6371855943240987,0.055586721909977814,0.05561396643507486,-8.103977073916816,5.319113337060069e-16,0.5713829205126485,0.7105663593337445,NA
postest,2 adjusting for time + demographics,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.5604728247136042,0.07322984076895159,0.0728814376996535,-7.944060105388197,1.9566870562237974e-15,0.48586740832257463,0.64653397585765,NA
postest,2 adjusting for time + demographics,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.6087189386481215,0.08885581784608111,0.08847972135764395,-5.610309606295751,2.0196496129695088e-8,0.5118028954338635,0.723987202055166,NA
postest,2 adjusting for time + demographics,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.9207312784539479,0.08520517054062456,0.08662971759451718,-0.9533340184838114,0.34042086057429166,0.7769508526865948,1.091119321372833,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.009872712010058,0.00820810681664099,0.008219083387316549,1.1953030204505686,0.23196866010799436,0.9937348958965866,1.0262725991346082,NA
postest,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.9997692846563333,9.697356720915396e-5,9.682914104314086e-5,-2.3829805785747844,0.01717310031263345,0.9995795648160083,0.9999590405054156,NA
postest,2 adjusting for time + demographics,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.0089546043225792,0.030562895216394305,0.030581699539209143,0.2915060226575013,0.7706643383795732,0.9502555979664973,1.0712795544295473,NA
postest,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8575684143869664,0.04232176764762821,0.04223000178282727,-3.63851084764602,2.742190797019596e-4,0.789446191994408,0.9315689819166105,NA
postest,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8521370024209897,0.0410872654743419,0.04089408594175177,-3.912740936286432,9.125441641312627e-5,0.7865028760320374,0.9232483351598719,NA
postest,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.736462755078191,0.042046636055721176,0.042028933258725476,-7.27823884164987,3.3820617989294033e-13,0.6782279690551108,0.7996977629409553,NA
postest,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6938252309382976,0.04287984272681219,0.04266726087744392,-8.56711144075086,1.0611318904830766e-17,0.6381630439869671,0.7543424139371088,NA
postest,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8944781200622968,0.07847168088215085,0.07857602662102528,-1.4191966895097903,0.1558416808497638,0.7668063251520867,1.0434070260329324,NA
postest,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.188434812048314,0.04214443684489687,0.04224668955477591,4.0864067505544925,4.381054495559611e-5,1.0939939429676393,1.2910284481621577,NA
postest,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.0137125474786233,0.10331142276526299,0.10330383351800784,0.13183810094144893,0.8951123493758669,0.8279086871242303,1.2412155409131533,NA
postest,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0145982812729404,0.0825339204221293,0.08256489659489993,0.1755316454326725,0.8606619073116087,0.8630078674370332,1.1928160926494826,NA
postest,2 adjusting for time + demographics,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.1622520382910417,0.0907307763428306,0.0907720239193986,1.6564523830196776,0.09763024043608591,0.9728256875290072,1.3885630466263803,NA
postest,2 adjusting for time + demographics,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.6652778165636457,0.11431544626652525,0.11459550052785421,4.450366410192357,8.572390481549483e-6,1.330279289752405,2.084637585281155,NA
postest,2 adjusting for time + demographics,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.466787136542321,0.1454396085557833,0.14557630661904983,2.6314336194621792,0.0085025475217193,1.102687155468275,1.9511105151237262,NA
postest,2 adjusting for time + demographics,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.7167862883893803,0.15796477608502613,0.15700910739080182,3.4421831645187795,5.770393889290998e-4,1.2620304729820524,2.335407284609759,NA
postest,2 adjusting for time + demographics,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.4054305273518464,0.110584527133435,0.11015098793142036,3.0897923604685333,0.002002964688342653,1.1325273314352224,1.7440947449006152,NA
postest,3 adjusting for time + demographics + clinical,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,0.92463092078108,0.06373093033323066,0.06372892603389206,-1.229592753729032,0.2188496449003049,0.8160603034563476,1.047646033073094,NA
postest,3 adjusting for time + demographics + clinical,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.143124405481231,0.037405376171712114,0.0376439936050574,3.553427978025642,3.8024530040697564e-4,1.0618199272139925,1.2306544385877467,NA
postest,3 adjusting for time + demographics + clinical,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.6165517307728845,0.055783640430629895,0.056001228128690246,-8.635757922458028,5.83389356517257e-18,0.552460445669214,0.688078286326124,NA
postest,3 adjusting for time + demographics + clinical,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.52674183042039,0.07359975587580302,0.07359938790799526,-8.709919389893072,3.0409096960150504e-18,0.4559843066013118,0.6084791776775257,NA
postest,3 adjusting for time + demographics + clinical,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.5530707556259944,0.08940580624289658,0.0895957613074991,-6.6104615699515,3.83123569301806e-11,0.46399857295718666,0.659241813566812,NA
postest,3 adjusting for time + demographics + clinical,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.8000272395727318,0.08620770473902681,0.0886713236459286,-2.5161404302349,0.01186478974954404,0.6723998481802982,0.9518794297626657,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",1.0064664703498325,0.008227263812204498,0.008250555838502493,0.7812385679295446,0.4346621938550028,0.9903219963787666,1.0228741355261382,NA
postest,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",0.999793965945873,9.7269357303201e-5,9.724003638796703e-5,-2.1190374840713977,0.03408729925445181,0.9996034364009041,0.999984531806751,NA
postest,3 adjusting for time + demographics + clinical,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,1.02767682700874,0.03067262039806875,0.03070200240276031,0.889217147336697,0.373886389002825,0.9676604074870501,1.0914155964212946,NA
postest,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8536001452737637,0.04234164715968895,0.04224209120909965,-3.7472673410401955,1.787715229810994e-4,0.7857745292175137,0.927280257782057,NA
postest,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.8449164634474127,0.04114524004128503,0.040956338746341636,-4.114564961022489,3.8791030792867396e-5,0.7797433396186166,0.9155369388004694,NA
postest,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7307680058202541,0.04215125834122037,0.042095868790058444,-7.45106928821694,9.258671776752182e-14,0.672895240567551,0.7936181535183578,NA
postest,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6877428958825355,0.04306020723714099,0.04283611427769686,-8.738892755529191,2.3540620618187872e-18,0.6323593529669462,0.7479770618046341,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.8759796969126598,0.07854344307198194,0.07857562159539697,-1.6851583565765516,0.09195802310943525,0.7509488387213358,1.0218278394434566,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.2870319924996545,0.0423213744791334,0.04244395245406957,5.945223569251382,2.7607978478476363e-9,1.1842979696204117,1.3986778599718044,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.03204550887297,0.10330821595881842,0.10334482184818519,0.30521861926044846,0.7601996524577384,0.8428136805023007,1.26376440846342,NA
postest,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0680765202586295,0.08259478613771515,0.08264474229000214,0.7968974713785203,0.4255105795755363,0.908353796775606,1.2558844991645868,NA
postest,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),1.2089007730329795,0.03714543868413402,0.037082373371554754,5.115948021349672,3.121690252635099e-7,1.124154703321651,1.3000355509090262,NA
postest,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.3463106781482863,0.06470737649128523,0.06440228428323812,4.617352066914009,3.8866756128663805e-6,1.1866590797804337,1.5274415988385417,NA
postest,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.2152841170734434,0.07676272547964012,0.07672310190440339,2.5413191832568107,0.011043505148066346,1.0456130604891556,1.4124876027467108,NA
postest,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,0.03301201512117375,0.20898765235536718,0.20922879941101225,-16.302171110300115,9.524776444123981e-60,0.021906659523036557,0.049747116451716526,NA
postest,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,0.6795233590462559,0.19612510471827055,0.1962204804100599,-1.9690282500517087,0.04894984711913289,0.46257399585038816,0.9982229862286786,NA
postest,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
postest,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,0.9832542371173358,0.045096748777935354,0.04504333759248561,-0.37491800750221754,0.7077214462478739,0.9001706902506406,1.0740061915812928,NA
postest,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,0.9557483958966102,0.0825067604446728,0.08237767627163707,-0.5494277919311435,0.5827119058018269,0.8132490649483152,1.1232167802332447,NA
postest,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,0.8024117164501324,0.21955272516394042,0.2195192613118893,-1.0027978381854183,0.31595841211709275,0.5218457218642638,1.233821675104049,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,1.1582279485903662,0.09074257715978308,0.09081782910985722,1.617426974584973,0.10578614696664693,0.9693704220573328,1.3838796298826064,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,1.6528908896114582,0.1143482260771861,0.1146839184070069,4.381833269615707,1.1768485613525171e-5,1.3201554033536662,2.0694899146117036,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.4556267718992386,0.14547099584183465,0.14565678005761898,2.57754276034724,0.00995055692478977,1.094124539204469,1.936570493712169,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,1.71452989527368,0.1579831133526419,0.1570089856075121,3.43380939258218,5.951625504960929e-4,1.260372071809129,2.332337273681158,NA
postest,3 adjusting for time + demographics + clinical,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.4162491519826579,0.11058205520949865,0.11013551553194305,3.159852050471193,0.0015784927155769537,1.1412798301482876,1.7574670186110157,NA
