outcome,model_name,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n
emergency,0 unadjusted,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,0.8271842573364526,0.09359363972064365,0.09398296537957238,-2.0187467580873424,0.043513547400825095,0.6880243604948121,0.9944906530535816,NA
emergency,0 unadjusted,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.8469484282891979,0.07039935681749913,0.07091817561310777,-2.3423540192014465,0.019162528720657067,0.7370404204436191,0.9732459988419524,NA
emergency,1 adjusting for time,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,1.2243987968932009,0.06209812778623068,0.06269575872460474,3.229085182119496,0.0012418689870645524,1.0828197478941926,1.3844893545292145,NA
emergency,1 adjusting for time,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
emergency,1 adjusting for time,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.033271799042238,0.04891576446653755,0.04941678047769211,0.6623311235476405,0.5077590345566991,0.9378879079536028,1.1383563021145164,NA
emergency,1 adjusting for time,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,0.9981831702079141,0.053204517067320975,0.054235914747368726,-0.033529115118107015,0.9732526483728265,0.8975208552857191,1.1101353638953992,NA
emergency,1 adjusting for time,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.9376513074957334,0.05656871349935195,0.05761441647237123,-1.1173790075448322,0.2638323070055346,0.8375290571550148,1.0497426530310014,NA
emergency,1 adjusting for time,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.9108690478743109,0.05857197246639225,0.05963781470906096,-1.5653849488407017,0.11749267539468738,0.8103864012567984,1.0238108895814757,NA
emergency,1 adjusting for time,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.8284224371628746,0.05333564239995604,0.05464236211609914,-3.4448010224974497,5.714799091126746e-4,0.7442865825871083,0.9220692008303897,NA
emergency,1 adjusting for time,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.6991381988978573,0.0891323197566802,0.08947774243181833,-3.9999539228874816,6.335481782358712e-5,0.5866775084738927,0.833156570855471,NA
emergency,1 adjusting for time,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.7979946948583778,0.08982111649164369,0.09043057023770848,-2.4953213167672526,0.012584311769672204,0.6683829505980613,0.9527405396147797,NA
emergency,1 adjusting for time,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.7858085217658489,0.09310930443388347,0.09371424681567214,-2.5720969372985594,0.010108458383242104,0.6539537322564093,0.9442488090850355,NA
emergency,1 adjusting for time,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,0.8211645892310694,0.09409247324719826,0.09452044493701055,-2.0845407113708165,0.03711101107081329,0.6822982613335841,0.9882940069187013,NA
emergency,1 adjusting for time,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.8478768367017853,0.0709587659505831,0.07148480626078953,-2.3084610857723318,0.020973504821668296,0.7370293682684039,0.9753955014091458,NA
emergency,2 adjusting for time + demographics,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,1.2505846045750033,0.06207903572663525,0.06268993134141886,3.5669384358785776,3.6117629000344406e-4,1.1059902837460607,1.4140828144554554,NA
emergency,2 adjusting for time + demographics,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.0478239331955759,0.04891556928277627,0.049417033343480236,0.9453333384895745,0.34448872318617063,0.9510962270190866,1.1543889711544544,NA
emergency,2 adjusting for time + demographics,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,1.025837066483534,0.05322796090618858,0.05427385819103718,0.470003983336857,0.6383521716701671,0.9223173863718577,1.1409756581854804,NA
emergency,2 adjusting for time + demographics,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.9760487015249667,0.05662577581548128,0.05769724939003425,-0.4201724513179516,0.6743594782007685,0.8716848547298861,1.0929076748084412,NA
emergency,2 adjusting for time + demographics,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.9601606200552272,0.05867511649265743,0.05979519269767331,-0.6798990708745332,0.4965683699907138,0.8539769125071296,1.079547236936738,NA
emergency,2 adjusting for time + demographics,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.8978633907310157,0.053602332395150006,0.05491919693872782,-1.9617429677134246,0.04979241662333217,0.8062374342283756,0.9999023044452725,NA
emergency,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9364327014204205,0.005455137694441046,0.005477858656911348,-11.989652453236438,4.025907476422487e-33,0.9264325588993407,0.9465407879569402,NA
emergency,2 adjusting for time + demographics,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0006877157212262,6.451944628324706e-5,6.43893563451169e-5,10.67690985211644,1.305450182999346e-26,1.000561436079979,1.000814011300073,NA
emergency,2 adjusting for time + demographics,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,0.9345099567185325,0.02236902691398664,0.022394180648650418,-3.024580296617857,0.002489783706339799,0.8943797791842634,0.9764407464607396,NA
emergency,2 adjusting for time + demographics,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.884105464217333,0.028590653322410616,0.028680488113201785,-4.294868328639331,1.7479704969598512e-5,0.8357785078131554,0.9352268149418459,NA
emergency,2 adjusting for time + demographics,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.7710808971940061,0.02876546039778584,0.02882635384567624,-9.01820560762298,1.9119522112862234e-19,0.7287237218041099,0.8159000897425707,NA
emergency,2 adjusting for time + demographics,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.6978436432647408,0.02926165424282656,0.029452676234949703,-12.214856308037811,2.5895860080848354e-34,0.6587004548783518,0.7393129105018499,NA
emergency,2 adjusting for time + demographics,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.6514396697271382,0.03007110709835344,0.030196206922787565,-14.192858391392484,1.0143825407775021e-45,0.6140039197788737,0.6911578731403475,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,1.019234273415444,0.047916980876602636,0.04811080140651768,0.39599492163492134,0.6921087746060623,0.9275173254065794,1.1200205922291866,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,0.8987219589773416,0.03354376145803317,0.03371793508297057,-3.1669071725792937,0.001540694903625176,0.8412490655136838,0.9601213156235386,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,0.9089643251658298,0.07503822609520737,0.07507005222362824,-1.2714714988166864,0.2035609606319449,0.7845978146674979,1.0530441571192901,NA
emergency,2 adjusting for time + demographics,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,0.984384859950098,0.05978013195972486,0.059740349045248047,-0.26344574165679424,0.7922070386044521,0.8756163215286011,1.1066645614911852,NA
emergency,2 adjusting for time + demographics,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.6958360658577842,0.08912671326550455,0.08947874282674348,-4.052819390342547,5.060406885957905e-5,0.5839053990087849,0.8292230751254861,NA
emergency,2 adjusting for time + demographics,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.7902000296101713,0.08981421668206219,0.09043049260610463,-2.6038690794128083,0.009217796034568572,0.6618544097075104,0.9434342018992671,NA
emergency,2 adjusting for time + demographics,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.7763104991093361,0.09310082721190083,0.0937044473534105,-2.7021418754595965,0.006889435782484618,0.646061839426673,0.9328178113138462,NA
emergency,2 adjusting for time + demographics,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,0.8104157238154119,0.09408001284914475,0.09451065094576742,-2.224171790121514,0.026136888262772266,0.6733800518618307,0.9753387312132911,NA
emergency,2 adjusting for time + demographics,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.8333066113851674,0.07093915526318408,0.07146272184572716,-2.551730733676119,0.010718932358434838,0.7243953408713358,0.9585924555270805,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,1.251537235697808,0.06200937370844897,0.06254904220266187,3.58714660369902,3.3431637864707835e-4,1.107138450731103,1.4147692651300918,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax1-7,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax8-14,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,1.0521870042541952,0.04888408782233894,0.04933530582823494,1.0311248377170856,0.3024822816642711,0.9552095262284955,1.1590101035661042,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax15-21,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,1.0363187217973802,0.05316695766878303,0.05411771403494966,0.6592063926301894,0.509763242446735,0.9320265035758193,1.1522810660720562,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax22-28,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,0.993500509837314,0.056560059049460536,0.05748989842984872,-0.1134234708279384,0.9096948327500252,0.8876312917435646,1.1119969205999536,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax29-35,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,0.9858080287279389,0.05863139009111524,0.05961526972556703,-0.23976475207973125,0.8105126337562788,0.8770972336907208,1.1079928566359427,NA
emergency,3 adjusting for time + demographics + clinical,timesincevax36+,timesincevax,timesincevax,factor,categorical,6,contr.treatment,treatment,FALSE,36+,0.9397341121684072,0.05369675551472015,0.054898146048073075,-1.1322477642729958,0.2575302842052703,0.8438701118025635,1.046488303379513,NA
emergency,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.9357367453033612,0.005474345217475596,0.005498838590366052,-12.079113796557213,1.3617950312621203e-33,0.9257059691486473,0.9458762130660144,NA
emergency,3 adjusting for time + demographics + clinical,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.0006644014797004,6.488128099270632e-5,6.476002578954208e-5,10.256031473938208,1.1118254145484175e-24,1.0005373978910999,1.0007914211895488,NA
emergency,3 adjusting for time + demographics + clinical,sexF,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,F,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,sexM,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,M,0.9506846933148443,0.022456991951344468,0.02248506803226505,-2.2491737232406965,0.024501445564524642,0.9096978680636906,0.9935181974504329,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,0.8994332211243263,0.028607614953835257,0.028712719586891627,-3.6914116763447495,2.2301284026738567e-4,0.850214707249227,0.951500970712968,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,0.7997085421978862,0.028822777613829998,0.028913879319624244,-7.7301263340554,1.0743990663555374e-14,0.7556491467944642,0.8463368948105502,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,0.7319995623384339,0.029361674657021174,0.029582629236281927,-10.545897067752625,5.306401236262434e-26,0.690764550379381,0.7756960877181296,NA
emergency,3 adjusting for time + demographics + clinical,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,0.694168836432962,0.030245062810582073,0.030423599868518208,-11.99858233338521,3.614341933491631e-33,0.6539860696882012,0.7368205468113903,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.9847322422738563,0.04796730374880752,0.04816852742851354,-0.31941001397125907,0.7494156181788285,0.8960186164213025,1.082229287653272,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,0.910256329044379,0.03371223821700267,0.03392038856526655,-2.772050758976695,0.0055704349623886835,0.8517077914199804,0.972829640531936,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,0.9014880834143539,0.07504207032766419,0.07505796466427372,-1.3817115280129664,0.16706029331826033,0.7781629242376122,1.0443581147666359,NA
emergency,3 adjusting for time + demographics + clinical,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,1.0095559467733244,0.0598516376407833,0.05984057743336451,0.15893191415735936,0.8737225163954152,0.8978297657655085,1.1351853642281389,NA
emergency,3 adjusting for time + demographics + clinical,bmiNot obese,bmi,bmi,factor,categorical,4,contr.treatment,treatment,TRUE,Not obese,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese I (30-34.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese I (30-34.9),1.3319745772906053,0.02546102518607413,0.025614811035200694,11.191278570197145,4.498988589513844e-29,1.2667548305629963,1.4005522076911923,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese II (35-39.9),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese II (35-39.9),1.1140107578409948,0.04266224084523075,0.04276423638998232,2.524698381673529,0.011579762692539634,1.0244444188582142,1.2114078087014575,NA
emergency,3 adjusting for time + demographics + clinical,bmiObese III (40+),bmi,bmi,factor,categorical,4,contr.treatment,treatment,FALSE,Obese III (40+),1.2472840030554941,0.04719206450008436,0.0472954893861856,4.672081686370321,2.9816232632853567e-6,1.1368609752449284,1.3684323924857829,NA
emergency,3 adjusting for time + demographics + clinical,prior_covid_infection,prior_covid_infection,prior_covid_infection,numeric,continuous,NA,NA,NA,NA,prior_covid_infection,1.252466964740398,0.026268042904967554,0.026398708831945592,8.527507144586561,1.4953509500120102e-17,1.1893116086620115,1.3189760247365285,NA
emergency,3 adjusting for time + demographics + clinical,psychosis_schiz_bipolar,psychosis_schiz_bipolar,psychosis_schiz_bipolar,numeric,continuous,NA,NA,NA,NA,psychosis_schiz_bipolar,1.2150526075915162,0.0902427122285659,0.08999385700933513,2.164451894357499,0.030429684764207876,1.0185730280815988,1.4494324888962906,NA
emergency,3 adjusting for time + demographics + clinical,multimorb0,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,TRUE,0,1,NA,NA,NA,NA,NA,NA,NA
emergency,3 adjusting for time + demographics + clinical,multimorb1,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,1,1.2740124015299323,0.02920497715275991,0.02921388803096954,8.289594701354922,1.136350100437957e-16,1.2031139127060722,1.3490888785429584,NA
emergency,3 adjusting for time + demographics + clinical,multimorb2,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,2,1.5226406891157411,0.04985683212177518,0.05036718532306952,8.347619988688816,6.965225585047917e-17,1.3795098483763903,1.6806220491137003,NA
emergency,3 adjusting for time + demographics + clinical,multimorb3+,multimorb,multimorb,factor,categorical,4,contr.treatment,treatment,FALSE,3+,1.7566205286736905,0.11057730167336384,0.11047482788598656,5.099730135896206,3.401380824618122e-7,1.4146259150778486,2.181294467228833,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:timesincevax8-14,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,0.6939031877893608,0.0891157275141561,0.08945036613467625,-4.085202139012117,4.4038461223892596e-5,0.5823158254068205,0.8268736878099571,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:timesincevax15-21,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.7853988002681562,0.08979237045190294,0.09038313405898409,-2.6726630681361896,0.0075251790314971746,0.6578940677048611,0.9376148923406705,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:timesincevax22-28,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,0.7703957667812559,0.09307068813471309,0.0936325882616779,-2.785898779349473,0.005337953719283739,0.6412297806671052,0.9255802761640605,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:timesincevax29-35,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,0.8028663137491163,0.09404491423235849,0.09443775841191694,-2.324992313329439,0.020072371223104672,0.6672025088593823,0.9661149489006904,NA
emergency,3 adjusting for time + demographics + clinical,vax1_az:timesincevax36+,vax1_az:timesincevax,vax1_az * timesincevax,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,0.8237789933465044,0.0708811477606135,0.07133769580005685,-2.7173991931191113,0.006579719547583481,0.716288463255867,0.9474001951593233,NA
