model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_name,outcome
1,vax1_az:strata(timesincevax_pw)8-14,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-1.8273801567660846,0.7180947588644858,0.7109261582170128,-2.5704218864995965,0.010157473099914405,-3.2207698225388537,-0.43399049099331566,NA,Adjusting for time,covidadmitted
1,vax1_az:strata(timesincevax_pw)15-21,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.8824708811884392,0.39457248736816747,0.41456443112818164,2.1286700327544086,0.033281569852073034,0.06993952690586769,1.6950022354710108,NA,Adjusting for time,covidadmitted
1,vax1_az:strata(timesincevax_pw)22-28,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.478807856970763,0.6300812703930829,0.6491427765382041,2.278093372396528,0.02272101505172927,0.20651139413155084,2.751104319809975,NA,Adjusting for time,covidadmitted
1,vax1_az:strata(timesincevax_pw)29-35,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-16.26017656644144,4494.952077465373,0.7102103046766991,-22.894875587370382,5.225777014957343e-116,-17.652163185056988,-14.868189947825892,NA,Adjusting for time,covidadmitted
1,vax1_az:strata(timesincevax_pw)36+,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.1357570617093584,0.5409579027695177,0.5073654700512901,2.238538349081075,0.02518596950338059,0.14133901340959465,2.130175110009122,NA,Adjusting for time,covidadmitted
1,"strata(region)East of England:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)1",-2.671367040929823,3.322226388834644,2.3913462856588747,-1.117097534953536,0.2639526243810014,-7.358319635384849,2.0155855535252023,NA,Adjusting for time,covidadmitted
1,"strata(region)Midlands:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)1",-0.9472783303787413,3.005108991433074,2.0150823648687664,-0.4700940998212912,0.6382877893733407,-4.896767191403323,3.00221053064584,NA,Adjusting for time,covidadmitted
1,"strata(region)South West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)1",-14.228399584937122,11.88216382059427,13.362688405176447,-1.064785704306726,0.28697291579440115,-40.41878759571392,11.961988425839682,NA,Adjusting for time,covidadmitted
1,"strata(region)North West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)1",0.023536981314065078,3.357233359509495,2.682962166965575,0.008772759304573182,0.9930004405778954,-5.234972237822,5.28204620045013,NA,Adjusting for time,covidadmitted
1,"strata(region)London:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)1",-3.0882513853176587,6.169840697076572,2.505774094386847,-1.2324540317643207,0.21777952797666533,-7.999478363709347,1.82297559307403,NA,Adjusting for time,covidadmitted
1,"strata(region)South East:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)1",-10.045551099653931,5.378604136735399,3.716121685478188,-2.7032352408990814,0.006866812897185147,-17.32901576535946,-2.7620864339484017,NA,Adjusting for time,covidadmitted
1,"strata(region)East of England:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)2",2.849355662026116,6.645466029047893,4.079693695633578,0.6984239196868455,0.48491212174572224,-5.146697049370808,10.84540837342304,NA,Adjusting for time,covidadmitted
1,"strata(region)Midlands:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)2",3.281068386637204,6.814697522048012,4.247107005840651,0.7725419637708811,0.439793502783232,-5.043108383298216,11.605245156572623,NA,Adjusting for time,covidadmitted
1,"strata(region)South West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)2",-2454.5950849638343,22350.5475336042,6080.956130379123,-0.4036528191185619,0.6864680389246741,-14373.050092074966,9463.859922147298,NA,Adjusting for time,covidadmitted
1,"strata(region)North West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)2",3.2539961799640107,7.523536001089521,4.630878438270852,0.7026736338125597,0.4822591625728632,-5.822358775829949,12.33035113575797,NA,Adjusting for time,covidadmitted
1,"strata(region)London:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)2",-9.535995247726122,15.919315772061562,6.857824016358742,-1.3905278445435223,0.16436865003058185,-22.977083332103078,3.905092836650832,NA,Adjusting for time,covidadmitted
1,"strata(region)South East:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)2",-2.873280297100186,7.884201065441757,6.6900625509660525,-0.4294848179984926,0.66757044008831,-15.985561951313805,10.239001357113434,NA,Adjusting for time,covidadmitted
1,"strata(region)East of England:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)3",6.399233670422437,8.904915216126573,4.363011118431133,1.4667012062814768,0.14245735459302541,-2.1521109858504017,14.950578326695275,NA,Adjusting for time,covidadmitted
1,"strata(region)Midlands:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)3",3.5848344607761313,9.183859112719132,4.354859672467697,0.8231802469871026,0.41040550006409204,-4.950533654986449,12.120202576538711,NA,Adjusting for time,covidadmitted
1,"strata(region)South West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)3",-4000.789181799701,36435.16368485139,9917.071808491532,-0.4034244441362227,0.6866360073251481,-23437.892758540598,15436.314394941197,NA,Adjusting for time,covidadmitted
1,"strata(region)North West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)3",4.857616894557364,9.82297680302358,5.070771291474807,0.957964107496663,0.338080857841487,-5.080912210572911,14.796145999687639,NA,Adjusting for time,covidadmitted
1,"strata(region)London:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)3",8.957371436560233,9.368459052030177,4.038113958508684,2.218206699611885,0.026540742153732456,1.0428135124147442,16.87192936070572,NA,Adjusting for time,covidadmitted
1,"strata(region)South East:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)3",7.39580525910441,8.83357527197458,4.349053753135101,1.7005550353966077,0.08902657362740572,-1.1281834638691368,15.919793982077957,NA,Adjusting for time,covidadmitted
2,"ns(calendar_day, 3)1","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)1",-0.8402306265725016,2.564543672949655,1.3421410697921778,-0.6260374900103505,0.5312903514857948,-3.4707787855372287,1.7903175323922258,NA,Adjusting for time + demographics,covidadmitted
2,"ns(calendar_day, 3)2","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)2",-10.329919487056845,6.0079142039905085,3.309989039784298,-3.12083193113232,0.0018034092768874734,-16.817378794256385,-3.842460179857306,NA,Adjusting for time + demographics,covidadmitted
2,"ns(calendar_day, 3)3","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)3",-9.298169409507382,8.23775190724138,3.596806015236271,-2.5851183995244162,0.009734556275246383,-16.3477796587475,-2.248559160267268,NA,Adjusting for time + demographics,covidadmitted
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.019814136828548528,0.0574954537406697,0.061346638031465325,0.3229865150619281,0.7467054546377715,-0.10042306428573863,0.1400513379428357,NA,Adjusting for time + demographics,covidadmitted
2,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",1.4307883743204698e-4,6.431617633033842e-4,6.749280835162746e-4,0.2119912342165814,0.8321138729938291,-0.0011797558984144928,0.0014659135732785866,NA,Adjusting for time + demographics,covidadmitted
2,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.435130932848284,0.175284828729573,0.17939109614365908,2.425599387049983,0.015283130420931905,0.08353084525955012,0.7867310204370179,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.5851806368463746,0.25775975565040815,0.2573403161387193,-2.273956314450678,0.022968613248417216,-1.0895583882484159,-0.08080288544433312,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.5116372622364777,0.2454373536982424,0.2420183487618805,-2.1140432733878067,0.03451157149823889,-0.9859845094076173,-0.03729001506533802,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q54,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,4,-0.7148442827611364,0.25788998370490135,0.25725373219450226,-2.77875184419351,0.00545681948280058,-1.219052332750873,-0.21063623277139987,NA,Adjusting for time + demographics,covidadmitted
2,imd_Q55 least deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,5 least deprived,-0.7668140257662598,0.25905399758302655,0.2554049531661686,-3.002345946154631,0.0026790753269440954,-1.2673985354450894,-0.2662295160874302,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedWhite,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,TRUE,White,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedBlack,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Black,0.9591760817127178,0.3318358023005271,0.3285208221770949,2.919681240769747,0.0035038958172521587,0.3152871020741246,1.603065061351311,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedSouth Asian,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,South Asian,1.079459094122194,0.21822243254062446,0.22074723389085668,4.890023195742092,1.0082409601037017e-6,0.6468024660092754,1.5121157222351127,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedMixed,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Mixed,1.046520657427617,0.4655988875985698,0.47163264328680266,2.2189317731156732,0.02649136652093689,0.12213766265205739,1.9709036522031764,NA,Adjusting for time + demographics,covidadmitted
2,ethnicity_combinedOther,ethnicity_combined,ethnicity_combined,factor,categorical,5,contr.treatment,treatment,FALSE,Other,0.07396653038969792,0.6128100256908133,0.6384932411089287,0.115845439900403,0.9077750370913467,-1.177457226556051,1.3253902873354468,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)1-7,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 1-7,0.6411045296858258,1.0911211832210943,1.1233451977267699,0.5707101708212056,0.5681961232258294,-1.5606116000646684,2.84282065943632,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)8-14,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,-1.8173575219135898,0.7198924796759352,0.7141984870275042,-2.5446112739295152,0.01093994494209098,-3.2171608343004947,-0.41755420952668487,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)15-21,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,0.8973739160952838,0.3953341791104493,0.416801487285455,2.1530007532835382,0.031318619336060186,0.08045801231306293,1.7142898198775047,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)22-28,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,1.4906938143651651,0.6309945652249531,0.655774053902994,2.2731820594196264,0.023015210969885194,0.20540028671946908,2.775987342010861,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)29-35,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,-16.227603616828553,4520.958515810413,0.7125763895486417,-22.773142437553116,8.465382678139986e-115,-17.624227676577473,-14.830979557079631,NA,Adjusting for time + demographics,covidadmitted
2,vax1_az:strata(timesincevax_pw)36+,vax1_az:strata(timesincevax_pw),vax1_az * strata(timesincevax_pw),NA,interaction,NA,NA,NA,NA,vax1_az * 36+,1.159097427883899,0.5426856207172922,0.5077589944315868,2.282770843245143,0.022443870282254506,0.16390808597171524,2.154286769796083,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)East of England:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)1",-2.566240240923686,3.302132313219353,2.345827600611691,-1.0939594368548315,0.2739727688554899,-7.163977852062609,2.031497370215237,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)Midlands:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)1",-0.951440803415192,2.9937265872224086,2.020663807420162,-0.4708555673246422,0.6377438798906316,-4.911869090822289,3.0089874839919046,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)1",-13.85406923399071,11.878934316348179,13.354852846936662,-1.0373808976239345,0.29955837727442736,-40.02909983281877,12.320961364837348,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)North West:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)1",0.34005485979823985,3.3435267433739395,2.67288479912914,0.1272239117484727,0.8987631803190336,-4.89870308131945,5.57881280091593,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)London:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)1",-2.907170356167993,6.3619878949192366,2.597240374229981,-1.1193304959422168,0.2629991703734042,-7.9976679488520865,2.1833272365161007,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South East:ns(calendar_day, 3)1","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)1",-9.492579987749744,5.309429288630966,3.6012515285678077,-2.6359114081445116,0.008391163625642212,-16.550903283012463,-2.4342566924870255,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)East of England:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)2",2.71080661650066,6.481562447338062,3.890883485243426,0.6967072200392718,0.48598603944191787,-4.915184882618136,10.336798115619455,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)Midlands:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)2",2.6552554418766108,6.658201289600339,4.070610638751007,0.6522990473712631,0.5142082744777162,-5.3229948051609455,10.633505688914168,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)2",-2449.3026462529483,22095.626166061793,6053.847523306763,-0.40458611433858477,0.6857817670168622,-14314.625759831208,9416.02046732531,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)North West:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)2",3.146429772159267,7.378320910754142,4.461460048143591,0.7052466542804733,0.4806567520790588,-5.597871240666505,11.89073078498504,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)London:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)2",-10.047814602236611,15.922016505812522,6.522216172431722,-1.5405522197664936,0.12342580428002696,-22.831123399587465,2.735494195114242,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South East:ns(calendar_day, 3)2","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)2",-2.5277311351501313,7.699025946374656,6.406358946536667,-0.3945659548965243,0.6931632431452405,-15.083963942397958,10.028501672097693,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)East of England:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"East of England * ns(calendar_day, 3)3",6.003657755831743,8.672000299373973,4.097791034127645,1.4650961227235513,0.14289469437172464,-2.027865087229581,14.035180598893067,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)Midlands:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"Midlands * ns(calendar_day, 3)3",3.023258967347911,8.961703769132864,4.120394247714707,0.7337305086824398,0.46311300057611804,-5.052565360278923,11.099083294974744,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South West * ns(calendar_day, 3)3",-3992.1825999450807,36019.6143281778,9872.891893753495,-0.4043579776732798,0.685949496873025,-23342.695134959376,15358.329935069214,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)North West:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"North West * ns(calendar_day, 3)3",4.586114631868269,9.602829043001407,4.813766020500538,0.9527082563500671,0.34073790893590084,-4.848693398315484,14.020922662052023,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)London:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"London * ns(calendar_day, 3)3",8.518202386880338,9.242168624908835,3.826486545874763,2.226115859747003,0.02600642188542478,1.0184265696387316,16.017978204121945,NA,Adjusting for time + demographics,covidadmitted
2,"strata(region)South East:ns(calendar_day, 3)3","strata(region):ns(calendar_day, 3)","strata(region) * ns(calendar_day, 3)",NA,interaction,NA,NA,NA,NA,"South East * ns(calendar_day, 3)3",7.194812964339336,8.612078845763534,4.090943230528575,1.7587173810304186,0.078625523699561,-0.8232884302946086,15.212914358973281,NA,Adjusting for time + demographics,covidadmitted
3,"ns(calendar_day, 3)1","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)1",-0.9071809832919231,0,0,-Inf,0,-0.9071809832919231,-0.9071809832919231,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"ns(calendar_day, 3)2","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)2",-10.206175466062017,0,0,-Inf,0,-10.206175466062017,-10.206175466062017,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"ns(calendar_day, 3)3","ns(calendar_day, 3)","ns(calendar_day, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(calendar_day, 3)3",-9.133658531731209,0,0,-Inf,0,-9.133658531731209,-9.133658531731209,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",0.0057308986128746615,0,0,Inf,0,0.0057308986128746615,0.0057308986128746615,NA,Adjusting for time + demographics + clinical,covidadmitted
3,"poly(age, degree = 2, raw = TRUE)2","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2²",2.2342143033369805e-4,0,0,Inf,0,2.2342143033369805e-4,2.2342143033369805e-4,NA,Adjusting for time + demographics + clinical,covidadmitted
3,sexFemale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,TRUE,Female,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,sexMale,sex,sex,factor,dichotomous,2,contr.treatment,treatment,FALSE,Male,0.5614373591667368,0,0,Inf,0,0.5614373591667368,0.5614373591667368,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q51 most deprived,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,TRUE,1 most deprived,0,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q52,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,2,-0.5237011315779475,0,0,-Inf,0,-0.5237011315779475,-0.5237011315779475,NA,Adjusting for time + demographics + clinical,covidadmitted
3,imd_Q53,imd_Q5,imd_Q5,factor,categorical,5,contr.treatment,treatment,FALSE,3,-0.3902872680650692,0,0,-Inf,0,-0.3902872680650692,-0.3902872680650692,NA,Adjusting for time + demographics + clinical,covidadmitted
