model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,n_obs,n_event,estimate,std.error,statistic,p.value,conf.low,conf.high,or,or.ll,or.ul,model_name,outcome
1,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2453560.624359993,84,3.048087274267673,0.6161645833998203,4.946871917644467,7.541556307118677e-7,1.8404268822548988,4.255747666280447,21.074995160753865,6.299226715263458,70.50951507263264,Adjusting for time,covidadmitted
1,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2441634.428799993,35,2.0734397323845712,0.9121435505658971,2.273150680173315,0.023017101226706332,0.28567122454492355,3.8612082402242187,7.952129324668535,1.3306548966577718,47.52273557560647,Adjusting for time,covidadmitted
1,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2421602.345239993,12,1.1215693010178613,1.1408349837124914,0.98311264734191806,0.32555200034747517,-1.1144261793619603,3.357564781397683,3.069667658005673,0.32810349745082973,28.71916820093685,Adjusting for time,covidadmitted
1,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2370806.230199993,2,0.244125929086105,1.3635717068109967,0.17903417023593543,0.8579108711731023,-2.428425506601258,2.916677364773468,1.2765050694851936,0.0881755551743642,18.479783758652673,Adjusting for time,covidadmitted
1,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,12514927.549160203,16,0.433441416994293,1.579349979227159,0.2744429180962118,0.7837442647470457,-2.6620276612750207,3.528910495263607,1.5425569813061424,0.06980653413994643,34.0868096359861,Adjusting for time,covidadmitted
1,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13517532.976280231,18,0.7505788628005023,2.3575662698009174,0.31837020762257695,0.7502041343595732,-3.870166117175735,5.371323842776739,2.118225823923852,0.020854904779571904,215.14750072284838,Adjusting for time,covidadmitted
1,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24667500.92131951,155,4.342980385038151,2.73795482105946,1.5862133120800077,0.11269092901501707,-1.0233124555361979,9.7092732256125,76.93649836439967,0.35940246157370487,16469.627822405386,Adjusting for time,covidadmitted
1,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",2911802.16411999,3,3.898872695482171,1.9980418257479653,1.9513468863559105,0.051015795130605356,-0.01721732258849462,7.814962713552836,49.34678888036782,0.9829300485193203,2477.394578049394,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",16434415.621360308,25,-3.3710536117015257,1.3579971592263695,-2.4823716226490222,0.013051108554591545,-6.0326791348929145,-0.709428088510137,0.034353423100381655,0.002399057961095938,0.4919254548459164,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24667500.92131951,155,-8.42882261902818,2.692312453829391,-3.1307000073633744,0.0017439020367626171,-13.705658063662444,-3.151987174393917,2.1847857153232023e-4,1.1161134252260901e-6,0.042767056770358185,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5603246.27036002,8,-4.419509582713633,1.7732189439159658,-2.492365422711769,0.012689540841676488,-7.894954849493075,-0.9440643159341904,0.012040135527672241,3.7261872373359537e-4,0.3890434223814213,Adjusting for time,covidadmitted
1,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9856689.522760132,15,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time,covidadmitted
1,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7910166.058240081,40,1.4240985349874855,1.084289922664283,1.3133927607555693,0.18905063562060911,-0.7010706622342291,3.5492677322092003,4.154111368295288,0.4960539131812577,34.78783414796809,Adjusting for time,covidadmitted
1,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4980920.155240004,38,1.3565232160650589,1.1772952806523986,1.1522370286860752,0.24922368549565166,-0.950933133182617,3.6639795653127347,3.88267060089263,0.3863803108950397,39.01630225441559,Adjusting for time,covidadmitted
1,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,290573.03896000003,24,1.4909911591718528,1.542067194531125,0.9668782037900739,0.3336049238652219,-1.5314050038498732,4.513387322193578,4.441495567137528,0.21623164749431534,91.23032220998509,Adjusting for time,covidadmitted
1,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,974095.8884800007,19,1.6937004321588127,1.1733889958845252,1.443426210829654,0.14890044494649257,-0.6060997396304739,3.9935006039480996,5.439572276638718,0.5454742170491745,54.24444570972104,Adjusting for time,covidadmitted
1,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,261436.80820000006,3,5.105838962784112,2.5421061082618874,2.00850741288495,0.04458939911967155,0.1234025457115342,10.08827537985669,164.9824266016805,1.1313397452596587,24059.26354256357,Adjusting for time,covidadmitted
1,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,393619.4494399998,16,3.584053366110407,1.3398487231229421,2.6749686768791587,0.007473623249522076,0.957998124057462,6.210108608163352,36.01924453750316,2.606473410789765,497.755308641089,Adjusting for time,covidadmitted
1,vax1_az:timesincevax_pw8-14,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 8-14,2453560.624359993,84,-2.0961844410331434,1.3070377694310404,-1.6037673050149286,0.10876535388612427,-4.657931395551549,0.46556251348526256,0.1229245605010087,0.009486065036003669,1.5929099702580096,Adjusting for time,covidadmitted
1,vax1_az:timesincevax_pw15-21,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 15-21,2441634.428799993,35,0.6821534658238815,1.1774790896220966,0.5793338258285451,0.5623639457036089,-1.6256631423844377,2.9899700740322004,1.9781329905996117,0.1967811380135312,19.88508740217517,Adjusting for time,covidadmitted
1,vax1_az:timesincevax_pw22-28,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 22-28,2421602.345239993,12,1.1207572585948211,1.2621623276477878,0.8879660199362039,0.37455902981559924,-1.3530354462380856,3.5945499634277276,3.0671759694580616,0.2584545438757558,36.39931527821543,Adjusting for time,covidadmitted
1,vax1_az:timesincevax_pw29-35,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 29-35,2370806.230199993,2,-17.945875990191933,3.11913919413906,-5.753470708813726,8.74296030843462e-9,-24.059276473471776,-11.83247550691209,1.607700269408188e-8,3.557861099170844e-11,7.2647584720424385e-6,Adjusting for time,covidadmitted
1,vax1_az:timesincevax_pw36+,vax1_az:timesincevax_pw,vax1_az * timesincevax_pw,NA,interaction,NA,NA,NA,NA,vax1_az * 36+,12514927.549160203,16,0.8511224920292316,1.202515378284076,0.7077851205892577,0.47907870785643514,-1.505764340263116,3.2080093243215795,2.3422745613840488,0.22184766191167735,24.72980816489759,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * East of England",5114017.597200007,5,-0.3716919129793712,1.5875779951378537,-0.23412513534309612,0.8148878329644365,-3.4832876060978686,2.7399037801391266,0.6895666563382489,0.030706294706780258,15.485495012477598,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * East of England",7910166.058240081,40,-0.9075852828638618,2.926887428153425,-0.3100854765147076,0.7564959563700119,-6.644179228847639,4.8290086631199145,0.4034973806512396,0.001301576276228693,125.0868959168127,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionEast of England","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * East of England",1619535.5961199976,1,0.1609071384075052,2.498999535753871,0.06438862276897722,0.9486607889440338,-4.737041949052396,5.058856225867406,1.174575890761647,0.008764533815691018,157.4103714094396,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * Midlands",3415947.2685999875,9,1.0855616787132811,1.4422554986180367,0.7526833350633517,0.4516402265456372,-1.7412071550829278,3.91233051250949,2.9611025400027704,0.17530864810800753,50.01537771832465,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * Midlands",4980920.155240004,38,0.7517778126165343,3.203542965786088,0.23467074443687458,0.814464296246114,-5.527051023250827,7.0306066484838965,2.1207669934487203,0.0039777019607069196,1130.7163495231307,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionMidlands","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * Midlands",1249449.7738799998,2,-0.028900395058178496,2.4835940973273303,-0.011636521076160986,0.990715609023446,-4.8966553780360105,4.838854587919654,0.971513227165974,0.007471530773280209,126.32457513710739,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South West",192094.99140000003,0,-22.689204342432653,16.21262278722285,-1.3994777180848241,0.16166977554876577,-54.465361100322816,9.08695241545751,1.400244112521226e-10,2.2181668943790454e-24,8839.206732454775,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South West",290573.03896000003,24,-82261.2987322178,9941.9198792457,-8.274186448026276,1.293356443104765e-16,-101747.10363272217,-62775.49383171342,0,0,0,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionSouth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South West",64798.11587999999,0,-133240.59220924563,16086.5430354341,-8.282736192341284,1.203768900424118e-16,-164769.6371944501,-101711.54722404116,0,0,0,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * North West",608232.4060399998,4,2.1103186285937676,1.8204277182269235,1.159243296212384,0.24635702780949723,-1.4576541355894315,5.678291392776966,8.25086982889068,0.2327817090488384,292.449321776462,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * North West",974095.8884800007,19,0.4926808452057638,3.5960991101610973,0.13700424546521822,0.8910274393616024,-6.5555438955465215,7.54090558595805,1.63669807798514,0.0014222091233972293,1883.5349558730531,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionNorth West","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * North West",178794.58076000004,1,-2.0223394533368477,3.6896333082490296,-0.548113940974958,0.5836136687063436,-9.253887853664317,5.20920894699062,0.13234548654122963,9.57387094656278e-5,182.949278359796,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * London",166425.82512000002,1,2.5375858092847396,2.90465695530921,0.8736266789255344,0.38232159233651253,-3.15543721056508,8.23060882913456,12.64909674775596,0.04261976310789784,3754.1186732790898,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * London",261436.80820000006,3,-9.312041303656747,10.120674646976278,-0.9201008458896439,0.35752006237442824,-29.14819911097787,10.524116503664379,9.032996595876429e-5,2.1932996467898572e-13,37201.95168979254,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionLondon","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * London",54037.765159999995,1,5.772641865345597,3.1046503593622803,1.8593532917282651,0.06297707780209486,-0.312361023593807,11.857644754285001,321.3856697498389,0.7317173133231684,141159.3614635906,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)1:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)1 * South East",259453.58156000005,2,-2.726259728171224,1.6630852540594716,-1.6392783962918436,0.10115529317339338,-5.985846929347433,0.5333274730049853,0.06546368430624014,0.0025140835654079807,1.7045948758078096,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)2:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)2 * South East",393619.4494399998,16,0.41590298940502324,3.5066808577725075,0.11860303411506076,0.9055898614459043,-6.457065197105113,7.28887117591516,1.5157388190133252,0.0015693948228181279,1463.9172590988965,Adjusting for time,covidadmitted
1,"ns(tstop_calendar, 3)3:regionSouth East","ns(tstop_calendar, 3):region","ns(tstop_calendar, 3) * region",NA,interaction,NA,NA,NA,NA,"ns(tstop_calendar, 3)3 * South East",91116.38164,2,3.852613314492105,2.0296448546723997,1.8981711532552559,0.05767353950123973,-0.12541750207282965,7.83064413105704,47.11603149213606,0.8821285352009245,2516.549839374963,Adjusting for time,covidadmitted
2,vax1_az,vax1_az,vax1_az,numeric,continuous,NA,NA,NA,NA,vax1_az,24667500.92131951,155,0.2515040181581532,1.1060617040591676,0.22738696876960063,0.8201228523359839,-1.9163370864768143,2.419345122793121,1.2859580672364135,0.14714495546454182,11.238497068891423,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw1-7,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,TRUE,1-7,2464969.743559993,6,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw8-14,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,8-14,2453560.624359993,84,3.037157340807995,0.615257135929764,4.936403275060442,7.957647537461261e-7,1.8312755131543932,4.243039168461596,20.845901137888983,6.241843136177895,69.61911486239828,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw15-21,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,15-21,2441634.428799993,35,2.06588608317827,0.9109618245063339,2.2678075278267666,0.023340940393585266,0.2804337158549588,3.851338450501581,7.892288023936962,1.3237037991798157,47.056003232274016,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw22-28,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,22-28,2421602.345239993,12,1.1238941509423956,1.1399042568803586,0.985954867839709,0.32415526043219167,-1.1102771383670007,3.358065440251792,3.076812476726263,0.3294676402977163,28.733550306743187,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw29-35,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,29-35,2370806.230199993,2,0.2625977401020351,1.362602647901157,0.1927177673597798,0.8471800079530937,-2.4080543750231445,2.933249855227215,1.3003035537597316,0.08999021155892174,18.788591588243253,Adjusting for time + demographics,covidadmitted
2,timesincevax_pw36+,timesincevax_pw,timesincevax_pw,factor,categorical,6,contr.treatment,treatment,FALSE,36+,12514927.549160203,16,0.5046777734970546,1.5692783919067865,0.3215986252661229,0.7477567854334684,-2.5710513563571786,3.5804069033512875,1.656451681824259,0.07645512157614978,35.88814088125596,Adjusting for time + demographics,covidadmitted
2,"ns(tstop, 3)1","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)1",13517532.976280231,18,0.5157514227384747,2.3431909824234407,0.2201064388721144,0.8257882602805071,-4.076818511710496,5.108321357187444,1.6748965844405228,0.016961342215066396,165.39248680913107,Adjusting for time + demographics,covidadmitted
2,"ns(tstop, 3)2","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)2",24667500.92131951,155,4.392623796114773,2.7566625805978604,1.5934571851597839,0.11105766586280341,-1.0103355793862763,9.79558317161582,80.85228081808135,0.3640967756955862,17954.268617175032,Adjusting for time + demographics,covidadmitted
2,"ns(tstop, 3)3","ns(tstop, 3)","ns(tstop, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop, 3)3",2911802.16411999,3,4.163533821274231,2.0626764645895355,2.018510363961882,0.04353813589104114,0.12076223892033422,8.206305403628129,64.29834044038795,1.1283566011878836,3663.980499636063,Adjusting for time + demographics,covidadmitted
2,"ns(tstop_calendar, 3)1","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)1",16434415.621360308,25,-3.3571169817262874,1.367179290999411,-2.455506021651504,0.01406863957152014,-6.036739152494138,-0.6774948109584367,0.03483554582601039,0.0023893374895428083,0.5078877547885762,Adjusting for time + demographics,covidadmitted
2,"ns(tstop_calendar, 3)2","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)2",24667500.92131951,155,-7.813220166476305,2.6278921635620462,-2.9731890352325827,0.0029472287673214,-12.963794162312954,-2.662646170639655,4.043538623478673e-4,2.3436660598970823e-6,0.06976337149449442,Adjusting for time + demographics,covidadmitted
2,"ns(tstop_calendar, 3)3","ns(tstop_calendar, 3)","ns(tstop_calendar, 3)",nmatrix.3,continuous,NA,NA,NA,NA,"ns(tstop_calendar, 3)3",5603246.27036002,8,-4.340398688682535,1.6774840898272898,-2.5874455173696544,0.00966904851901993,-7.628207089382975,-1.0525902879820954,0.013031331723141243,4.865323859016272e-4,0.3490324825218986,Adjusting for time + demographics,covidadmitted
2,regionNorth East and Yorkshire,region,region,factor,categorical,7,contr.treatment,treatment,TRUE,North East and Yorkshire,9856689.522760132,15,0,NA,NA,NA,NA,NA,NA,NA,NA,Adjusting for time + demographics,covidadmitted
2,regionEast of England,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,East of England,7910166.058240081,40,1.9968806458368256,1.0646956966861971,1.8755412011638626,0.060718306872704735,-0.08988457416290152,4.083645865836552,7.366042927802658,0.914036682631782,59.36149986672856,Adjusting for time + demographics,covidadmitted
2,regionMidlands,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,Midlands,4980920.155240004,38,1.8699066699212983,1.1577956546691992,1.6150575987915248,0.10629822205999931,-0.3993311146873051,4.139144454529902,6.487690874330411,0.6707685632558056,62.74911375776345,Adjusting for time + demographics,covidadmitted
2,regionSouth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South West,290573.03896000003,24,2.2239358706407493,1.5309286558384572,1.452671136672105,0.14631508455141304,-0.7766291577029416,5.22450089898444,9.243641138511181,0.45995383294307624,185.7684301723188,Adjusting for time + demographics,covidadmitted
2,regionNorth West,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,North West,974095.8884800007,19,2.089794193469811,1.1539113142195143,1.8110526933201205,0.07013269538114635,-0.17183042375371782,4.351418810693341,8.083251407180137,0.842121964942838,77.58846821685124,Adjusting for time + demographics,covidadmitted
2,regionLondon,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,London,261436.80820000006,3,5.101813070338481,2.537636221209056,2.0104587992946144,0.044382652635034776,0.12813747090441474,10.075488669772547,164.31956030626907,1.1367092564061796,23753.583202631522,Adjusting for time + demographics,covidadmitted
2,regionSouth East,region,region,factor,categorical,7,contr.treatment,treatment,FALSE,South East,393619.4494399998,16,4.016159641019943,1.3014908306497266,3.0858147798206206,0.0020299522981746636,1.4652844867373607,6.567034795302526,55.487603809429665,4.328774544094489,711.2576885558929,Adjusting for time + demographics,covidadmitted
2,"poly(age, degree = 2, raw = TRUE)1","age, degree = 2","age, degree = 2",nmatrix.2,continuous,NA,NA,NA,NA,"age, degree = 2",24667500.92131951,155,0.12334925144432421,0.06458137897553547,1.9099816913332095,0.05613557069917285,-0.0032279254196575236,0.24992642830830594,1.1312794529436012,0.9967772787305578,1.2839309522406548,Adjusting for time + demographics,covidadmitted
